Test_Year,Horizon,Model,Model_Family,ROC_AUC,PR_AUC,Naive_PR_AUC,Train_Samples,Test_Samples
2021,1_Year,RandomForest,Tree,0.583353975724548,0.046879274465417405,0.004040237467018469,12128,378
2021,1_Year,LogisticL2,Linear,0.5862026257121624,0.037196261195253814,0.004040237467018469,12128,378
2021,1_Year,LogisticL1,Linear,0.5738171909834036,0.03767806454164056,0.004040237467018469,12128,378
2021,1_Year,Linear,Deep,0.5819915779043845,0.0383389490460731,0.004040237467018469,12128,378
2021,1_Year,MLP,Deep,0.6037899430270003,0.0453728231596836,0.004040237467018469,12128,378
2021,2_Years,CatBoost,Tree,0.6454918032786885,0.07957240137779066,0.0041226912928759895,12128,378
2021,2_Years,RandomForest,Tree,0.5758196721311475,0.04677291581790183,0.0041226912928759895,12128,378
2021,2_Years,LogisticL2,Linear,0.5547586520947176,0.03762946976279518,0.0041226912928759895,12128,378
2021,2_Years,LogisticL1,Linear,0.5779826958105646,0.04047666561567088,0.0041226912928759895,12128,378
2021,2_Years,Linear,Deep,0.5725182149362478,0.04069643634203811,0.0041226912928759895,12128,378
2021,2_Years,MLP,Deep,0.5436020036429872,0.04534188971787056,0.0041226912928759895,12128,378
2021,3_Years,CatBoost,Tree,0.6454918032786885,0.07957240137779066,0.0041226912928759895,12128,378
2021,3_Years,RandomForest,Tree,0.5758196721311475,0.04677291581790183,0.0041226912928759895,12128,378
2021,3_Years,LogisticL2,Linear,0.5665983606557377,0.03977191765162069,0.0041226912928759895,12128,378
2021,3_Years,LogisticL1,Linear,0.5536202185792349,0.038339847472509556,0.0041226912928759895,12128,378
2021,3_Years,Linear,Deep,0.5693306010928961,0.0396643445412078,0.0041226912928759895,12128,378
2021,3_Years,MLP,Deep,0.5884562841530055,0.04398831549813263,0.0041226912928759895,12128,378
2022,1_Year,CatBoost,Tree,0.5265588914549654,0.02491600481849906,0.004797697105389413,12506,442
2022,1_Year,RandomForest,Tree,0.38285860918655373,0.01827029859199153,0.004797697105389413,12506,442
2022,1_Year,LogisticL2,Linear,0.5565819861431871,0.02683618731402964,0.004797697105389413,12506,442
2022,1_Year,LogisticL1,Linear,0.5894277649473955,0.027929695148750988,0.004797697105389413,12506,442
2022,1_Year,Linear,Deep,0.5316910443931229,0.025105376387321757,0.004797697105389413,12506,442
2022,1_Year,MLP,Deep,0.5907108031819348,0.02744695094680599,0.004797697105389413,12506,442
2022,2_Years,CatBoost,Tree,0.5148148148148148,0.026306116380600687,0.004957620342235727,12506,442
2022,2_Years,RandomForest,Tree,0.3730324074074075,0.020768461931561545,0.004957620342235727,12506,442
2022,2_Years,LogisticL2,Linear,0.5351851851851852,0.027273376884744478,0.004957620342235727,12506,442
2022,2_Years,LogisticL1,Linear,0.5638888888888889,0.029135572558600775,0.004957620342235727,12506,442
2022,2_Years,Linear,Deep,0.5513888888888889,0.02795072080008404,0.004957620342235727,12506,442
2022,2_Years,MLP,Deep,0.5412037037037037,0.026780019235411637,0.004957620342235727,12506,442
2022,3_Years,CatBoost,Tree,0.5148148148148148,0.026306116380600687,0.004957620342235727,12506,442
2022,3_Years,RandomForest,Tree,0.3730324074074075,0.020768461931561545,0.004957620342235727,12506,442
2022,3_Years,LogisticL2,Linear,0.5155092592592592,0.026267169010556313,0.004957620342235727,12506,442
2022,3_Years,LogisticL1,Linear,0.5127314814814815,0.02560100874781613,0.004957620342235727,12506,442
2022,3_Years,Linear,Deep,0.5240740740740741,0.02626276112098426,0.004957620342235727,12506,442
2022,3_Years,MLP,Deep,0.5050925925925926,0.024338236615620824,0.004957620342235727,12506,442
2023,1_Year,CatBoost,Tree,0.5234375,0.0494261166320432,0.005329008341056534,12948,400
2023,1_Year,RandomForest,Tree,0.3702168367346939,0.017461555979513165,0.005329008341056534,12948,400
2023,1_Year,LogisticL2,Linear,0.5149872448979592,0.035210827834412574,0.005329008341056534,12948,400
2023,1_Year,LogisticL1,Linear,0.4904336734693877,0.030820644643282193,0.005329008341056534,12948,400
2023,1_Year,Linear,Deep,0.5338010204081632,0.036005059763568006,0.005329008341056534,12948,400
2023,1_Year,MLP,Deep,0.3549107142857143,0.017900342464873806,0.005329008341056534,12948,400
2023,2_Years,CatBoost,Tree,0.5725446428571429,0.041816150016045925,0.005560704355885079,12948,400
2023,2_Years,RandomForest,Tree,0.3804209183673469,0.020652935813750176,0.005560704355885079,12948,400
2023,2_Years,LogisticL2,Linear,0.5009566326530612,0.03662002953603813,0.005560704355885079,12948,400
2023,2_Years,LogisticL1,Linear,0.5318877551020408,0.0358551784214558,0.005560704355885079,12948,400
2023,2_Years,Linear,Deep,0.5414540816326532,0.041613011227154315,0.005560704355885079,12948,400
2023,2_Years,MLP,Deep,0.3647959183673469,0.017416399824452894,0.005560704355885079,12948,400
2023,3_Years,CatBoost,Tree,0.5725446428571429,0.041816150016045925,0.005560704355885079,12948,400
2023,3_Years,RandomForest,Tree,0.3804209183673469,0.020652935813750176,0.005560704355885079,12948,400
2023,3_Years,LogisticL2,Linear,0.5286989795918368,0.04089580289330249,0.005560704355885079,12948,400
2023,3_Years,LogisticL1,Linear,0.5213647959183674,0.029258933773821,0.005560704355885079,12948,400
2023,3_Years,Linear,Deep,0.5414540816326531,0.036234793246739685,0.005560704355885079,12948,400
2023,3_Years,MLP,Deep,0.3788265306122449,0.02126892809462646,0.005560704355885079,12948,400
2024,1_Year,CatBoost,Tree,0.9915789473684211,0.2,0.005768654480071921,13348,476
2024,1_Year,RandomForest,Tree,0.8863157894736843,0.01818181818181818,0.005768654480071921,13348,476
2024,1_Year,LogisticL2,Linear,0.9747368421052631,0.07692307692307693,0.005768654480071921,13348,476
