parcel_id,year,lr_score,diff_score,actual,lat,lon
R076648,2023,0.00865,0.3,0,30.45494516,-97.82287854
0245330402,2023,0.00631,0.4,0,30.36938846,-97.64751729
R076989,2023,0.0258,0.5,0,30.45625033,-97.7834335
0221150210,2023,0.00633,0.5,0,30.30877349,-97.70116071
0412120219,2023,0.00632,0.5,0,30.21907349,-97.78895331
0243160269,2023,0.0075,0.8,0,30.37002218,-97.69799943
0230050102,2023,0.00634,0.7,0,30.33443959,-97.73574651
0424193116,2023,0.0063,0.5,0,30.1880731,-97.81760348
0235081126,2023,0.00637,0.2,0,30.34627953,-97.72692548
0105110207,2023,0.00643,0.4,0,30.26477235,-97.7949611
0218060210,2023,0.92798,0.9,0,30.30131354,-97.72972325
0211330305,2023,0.0063,0.6,0,30.27928092,-97.64553004
0432190234,2023,0.0063,0.1,0,30.16675741,-97.81891263
0438340125,2023,0.00635,0.5,0,30.15057847,-97.86020354
0224240831,2023,0.00631,0.5,0,30.31668008,-97.66817159
0438250330,2023,0.00629,0.2,0,30.15128875,-97.84318334
0117071109,2023,0.00648,0.4,0,30.29621102,-97.77250794
0156090306,2023,0.00634,0.3,0,30.40095494,-97.78275338
0158600206,2023,0.00449,0.5,0,30.40915862,-97.93073405
0206041510,2023,0.00945,0.7,0,30.26570533,-97.73526148
0405080615,2023,0.0063,0.6,0,30.23783339,-97.77602039
0438150301,2023,0.00633,0.6,0,30.15220978,-97.80614586
0221400503,2023,0.00629,0.1,0,30.30429058,-97.62477669
0248120703,2023,0.14151,0.7,0,30.38244199,-97.71114578
0426030319,2023,0.00628,0.3,0,30.18358776,-97.76158775
0106160140,2023,0.00632,0.6,0,30.26711994,-97.80429385
0245110120,2023,0.00938,0.6,0,30.3774003,-97.71026178
0222030302,2023,0.00937,0.7,0,30.31311557,-97.74193932
0254330809,2023,0.00631,0.6,0,30.39204278,-97.64732772
0426030706,2023,0.00456,0.6,0,30.1832783,-97.76628998
0228020424,2023,0.00639,0.5,0,30.32675494,-97.74488027
0266161623,2023,0.0063,0.7,0,30.42800234,-97.69402912
0150130501,2023,0.00196,0.3,0,30.38397216,-97.79884003
0332032508,2023,0.00632,0.7,0,30.16231505,-97.74323443
0310180719,2023,0.00631,0.5,0,30.22325315,-97.69165665
0426050335,2023,0.99576,1.0,0,30.18218844,-97.76824764
0254330701,2023,0.0063,0.3,0,30.39162453,-97.64753525
0347180106,2023,0.00629,0.4,0,30.12656353,-97.69402278
0302000405,2023,0.00639,0.7,0,30.24669097,-97.74990724
0229030324,2023,0.05701,0.6,0,30.33100276,-97.73882071
0166210611,2023,0.00636,0.6,0,30.4325438,-97.81851894
0204190418,2023,0.00632,0.3,0,30.26214753,-97.68722208
0438090962,2023,0.00635,0.6,0,30.14936619,-97.78674645
R402770,2023,0.00635,0.6,0,30.49477264,-97.78042559
0260060908,2023,0.00634,0.4,0,30.41301307,-97.72364768
0150030259,2023,0.00632,0.5,0,30.38335872,-97.75520507
0312380606,2023,0.00632,0.6,0,30.21804275,-97.63511897
0223091115,2023,0.00637,0.3,0,30.3153879,-97.71998864
0110061117,2023,0.00636,0.6,0,30.27976328,-97.77205169
0424501032,2023,0.00635,0.6,0,30.18829602,-97.9103316
0232060415,2023,0.00627,0.8,0,30.33852453,-97.73247176
0164070940,2023,0.00632,0.7,0,30.42390843,-97.76874303
0339500304,2023,0.00455,0.6,0,30.13756065,-97.58587854
0203030707,2023,0.00647,0.5,0,30.26071562,-97.73832779
0244051907,2023,0.00633,0.6,0,30.37183426,-97.73252332
0111400208,2023,0.00661,0.5,0,30.28410001,-97.87911076
0410360207,2023,0.00195,0.2,0,30.23014447,-97.86978549
0412091109,2023,0.01721,0.4,0,30.21439953,-97.78083545
0424000203,2023,0.00631,0.5,0,30.18262904,-97.79249216
0266080621,2023,0.0857,0.4,0,30.42643416,-97.71790412
0312381818,2023,0.00633,0.3,0,30.21899395,-97.63095122
0330400923,2023,0.0063,0.3,0,30.16912799,-97.63044493
0225200311,2023,0.00633,0.3,0,30.31784176,-97.6847797
0351230103,2023,0.00629,0.7,0,30.11585382,-97.68332747
0408550401,2023,0.00633,0.4,0,30.23180158,-97.91760497
0406550404,2023,0.00195,0.3,0,30.23976342,-97.91901054
R399710,2023,0.0258,0.5,0,30.45173998,-97.76545402
0206130235,2023,0.00632,0.6,0,30.26583416,-97.70408957
0418401603,2023,0.00636,0.5,0,30.20487595,-97.88488995
0102050919,2023,0.00636,0.6,0,30.25848453,-97.76545697
0223200116,2023,0.00631,0.6,0,30.31253314,-97.68698897
0320060829,2023,0.0063,0.4,0,30.19620943,-97.73511866
0445031221,2023,0.0063,0.7,0,30.13360505,-97.76378791
0147340209,2023,0.00632,0.3,0,30.38160351,-97.85354151
0264180607,2023,0.00632,0.3,0,30.42109416,-97.69054274
0100080912,2023,0.00635,0.3,0,30.24896572,-97.77686223
0137500611,2023,0.00631,0.7,0,30.35520789,-97.90582984
0455070206,2023,0.00913,0.5,0,30.10747308,-97.78115788
0262130337,2023,0.10842,0.5,0,30.41486876,-97.70450813
0422341711,2023,0.00631,0.6,0,30.19359745,-97.86217386
0162030744,2023,0.00631,0.6,0,30.41648223,-97.75749001
0233050511,2023,0.00633,0.4,0,30.34279922,-97.73248782
0221360807,2023,0.00631,0.1,0,30.30518529,-97.64039279
0432190905,2023,0.00629,0.5,0,30.16445223,-97.81836221
0402580407,2023,0.00637,0.2,0,30.25199313,-97.92966332
0231301001,2023,0.0075,0.9,0,30.33188687,-97.64992354
0445210312,2023,0.00455,0.4,0,30.13345337,-97.82506824
0208061806,2023,0.08338,0.4,0,30.26901831,-97.72790969
0422360207,2023,0.00637,0.65134,0,30.1946267,-97.87240369
0115380241,2023,0.00652,0.3,0,30.2963654,-97.87769169
0133480311,2023,0.00654,0.4,0,30.34588807,-97.89426017
0131210107,2023,0.0063,0.4,0,30.33595104,-97.81721571
0237030602,2023,0.00636,0.6,0,30.35313219,-97.73856517
0412060147,2023,0.00939,0.5,0,30.22058518,-97.77256679
0204080508,2023,0.03006,0.6,0,30.2633846,-97.72513183
0213850202,2023,0.0122,0.6,0,30.2788587,-97.49063251
0328180310,2023,0.00631,0.4,0,30.17624779,-97.69333831
0330431016,2023,0.00631,0.4,0,30.16960107,-97.61681668
0136070902,2023,0.00635,0.2,0,30.34993992,-97.7788264
0272231007,2023,0.00629,0.8,0,30.44203341,-97.67399089
0440251106,2023,0.00629,0.7,0,30.1451629,-97.84333239
0258041208,2023,0.00633,0.49719,0,30.40611861,-97.73478133
0131340314,2023,0.00642,0.5,0,30.33694562,-97.86012166
0205570818,2023,0.00629,0.6,0,30.259582,-97.57424258
R22487,2023,0.01881,0.4,0,30.1365039,-97.56814489
0254400319,2023,0.00631,0.5,0,30.39412838,-97.61818604
0408111802,2023,0.00633,0.1,0,30.23232295,-97.78988093
0264201104,2023,0.00629,0.1,0,30.42441818,-97.68127264
0400100508,2023,0.00634,0.3,0,30.24921962,-97.78468593
0410630303,2023,0.00641,0.6,0,30.22977794,-97.94195413
0307200309,2023,0.19998,0.5,0,30.23179166,-97.67835473
0221150406,2023,0.00632,0.2,0,30.31038431,-97.70061128
0256160406,2023,0.00632,0.5,0,30.40004256,-97.69827539
0410580338,2023,0.0301,0.6,0,30.22802588,-97.93196463
0137530529,2023,0.00637,0.7,0,30.35350511,-97.9120278
0243130514,2023,0.0063,0.3,0,30.37109272,-97.70506256
0334330626,2023,0.0063,0.6,0,30.15510096,-97.64691009
0422190536,2023,0.00632,0.4,0,30.19549345,-97.81646237
0418080401,2023,0.14163,0.6,0,30.20219267,-97.77726785
0421100707,2023,0.14167,0.9,0,30.19121507,-97.77828686
0158340104,2023,0.008,0.6,0,30.40891787,-97.8534153
0409121501,2023,0.0258,0.3,0,30.22167381,-97.78916263
0243050304,2023,0.00635,0.3,0,30.36751448,-97.7335838
0239231052,2023,0.14174,0.5,0,30.35611585,-97.67780608
0424130701,2023,0.99577,1.0,0,30.18603067,-97.79903747
R390107,2023,0.00634,0.5,0,30.49698467,-97.77018094
0301040403,2023,0.00799,0.4,0,30.24988516,-97.73780253
0240240715,2023,0.00632,0.4,0,30.36005772,-97.67530643
0214120409,2023,0.00632,0.4,0,30.28942877,-97.71096738
0266200126,2023,0.00523,0.3,0,30.42902215,-97.67788595
0412600107,2023,0.0063,0.1,0,30.22561346,-97.93548344
0128001102,2023,0.00633,0.4,0,30.32663167,-97.75247329
0443070324,2023,0.00635,0.3,0,30.13973761,-97.78200439
0241060614,2023,0.00633,0.4,0,30.36638036,-97.7326247
0237431436,2023,0.0063,0.4,0,30.34965853,-97.61748464
0143480215,2023,0.00631,0.7,0,30.37279095,-97.89388814
0424481307,2023,0.0064,0.4,0,30.19005048,-97.90066184
0147660513,2023,0.00646,0.7,0,30.38425021,-97.94907435
0247281217,2023,0.0063,0.6,0,30.37664699,-97.65726568
0210410343,2023,0.04996,0.7,0,30.27158792,-97.62781403
0408120411,2023,0.00636,0.6,0,30.22699732,-97.78734322
0345461106,2023,0.00456,0.3,0,30.12941131,-97.61656552
0310181016,2023,0.00631,0.5,0,30.22611453,-97.69488216
0304040903,2023,0.00634,0.4,0,30.23785635,-97.73373297
0217160824,2023,0.00631,0.6,0,30.29542159,-97.70148372
0438252151,2023,0.00629,0.7,0,30.15031499,-97.84317677
0447250407,2023,0.00631,0.4,0,30.12951531,-97.84456777
0418010912,2023,0.00632,0.4,0,30.19478304,-97.75427591
0230160319,2023,0.00627,0.5,0,30.33477952,-97.69626941
0113280408,2023,0.00638,0.6,0,30.2866959,-97.84419227
0225690612,2023,0.0063,0.4,0,30.31182285,-97.53323293
0406400325,2023,0.00196,0.5,0,30.23763195,-97.88483901
0338080471,2023,0.0301,0.6,0,30.15082274,-97.7296964
0221051217,2023,0.14337,0.8,0,30.30871532,-97.73103623
0416360810,2023,0.00631,0.3,0,30.2103289,-97.87100607
0206180603,2023,0.00633,0.6,0,30.26994984,-97.69143807
0243231208,2023,0.00631,0.3,0,30.36828511,-97.67137397
0252181440,2023,0.00634,0.6,0,30.38894169,-97.69064891
0247010608,2023,0.00635,0.4,0,30.37713163,-97.74723151
R076714,2023,0.0258,0.4,0,30.45450911,-97.81925979
0256160940,2023,0.00634,0.8,0,30.3999922,-97.69420759
0338000511,2023,0.0063,0.9,0,30.14901121,-97.74586245
0445280104,2023,0.00634,0.6,0,30.1359622,-97.84497784
0266360806,2023,0.00629,0.4,0,30.4269543,-97.63817494
0410120611,2023,0.00632,0.7,0,30.22152896,-97.78560285
0239040302,2023,0.00931,0.7,0,30.35778933,-97.73527753
R066083,2023,0.00634,0.4,0,30.46077761,-97.81023686
0416111007,2023,0.00632,0.3,0,30.20340196,-97.78655293
R076509,2023,0.00636,0.2,0,30.45894605,-97.82010952
0408440421,2023,0.00195,0.4,0,30.23314024,-97.89427426
0418170626,2023,0.0063,0.3,0,30.20136672,-97.80291779
R32160,2023,0.0258,0.4,0,30.1134982,-97.53917607
R538434,2023,0.00627,0.5,0,30.49179287,-97.80027382
0202210218,2023,0.00639,0.5,0,30.26218105,-97.66643104
0125110731,2023,0.00672,0.7,0,30.32086606,-97.78958589
0318182313,2023,0.0063,0.6,0,30.20286532,-97.6968902
0416180118,2023,0.14155,0.5,0,30.20420361,-97.80855534
0203551518,2023,0.00629,0.3,0,30.25535426,-97.57714673
0162070230,2023,0.00632,0.1,0,30.41849072,-97.77170143
0140010110,2023,0.00637,0.8,0,30.35981358,-97.75433436
0129150307,2023,0.00199,0.5,0,30.33298333,-97.80283722
0166071101,2023,0.02315,0.5,0,30.4287103,-97.77025342
R441868,2023,0.00633,0.7,0,30.49944253,-97.79051491
0443110821,2023,0.00751,0.7,0,30.13752488,-97.79443898
0264361438,2023,0.0063,0.5,0,30.42034452,-97.63402787
0205400202,2023,0.07773,0.4,0,30.26398297,-97.62695478
0410360532,2023,0.00634,0.8,0,30.22587005,-97.8657455
0412120913,2023,0.00632,0.5,0,30.21660225,-97.78799276
0147530701,2023,0.00637,0.3,0,30.38021757,-97.91067448
0235230410,2023,0.00633,0.4,0,30.34471534,-97.67220973
0417100710,2023,0.00632,0.6,0,30.20205816,-97.77949994
0232120303,2023,0.00635,0.5,0,30.33830183,-97.71036713
0266181401,2023,0.0063,0.5,0,30.42714888,-97.68755711
0207081209,2023,0.99538,0.8,0,30.27335614,-97.72440104
0280181507,2023,0.00633,0.5,0,30.4661415,-97.68411247
R466988,2023,0.0258,0.5,0,30.51143227,-97.75134163
0214090905,2023,0.00636,0.4,0,30.28706298,-97.72206021
0413110408,2023,0.00635,0.3,0,30.21188237,-97.78558167
0235181313,2023,0.00635,0.6,0,30.3449485,-97.68990055
0166070817,2023,0.00632,0.3,0,30.43152166,-97.76936021
0213260107,2023,0.00632,0.3,0,30.2876478,-97.66937705
0428230110,2023,0.16444,0.7,0,30.17604931,-97.83174742
0258180636,2023,0.00267,0.7,0,30.4047372,-97.68697902
R118861,2023,0.01881,0.6,0,30.09794689,-97.5771115
0262130821,2023,0.00631,0.7,0,30.41535658,-97.70168918
0267310401,2023,0.02955,0.7,0,30.42759869,-97.64840919
0402530529,2023,0.00641,0.3,0,30.25025092,-97.91199577
R411436,2023,0.00632,0.6,0,30.49948061,-97.78283355
0240240151,2023,0.00633,0.4,0,30.3620903,-97.67494103
0310180138,2023,0.00631,0.4,0,30.22346199,-97.69461809
0404110501,2023,0.0258,0.3,0,30.24078539,-97.78330556
0332380206,2023,0.00628,0.6,0,30.16180226,-97.63738526
0121041301,2023,0.0258,0.2,0,30.31019997,-97.76370775
0426210401,2023,0.00195,0.3,0,30.18427707,-97.82170771
0310261208,2023,0.00454,0.5,0,30.22456808,-97.67042491
0203551528,2023,0.00628,0.6,0,30.25613472,-97.57851389
0434150519,2023,0.00631,0.8,0,30.1597149,-97.81172994
0208111002,2023,0.00636,0.1,0,30.27291024,-97.71752229
0260130508,2023,0.00632,0.4,0,30.41377489,-97.70069469
0250150521,2023,0.00633,0.3,0,30.3869439,-97.70062829
R570617,2023,0.00085,0.3,0,30.48880378,-97.75179861
0264030317,2023,0.00196,0.4,0,30.42452867,-97.73732636
0107130514,2023,0.00635,0.6,0,30.27017554,-97.79781373
0404530314,2023,0.00195,0.3,0,30.24536587,-97.91616765
0334061612,2023,0.0063,0.7,0,30.16035831,-97.73087542
R078154,2023,0.0064,0.5,0,30.45086431,-97.79801689
0272181512,2023,0.00629,0.3,0,30.44683568,-97.68690938
0226220705,2023,0.00631,0.7,0,30.32303647,-97.67661642
0205521822,2023,0.00629,0.5,0,30.2627904,-97.58913442
0430210310,2023,0.01055,0.9,0,30.17494012,-97.82676622
0336030907,2023,0.00628,0.6,0,30.15433633,-97.74268011
0162340219,2023,0.00197,0.5,0,30.42042419,-97.85866876
0426530602,2023,0.00635,0.7,0,30.18448185,-97.91895431
0418400605,2023,0.00631,0.6,0,30.20856762,-97.88552619
0250150347,2023,0.00633,0.6,0,30.38679581,-97.70390136
0241070909,2023,0.00631,0.6,0,30.36238082,-97.724609
0447250214,2023,0.0063,0.6,0,30.13045733,-97.84363684
0215650205,2023,0.00629,0.4,0,30.28931776,-97.55105692
0410360320,2023,0.00636,0.4,0,30.22778835,-97.86979872
0320061772,2023,0.00632,0.8,0,30.19651085,-97.73090833
0416300539,2023,0.00631,0.4,0,30.21070025,-97.85066232
0139530627,2023,0.00634,0.4,0,30.35812292,-97.90864662
R073944,2023,0.0258,0.4,0,30.44859465,-97.7798195
0330431331,2023,0.0063,0.6,0,30.16692433,-97.62046317
0405000302,2023,0.00631,0.3,0,30.23661327,-97.7494439
0306520813,2023,0.00629,0.5,0,30.23225499,-97.59029622
0434190605,2023,0.00631,0.8,0,30.1629668,-97.81489392
0436252606,2023,0.00629,0.3,0,30.15389304,-97.84304812
0210180215,2023,0.00631,0.3,0,30.27972354,-97.69131759
0150150203,2023,0.00195,0.3,0,30.38593881,-97.80102736
0310060101,2023,0.00641,0.2,0,30.2230817,-97.72838394
0328461303,2023,0.00629,0.6,0,30.17087357,-97.61021729
0434250611,2023,0.00633,0.5,0,30.15875094,-97.84045899
0334360416,2023,0.00629,0.5,0,30.15847298,-97.64640352
0223130216,2023,0.00972,0.4,0,30.31246664,-97.70792449
0425010946,2023,0.0063,0.5,0,30.18036185,-97.75199537
0443051226,2023,0.00629,0.5,0,30.13690521,-97.77061615
0259050908,2023,0.00634,0.3,0,30.41077446,-97.73205443
0314030109,2023,0.00766,0.6,0,30.21028493,-97.73904771
0316790114,2023,0.00454,0.4,0,30.20418024,-97.506376
0434090708,2023,0.00631,0.8,0,30.1622329,-97.78392635
0221330760,2023,0.00633,0.7,0,30.30587768,-97.64743001
0236030303,2023,0.00637,0.2,0,30.3514219,-97.74060735
0206090744,2023,0.00634,0.5,0,30.26918376,-97.72036312
0422481117,2023,0.00633,0.6,0,30.19584375,-97.90095207
0262081916,2023,0.00634,0.7,0,30.41482988,-97.72015939
0218110404,2023,0.00635,0.5,0,30.30068153,-97.71408809
0426190848,2023,0.00631,0.5,0,30.18025583,-97.81839016
0242190519,2023,0.0063,0.3,0,30.36436318,-97.68834974
0147130616,2023,0.00633,0.4,0,30.38103836,-97.79765448
0428530230,2023,0.00636,0.38874,0,30.17908486,-97.91813317
0137340205,2023,0.00637,0.3,0,30.35289797,-97.86003367
0208180234,2023,0.00632,0.6,0,30.27335324,-97.68607389
0232030310,2023,0.00631,0.6,0,30.3389386,-97.74243261
0145300529,2023,0.00631,0.4,0,30.37632207,-97.84924655
0262161902,2023,0.00768,0.4,0,30.41344566,-97.69412949
R317967,2023,0.00635,0.5,0,30.45221085,-97.75654722
0262361301,2023,0.00629,0.2,0,30.41803537,-97.63165536
0208090615,2023,0.99316,0.8,0,30.27253722,-97.72313576
0432440905,2023,0.00635,0.5,0,30.16810901,-97.89007708
0164031012,2023,0.00633,0.3,0,30.4216474,-97.75910527
R331528,2023,0.0063,0.5,0,30.4533053,-97.76148456
0306520141,2023,0.00629,0.4,0,30.23496818,-97.58704223
0415150317,2023,0.00632,0.3,0,30.20921433,-97.79948423
0220171614,2023,0.0063,0.6,0,30.30572093,-97.69249566
0217162745,2023,0.00741,0.5,0,30.29450258,-97.6989268
0220270411,2023,0.00637,0.7,0,30.3079422,-97.66403991
0414101519,2023,0.14206,0.6,0,30.21098353,-97.7822738
0432250907,2023,0.00631,0.5,0,30.16707872,-97.83685041
0334331003,2023,0.008,0.5,0,30.15946328,-97.64643395
0314360102,2023,0.00629,0.1,0,30.21496366,-97.63825801
0115340135,2023,0.00664,0.4,0,30.29492553,-97.85717662
0404440123,2023,0.00195,0.2,0,30.24260444,-97.89375586
0260260401,2023,0.47281,0.6,0,30.40837444,-97.6658188
0217220620,2023,0.00633,0.5,0,30.29768331,-97.67914583
0215330306,2023,0.00632,0.5,0,30.2904896,-97.6433125
0241460319,2023,0.00629,0.5,0,30.3579976,-97.60607085
0166191621,2023,0.00196,0.4,0,30.42848789,-97.81121245
0304040802,2023,0.00635,0.6,0,30.23932523,-97.73584443
0402381202,2023,0.00636,0.6,0,30.25094029,-97.8781041
0262101105,2023,0.00635,0.5,0,30.41556874,-97.71495181
0252400607,2023,0.00629,0.3,0,30.38880499,-97.6188472
0426010807,2023,0.14183,0.7,0,30.18103877,-97.75960807
0328460817,2023,0.00629,0.8,0,30.17388305,-97.61123909
0306520326,2023,0.0063,0.5,0,30.23413556,-97.58861487
0102570624,2023,0.00632,0.5,0,30.26286108,-97.91867695
0416361321,2023,0.00633,0.4,0,30.2087843,-97.86831121
0144010509,2023,0.00752,0.5,0,30.37154337,-97.75341665
0142090149,2023,0.00639,0.5,0,30.36634145,-97.77879629
0306490709,2023,0.0063,0.4,0,30.23331724,-97.59283736
0414360143,2023,0.00633,0.4,0,30.21892265,-97.87062633
R088445,2023,0.00634,0.5,0,30.44496241,-97.75830747
0332360615,2023,0.00629,0.6,0,30.16147688,-97.63901393
0412060205,2023,0.00635,0.4,0,30.21885251,-97.77033775
0147030312,2023,0.00638,0.4,0,30.38012709,-97.76201225
0312720302,2023,0.00454,0.3,0,30.21540277,-97.52727749
0152050539,2023,0.00632,0.6,0,30.38961171,-97.76244847
0254430213,2023,0.00628,0.5,0,30.39197124,-97.6157925
0266060824,2023,0.00632,0.6,0,30.42974587,-97.72766474
0101230726,2023,0.00635,0.6,0,30.25274056,-97.83201117
0436250117,2023,0.00631,0.5,0,30.15722746,-97.84330456
0244121101,2023,0.00632,0.6,0,30.37018627,-97.71201485
R359456,2023,0.00028,0.4,0,30.4873592,-97.76547204
0166130123,2023,0.00195,0.6,0,30.43266131,-97.79769427
0220180122,2023,0.14216,0.5,0,30.30556684,-97.69032129
0239480109,2023,0.00631,0.5,0,30.35595475,-97.60202887
0426151216,2023,0.0063,0.6,0,30.18295677,-97.8078654
0114031012,2023,0.00642,0.6,0,30.28793406,-97.76089527
0258040932,2023,0.00635,0.7,0,30.40691346,-97.7365404
0436252305,2023,0.00629,0.4,0,30.1547351,-97.83806704
0109250237,2023,0.00636,0.1,0,30.27528334,-97.83362835
0241220708,2023,0.00635,0.4,0,30.36240387,-97.67959006
0231550528,2023,0.00631,0.4,0,30.33376212,-97.57912551
0404480434,2023,0.00632,0.5,0,30.24231727,-97.89514698
0412300610,2023,0.00633,0.2,0,30.2206959,-97.85731622
0272180503,2023,0.00629,0.4,0,30.4442981,-97.68433511
0145530402,2023,0.00638,0.8,0,30.37758877,-97.90722411
0227690342,2023,0.00629,0.5,0,30.31920742,-97.53240826
0408130604,2023,0.00632,0.5,0,30.22955891,-97.79764204
0428251202,2023,0.00632,0.3,0,30.17584378,-97.84288892
0274230218,2023,0.0301,0.4,0,30.45163635,-97.67106018
0214110205,2023,0.00629,0.5,0,30.28989512,-97.7180861
0270180521,2023,0.00628,0.7,0,30.43941641,-97.68533785
0116000501,2023,0.00668,0.3,0,30.29674859,-97.7541115
0139340310,2023,0.00641,0.7,0,30.36037135,-97.8594442
0412130715,2023,0.00633,0.4,0,30.22206354,-97.79701711
0214130620,2023,0.00633,0.4,0,30.28787607,-97.70521383
0409050402,2023,0.00635,0.6,0,30.2249836,-97.76523158
0421010234,2023,0.00632,0.5,0,30.18911556,-97.75195501
0109010509,2023,0.00748,0.6,0,30.27529758,-97.75433829
0416300464,2023,0.0063,0.5,0,30.21032028,-97.85173439
R062076,2023,0.00654,0.7,0,30.46294082,-97.8088784
0247280508,2023,0.00631,0.5,0,30.37840998,-97.66243716
0408440622,2023,0.00635,0.4,0,30.23352536,-97.8939425
0215130618,2023,0.00635,0.6,0,30.2923126,-97.7045129
0203570612,2023,0.00626,0.7,0,30.25503191,-97.57386619
0101140340,2023,0.00638,0.5,0,30.25261331,-97.79416591
0422300216,2023,0.0063,0.7,0,30.19355837,-97.85765414
0318160523,2023,0.00629,0.4,0,30.20214891,-97.69954686
0123090501,2023,0.00635,0.5,0,30.31179299,-97.78590413
0424360612,2023,0.00632,0.4,0,30.18864317,-97.87028779
0307020615,2023,0.00633,0.5,0,30.23031125,-97.7387679
0336520206,2023,0.00629,0.3,0,30.1489489,-97.59147852
0340130525,2023,0.0301,0.0,0,30.14373726,-97.70834383
0101010607,2023,0.00659,0.5,0,30.2540215,-97.75557733
0266200606,2023,0.00632,0.6,0,30.42663006,-97.68395048
0243400121,2023,0.19998,0.5,0,30.36455485,-97.61999887
0409050606,2023,0.00632,0.4,0,30.22508906,-97.7693011
0264300114,2023,0.0063,0.6,0,30.42016808,-97.65428606
0227690704,2023,0.0063,0.3,0,30.32162402,-97.52853273
0237020305,2023,0.00634,0.7,0,30.35223493,-97.74611804
0111250918,2023,0.00641,0.6,0,30.28195754,-97.83672494
0438251202,2023,0.00628,0.8,0,30.1523785,-97.84087311
0245210401,2023,0.01379,0.5,0,30.37687386,-97.68771896
0328460507,2023,0.00629,0.6,0,30.17443807,-97.61450088
0436340207,2023,0.00636,0.7,0,30.15652183,-97.8643988
0239281210,2023,0.0063,0.5,0,30.35515068,-97.662411
0239430443,2023,0.00631,0.6,0,30.354835,-97.61455815
0330400408,2023,0.0063,0.8,0,30.16883294,-97.62739881
0424231606,2023,0.00628,0.4,0,30.18613677,-97.83544161
R379786,2023,0.00865,0.6,0,30.46117019,-97.75897388
0256080902,2023,0.40951,0.3,0,30.40217995,-97.71456276
0239282504,2023,0.00629,0.7,0,30.35810022,-97.66172086
0417100829,2023,0.00631,0.3,0,30.20151544,-97.78163825
0260201207,2023,0.00631,0.4,0,30.41372779,-97.68179793
0141090525,2023,0.14193,0.3,0,30.36393817,-97.78146682
0414360121,2023,0.00633,0.5,0,30.21653987,-97.87174414
0418300206,2023,0.0063,0.4,0,30.20745019,-97.852839
0272231106,2023,0.00631,0.2,0,30.44520572,-97.67140016
0311041112,2023,0.16473,0.7,0,30.2163236,-97.73569107
0334081101,2023,0.02197,0.5,0,30.15645397,-97.72450381
0241260503,2023,0.00628,0.4,0,30.35863682,-97.66690564
0408111013,2023,0.00943,0.6,0,30.23192983,-97.79407874
0235400413,2023,0.0063,0.5,0,30.34637477,-97.6204063
0221360914,2023,0.00629,0.4,0,30.30364658,-97.63834249
0244200325,2023,0.00629,0.4,0,30.37329061,-97.68485649
0417150108,2023,0.00632,0.7,0,30.20360366,-97.79605184
0419210412,2023,0.0063,0.6,0,30.19865703,-97.81718273
0449190155,2023,0.00631,0.3,0,30.12355547,-97.81681248
0274200909,2023,0.0063,0.5,0,30.4478377,-97.67775788
0143600320,2023,0.00626,0.7,0,30.37350025,-97.93450535
0212150212,2023,0.00632,0.5,0,30.2849616,-97.70312573
0241070603,2023,0.00631,0.7,0,30.36479502,-97.72707857
0211180922,2023,0.00633,0.6,0,30.28220671,-97.69111475
0107180102,2023,0.0301,0.5,0,30.2713576,-97.81027208
0204101004,2023,0.00624,0.4,0,30.26271893,-97.71313019
0126570232,2023,0.00626,0.4,0,30.33732396,-97.90637489
0229280102,2023,0.01094,0.7,0,30.32991488,-97.66134394
0205520419,2023,0.00629,0.5,0,30.26023964,-97.58407771
0422212017,2023,0.0063,0.5,0,30.19612154,-97.82521432
0272300802,2023,0.00633,0.4,0,30.44156829,-97.65317719
0217060204,2023,0.00634,0.3,0,30.2970259,-97.73279692
0110020636,2023,0.14396,0.7,0,30.27766302,-97.76029481
0215330815,2023,0.00629,0.3,0,30.28850707,-97.64585426
0140010803,2023,0.00633,0.3,0,30.36047262,-97.75419651
0234071105,2023,0.00635,0.4,0,30.34077104,-97.72513138
0311160332,2023,0.0301,0.8,0,30.21903233,-97.6968278
0131010213,2023,0.00639,0.5,0,30.3368168,-97.75424246
0402530721,2023,0.00641,0.4,0,30.24810438,-97.91103357
0236050609,2023,0.00633,0.5,0,30.35132978,-97.73204815
0252260209,2023,0.00631,0.4,0,30.38696848,-97.66409016
0254301436,2023,0.00629,0.7,0,30.39127729,-97.6486228
0401070727,2023,0.05677,0.6,0,30.24882092,-97.77290213
0322020405,2023,0.14183,0.6,0,30.19022767,-97.74187
0101400707,2023,0.00637,0.3,0,30.25564469,-97.88317833
0117440314,2023,0.00639,0.5,0,30.30191264,-97.89332023
0405050418,2023,0.00635,0.5,0,30.23531079,-97.76651944
0241280832,2023,0.00917,0.6,0,30.36142409,-97.66287995
0201040628,2023,0.00638,0.2,0,30.25459726,-97.73528251
R475203,2023,0.0063,0.2,0,30.49348378,-97.79657687
0213100903,2023,0.00634,0.4,0,30.28760083,-97.71737796
0443030301,2023,0.0063,0.8,0,30.13974463,-97.76813521
0262063113,2023,0.00633,0.5,0,30.4160614,-97.72334454
0145150203,2023,0.18724,0.6,0,30.37269163,-97.80717634
0334130325,2023,0.00634,0.5,0,30.15787085,-97.71450895
0225300732,2023,0.00629,0.27523,0,30.31656174,-97.65304473
0416380104,2023,0.00632,0.3,0,30.21368838,-97.87401845
