case_id,geoid_tract,geoid_bg,source
C14-2020-0055,48453002219,484530022190,geocoder
C14-2020-0056,48453002314,484530023140,geocoder
C14-2020-0057,48453002214,484530022140,geocoder
C14-2020-0058,48453002448,484530024480,geocoder
C14-2020-0059,48453042100,484530421000,geocoder
C14-2020-0060,48491020311,484910203110,geocoder
C14-2020-0061,48453044900,484530449000,geocoder
C14-2020-0062,48453002110,484530021100,geocoder
C14-2020-0063,48453001912,484530019120,geocoder
C14-2020-0064,48453002105,484530021050,geocoder
C14-2020-0065,48453001103,484530011030,geocoder
C14-2020-0066,48453034600,484530346000,geocoder
C14-2020-0067,48453001307,484530013070,geocoder
C14-2020-0070,48453002451,484530024510,geocoder
C14-2020-0071,48453002004,484530020040,geocoder
C14-2020-0072,48453040300,484530403000,geocoder
C14-2020-0073,48453002111,484530021110,geocoder
C14-2020-0074,48453000803,484530008030,geocoder
C14-2020-0075,48453001403,484530014030,geocoder
C14-2020-0076,48453002007,484530020070,geocoder
C14-2020-0078,48453035000,484530350000,geocoder
C14-2020-0079,48453002213,484530022130,geocoder
C14-2020-0080,48453002213,484530022130,geocoder
C14-2020-0081,48453001403,484530014030,geocoder
C14-2020-0082,48453002111,484530021110,geocoder
C14-2020-0083,48453000801,484530008010,geocoder
C14-2020-0084,48453030900,484530309000,geocoder
C14-2020-0085,48453001308,484530013080,geocoder
C14-2020-0086,48453002214,484530022140,geocoder
C14-2020-0089,48453002109,484530021090,geocoder
C14-2020-0090,48453002220,484530022200,geocoder
C14-2020-0091,48453002214,484530022140,geocoder
C14-2020-0092,48453045100,484530451000,geocoder
C14-2020-0093,48453002403,484530024030,geocoder
C14-2020-0094,48453035800,484530358000,geocoder
C14-2020-0095,48453035800,484530358000,geocoder
C14-2020-0096,48453001307,484530013070,geocoder
C14-2020-0097,48453001310,484530013100,geocoder
C14-2020-0101,48453002432,484530024320,geocoder
C14-2020-0102,48453033000,484530330000,geocoder
C14-2020-0105,48453000803,484530008030,geocoder
C14-2020-0106,48453000803,484530008030,geocoder
C14-2020-0107,48453000803,484530008030,geocoder
C14-2020-0108,48453002213,484530022130,geocoder
C14-2020-0109,48453002003,484530020030,geocoder
C14-2020-0110,48453044000,484530440000,geocoder
C14-2020-0111,48491020409,484910204090,geocoder
C14-2020-0112,48453000700,484530007000,geocoder
C14-2020-0115,48453040800,484530408000,geocoder
C14-2020-0116,48453002407,484530024070,geocoder
C14-2020-0117,48453045000,484530450000,geocoder
C14-2020-0118,48453045000,484530450000,geocoder
C14-2020-0121,48453002424,484530024240,geocoder
C14-2020-0122,48453043500,484530435000,geocoder
C14-2020-0123,48453043500,484530435000,geocoder
C14-2020-0124,48491020311,484910203110,geocoder
C14-2020-0125,48491020311,484910203110,geocoder
C14-2020-0126,48491020311,484910203110,geocoder
C14-2020-0127,48491020311,484910203110,geocoder
C14-2020-0128,48453045300,484530453000,geocoder
C14-2020-0130,48453001915,484530019150,geocoder
C14-2020-0131,48453002438,484530024380,geocoder
C14-2020-0134,48453002444,484530024440,geocoder
C14-2020-0135.SH,48453002110,484530021100,geocoder
C14-2020-0138,48453002432,484530024320,geocoder
C14-2020-0139,48453002437,484530024370,geocoder
C14-2020-0142,48453002443,484530024430,geocoder
C14-2020-0143,48453043700,484530437000,geocoder
C14-2020-0144,48453001923,484530019230,geocoder
C14-2020-0145,48453000902,484530009020,geocoder
C14-2020-0146,48453031600,484530316000,geocoder
C14-2020-0147,48453001401,484530014010,geocoder
C14-2020-0149,48453002004,484530020040,geocoder
C14-2020-0150,48453002214,484530022140,geocoder
C14-2020-0151,48453002422,484530024220,geocoder
C14-2020-0152,48453002453,484530024530,geocoder
C14-2020-0154,48453045400,484530454000,geocoder
C14-2021-0001,48453002111,484530021110,geocoder
C14-2021-0002.SH,48453041900,484530419000,geocoder
C14-2021-0003,48491020356,484910203560,geocoder
C14-2021-0005.SH,48453043400,484530434000,geocoder
C14-2021-0007,48453001307,484530013070,geocoder
C14-2021-0008.SH,48453002315,484530023150,geocoder
C14-2021-0009,48453001309,484530013090,geocoder
C14-2021-0010,48453000607,484530006070,geocoder
C14-2021-0011,48453000902,484530009020,geocoder
C14-2021-0012,48491020410,484910204100,geocoder
C14-2021-0014,48453002304,484530023040,geocoder
C14-2021-0015,48453002403,484530024030,geocoder
C14-2021-0016,48453045000,484530450000,geocoder
C14-2021-0017,48453002107,484530021070,geocoder
C14-2021-0018,48453000205,484530002050,geocoder
C14-2021-0019,48453000205,484530002050,geocoder
C14-2021-0020.SH,48453002111,484530021110,geocoder
C14-2021-0021,48453002201,484530022010,geocoder
C14-2021-0022.SH,48453002403,484530024030,geocoder
C14-2021-0023.SH,48453040200,484530402000,geocoder
C14-2021-0024,48453044000,484530440000,geocoder
C14-2021-0025,48453000700,484530007000,geocoder
C14-2021-0026,48453041500,484530415000,geocoder
C14-2021-0027,48453041500,484530415000,geocoder
C14-2021-0028,48453041500,484530415000,geocoder
C14-2021-0029,48453002304,484530023040,geocoder
C14-2021-0030,48453002403,484530024030,geocoder
C14-2021-0031,48453002220,484530022200,geocoder
C14-2021-0032,48453002111,484530021110,geocoder
C14-2021-0034,48453002105,484530021050,geocoder
C14-2021-0035,48453002424,484530024240,geocoder
C14-2021-0036,48453033000,484530330000,geocoder
C14-2021-0038,48491020406,484910204060,geocoder
C14-2021-0039,48453041000,484530410000,geocoder
C14-2021-0040,48453002310,484530023100,geocoder
C14-2021-0041,48453001504,484530015040,geocoder
C14-2021-0042,48453002109,484530021090,geocoder
C14-2021-0043,48453041900,484530419000,geocoder
C14-2021-0044,48453001504,484530015040,geocoder
C14-2021-0045,48453002449,484530024490,geocoder
C14-2021-0046,48453002449,484530024490,geocoder
C14-2021-0047,48453002449,484530024490,geocoder
C14-2021-0048,48453002449,484530024490,geocoder
C14-2021-0049,48453002449,484530024490,geocoder
C14-2021-0050,48453002437,484530024370,geocoder
C14-2021-0053,48453040200,484530402000,geocoder
C14-2021-0054,48453041100,484530411000,geocoder
C14-2021-0055,48453001504,484530015040,geocoder
C14-2021-0056,48453002424,484530024240,geocoder
C14-2021-0058,48453000902,484530009020,geocoder
C14-2021-0059,48453040500,484530405000,geocoder
C14-2021-0060,48453002424,484530024240,geocoder
C14-2021-0061,48453000902,484530009020,geocoder
C14-2021-0070,48453001602,484530016020,geocoder
C14-2021-0071,48453001602,484530016020,geocoder
C14-2021-0072,48453001602,484530016020,geocoder
C14-2021-0073,48453001602,484530016020,geocoder
C14-2021-0074,48453001200,484530012000,geocoder
C14-2021-0075,48453002314,484530023140,geocoder
C14-2021-0076,48453032400,484530324000,geocoder
C14-2021-0077,48453032400,484530324000,geocoder
C14-2021-0078,48453001101,484530011010,geocoder
C14-2021-0079,48453040900,484530409000,geocoder
C14-2021-0080,48453043900,484530439000,geocoder
C14-2021-0081,48453001200,484530012000,geocoder
C14-2021-0082,48453002107,484530021070,geocoder
C14-2021-0083,48453001000,484530010000,geocoder
C14-2021-0084,48453001304,484530013040,geocoder
C14-2021-0087,48453002214,484530022140,geocoder
C14-2021-0088,48453001920,484530019200,geocoder
C14-2021-0089,48453031900,484530319000,geocoder
C14-2021-0090,48491020404,484910204040,geocoder
C14-2021-0091,48453044000,484530440000,geocoder
C14-2021-0092,48453030900,484530309000,geocoder
C14-2021-0093,48453002451,484530024510,geocoder
C14-2021-0094,48453002451,484530024510,geocoder
C14-2021-0095,48453030900,484530309000,geocoder
C14-2021-0096,48453032600,484530326000,geocoder
C14-2021-0098.SH,48453000801,484530008010,geocoder
C14-2021-0100,48453030200,484530302000,geocoder
C14-2021-0101,48453045400,484530454000,geocoder
C14-2021-0103,48491020409,484910204090,geocoder
C14-2021-0104,48453043500,484530435000,geocoder
C14-2021-0105,48453002424,484530024240,geocoder
C14-2021-0106,48453044300,484530443000,geocoder
C14-2021-0107,48453002448,484530024480,geocoder
C14-2021-0108,48453002422,484530024220,geocoder
C14-2021-0109,48453032700,484530327000,geocoder
C14-2021-0110,48453000801,484530008010,geocoder
C14-2021-0111,48453001200,484530012000,geocoder
C14-2021-0112,48453001200,484530012000,geocoder
C14-2021-0113,48453001200,484530012000,geocoder
C14-2021-0114,48453035800,484530358000,geocoder
C14-2021-0115,48453002006,484530020060,geocoder
C14-2021-0117,48453002438,484530024380,geocoder
C14-2021-0118,48453002500,484530025000,geocoder
C14-2021-0119,48453002423,484530024230,geocoder
C14-2021-0120,48453002310,484530023100,geocoder
C14-2021-0121,48453000902,484530009020,geocoder
C14-2021-0122,48453002438,484530024380,geocoder
C14-2021-0123,48453002422,484530024220,geocoder
C14-2021-0124,48453000902,484530009020,geocoder
C14-2021-0125,48453002111,484530021110,geocoder
C14-2021-0126,48453034600,484530346000,geocoder
C14-2021-0127,48453002213,484530022130,geocoder
C14-2021-0128,48453002320,484530023200,geocoder
C14-2021-0129,48453030900,484530309000,geocoder
C14-2021-0130,48453033000,484530330000,geocoder
C14-2021-0131,48453002111,484530021110,geocoder
C14-2021-0132,48453000901,484530009010,geocoder
C14-2021-0133.SH,48453002112,484530021120,geocoder
C14-2021-0134,48453002214,484530022140,geocoder
C14-2021-0136,48453031800,484530318000,geocoder
C14-2021-0137,48453001603,484530016030,geocoder
C14-2021-0138,48453000902,484530009020,geocoder
C14-2021-0139,48453001403,484530014030,geocoder
C14-2021-0140,48453002452,484530024520,geocoder
C14-2021-0141,48453002213,484530022130,geocoder
C14-2021-0142,48491020408,484910204080,geocoder
C14-2021-0143,48491020408,484910204080,geocoder
C14-2021-0145,48453002213,484530022130,geocoder
C14-2021-0146,48453002451,484530024510,geocoder
C14-2021-0147,48491020410,484910204100,geocoder
C14-2021-0148,48453030000,484530300000,geocoder
C14-2021-0150,48453030900,484530309000,geocoder
C14-2021-0151,48453033200,484530332000,geocoder
C14-2021-0153,48453000902,484530009020,geocoder
C14-2021-0154,48453002007,484530020070,geocoder
C14-2021-0155,48491020408,484910204080,geocoder
C14-2021-0156,48453002438,484530024380,geocoder
C14-2021-0157,48453002214,484530022140,geocoder
C14-2021-0158,48453002214,484530022140,geocoder
C14-2021-0159,48453032900,484530329000,geocoder
C14-2021-0160,48453040400,484530404000,geocoder
C14-2021-0161,48453031000,484530310000,geocoder
C14-2021-0162,48453002105,484530021050,geocoder
C14-2021-0166,48453002444,484530024440,geocoder
C14-2021-0168,48491020406,484910204060,geocoder
C14-2021-0170,48453002310,484530023100,geocoder
C14-2021-0171,48453044900,484530449000,geocoder
C14-2021-0172.SH,48453000801,484530008010,geocoder
C14-2021-0173,48453045300,484530453000,geocoder
C14-2021-0174,48453001101,484530011010,geocoder
C14-2021-0177,48453002002,484530020020,geocoder
C14-2021-0179,48453000902,484530009020,geocoder
C14-2021-0182,48453002448,484530024480,geocoder
C14-2021-0183,48453000302,484530003020,geocoder
C14-2021-0184,48453032900,484530329000,geocoder
C14-2021-0185,48453001311,484530013110,geocoder
C14-2021-0186,48453044300,484530443000,geocoder
C14-2021-0187,48453037200,484530372000,geocoder
C14-2021-0188,48453002407,484530024070,geocoder
C14-2021-0189,48453030000,484530300000,geocoder
C14-2021-0190,48453000902,484530009020,geocoder
C14-2021-0191,48453045400,484530454000,geocoder
C14-2021-0192,48453000606,484530006060,geocoder
C14-2021-0193,48453002422,484530024220,geocoder
C14-2021-0194,48453042400,484530424000,geocoder
C14-2021-0195,48453044300,484530443000,geocoder
C14-2022-0001,48453002304,484530023040,geocoder
C14-2022-0002,48491020406,484910204060,geocoder
C14-2022-0003,48453002105,484530021050,geocoder
C14-2022-0004,48453002424,484530024240,geocoder
C14-2022-0007,48453002445,484530024450,geocoder
C14-2022-0008.SH,48453002107,484530021070,geocoder
C14-2022-0009,48453002108,484530021080,geocoder
C14-2022-0010,48453001603,484530016030,geocoder
C14-2022-0011,48453000700,484530007000,geocoder
C14-2022-0012,48453002422,484530024220,geocoder
C14-2022-0013,48453002447,484530024470,geocoder
C14-2022-0014,48453043500,484530435000,geocoder
C14-2022-0015,48453002111,484530021110,geocoder
C14-2022-0016,48453031900,484530319000,geocoder
C14-2022-0017,48453002110,484530021100,geocoder
C14-2022-0018.SH,48453002105,484530021050,geocoder
C14-2022-0019.SH,48453000302,484530003020,geocoder
C14-2022-0020,48453031900,484530319000,geocoder
C14-2022-0021,48453001603,484530016030,geocoder
C14-2022-0022,48453040900,484530409000,geocoder
C14-2022-0024,48453002444,484530024440,geocoder
C14-2022-0025,48453001921,484530019210,geocoder
C14-2022-0026,48453000700,484530007000,geocoder
C14-2022-0027,48453001503,484530015030,geocoder
C14-2022-0028,48453001503,484530015030,geocoder
C14-2022-0029,48453001503,484530015030,geocoder
C14-2022-0030,48453001503,484530015030,geocoder
C14-2022-0031,48453001504,484530015040,geocoder
C14-2022-0033,48453002424,484530024240,geocoder
C14-2022-0034,48453001307,484530013070,geocoder
C14-2022-0035,48453001504,484530015040,geocoder
C14-2022-0036,48453001503,484530015030,geocoder
C14-2022-0037,48453044900,484530449000,geocoder
C14-2022-0038,48453002304,484530023040,geocoder
C14-2022-0039,48453002422,484530024220,geocoder
C14-2022-0040,48453043500,484530435000,geocoder
C14-2022-0041,48491020406,484910204060,geocoder
C14-2022-0042,48453002432,484530024320,geocoder
C14-2022-0043,48453002201,484530022010,geocoder
C14-2022-0044,48453034600,484530346000,geocoder
C14-2022-0045,48453045400,484530454000,geocoder
C14-2022-0046,48491020311,484910203110,geocoder
C14-2022-0047,48453001200,484530012000,geocoder
C14-2022-0048,48453030900,484530309000,geocoder
C14-2022-0049,48453043700,484530437000,geocoder
C14-2022-0050,48453000206,484530002060,geocoder
C14-2022-0051,48453033500,484530335000,geocoder
C14-2022-0052,48453002109,484530021090,geocoder
C14-2022-0053,48453002438,484530024380,geocoder
C14-2022-0054,48453002111,484530021110,geocoder
C14-2022-0055,48453001101,484530011010,geocoder
C14-2022-0056,48453002424,484530024240,geocoder
C14-2022-0057,48453001304,484530013040,geocoder
C14-2022-0058,48453032900,484530329000,geocoder
C14-2022-0059,48453002448,484530024480,geocoder
C14-2022-0060,48453002448,484530024480,geocoder
C14-2022-0062,48453002403,484530024030,geocoder
C14-2022-0063,48453002214,484530022140,geocoder
C14-2022-0064,48453002004,484530020040,geocoder
C14-2022-0066,48453041200,484530412000,geocoder
C14-2022-0067,48453002441,484530024410,geocoder
C14-2022-0068,48453031000,484530310000,geocoder
C14-2022-0069,48453002437,484530024370,geocoder
C14-2022-0070,48453002111,484530021110,geocoder
C14-2022-0074,48491020311,484910203110,geocoder
C14-2022-0075,48453030000,484530300000,geocoder
C14-2022-0076,48453000204,484530002040,geocoder
C14-2022-0077,48453002422,484530024220,geocoder
C14-2022-0079,48453002219,484530022190,geocoder
C14-2022-0080,48453000700,484530007000,geocoder
C14-2022-0081,48453001311,484530013110,geocoder
C14-2022-0082,48453001311,484530013110,geocoder
C14-2022-0083,48453001304,484530013040,geocoder
C14-2022-0084,48453001200,484530012000,geocoder
C14-2022-0085,48453041600,484530416000,geocoder
C14-2022-0086,48453002002,484530020020,geocoder
C14-2022-0087,48453030200,484530302000,geocoder
C14-2022-0088,48453002413,484530024130,geocoder
C14-2022-0089,48453041600,484530416000,geocoder
C14-2022-0090,48453002314,484530023140,geocoder
C14-2022-0091,48453000902,484530009020,geocoder
C14-2022-0092,48453041400,484530414000,geocoder
C14-2022-0093,48453000700,484530007000,geocoder
C14-2022-0094,48453040200,484530402000,geocoder
C14-2022-0096,48453030000,484530300000,geocoder
C14-2022-0097,48453002310,484530023100,geocoder
C14-2022-0100,48453002424,484530024240,geocoder
C14-2022-0101,48453002322,484530023220,geocoder
C14-2022-0102,48453001102,484530011020,geocoder
C14-2022-0103,48453002111,484530021110,geocoder
C14-2022-0104,48453002112,484530021120,geocoder
C14-2022-0105,48453002110,484530021100,geocoder
C14-2022-0106,48453002110,484530021100,geocoder
C14-2022-0107,48453002321,484530023210,geocoder
C14-2022-0109,48453002110,484530021100,geocoder
C14-2022-0110,48453002424,484530024240,geocoder
C14-2022-0111,48453040500,484530405000,geocoder
C14-2022-0112,48453000902,484530009020,geocoder
C14-2022-0113,48453001912,484530019120,geocoder
C14-2022-0114,48453002320,484530023200,geocoder
C14-2022-0115,48453002107,484530021070,geocoder
C14-2022-0116,48453002444,484530024440,geocoder
C14-2022-0117,48453040400,484530404000,geocoder
C14-2022-0118,48453043300,484530433000,geocoder
C14-2022-0118(RCT),48453043300,484530433000,geocoder
C14-2022-0119,48453000305,484530003050,geocoder
C14-2022-0120,48453000205,484530002050,geocoder
C14-2022-0121,48453002111,484530021110,geocoder
C14-2022-0122.SH,48453002110,484530021100,geocoder
C14-2022-0131,48453002432,484530024320,geocoder
C14-2022-0132,48453002109,484530021090,geocoder
C14-2022-0133,48453043500,484530435000,geocoder
C14-2022-0135,48453002449,484530024490,geocoder
C14-2022-0136,48453040900,484530409000,geocoder
C14-2022-0137,48453000700,484530007000,geocoder
C14-2022-0140,48453000205,484530002050,geocoder
C14-2022-0140(RCT),48453000205,484530002050,geocoder
C14-2022-0141,48453001101,484530011010,geocoder
C14-2022-0142,48491020410,484910204100,geocoder
C14-2022-0143,48453030500,484530305000,geocoder
C14-2022-0144,48453034600,484530346000,geocoder
C14-2022-0145,48453034600,484530346000,geocoder
C14-2022-0146,48453002448,484530024480,geocoder
C14-2022-0147,48453002449,484530024490,geocoder
C14-2022-0148,48453002448,484530024480,geocoder
C14-2022-0149,48453000902,484530009020,geocoder
C14-2022-0150,48453000802,484530008020,geocoder
C14-2022-0151,48453030500,484530305000,geocoder
C14-2022-0153,48453045100,484530451000,geocoder
C14-2022-0154,48453040700,484530407000,geocoder
C14-2022-0155,48453002322,484530023220,geocoder
C14-2022-0156,48453002219,484530022190,geocoder
C14-2022-0157,48453045400,484530454000,geocoder
C14-2022-0158,48453002409,484530024090,geocoder
C14-2022-0159,48453032900,484530329000,geocoder
C14-2022-0160,48453033000,484530330000,geocoder
C14-2022-0161,48453030000,484530300000,geocoder
C14-2022-0162,48453041000,484530410000,geocoder
C14-2022-0163,48453032400,484530324000,geocoder
C14-2022-0164,48453001200,484530012000,geocoder
C14-2022-0166,48453043200,484530432000,geocoder
C14-2022-0167,48453043900,484530439000,geocoder
C14-2022-0168,48453032700,484530327000,geocoder
C14-2022-0169,48453002438,484530024380,geocoder
C14-2022-0170,48453043900,484530439000,geocoder
C14-2022-0171,48453040400,484530404000,geocoder
C14-2022-0172,48453002314,484530023140,geocoder
C14-2022-0173,48453030000,484530300000,geocoder
C14-2022-0174,48453001923,484530019230,geocoder
C14-2022-0175,48453002452,484530024520,geocoder
C14-2022-0177,48453001101,484530011010,geocoder
C14-2022-0203,48453002321,484530023210,geocoder
C14-2022-0204,48491020405,484910204050,geocoder
C14-2022-0205,48453000803,484530008030,geocoder
C14-2022-0206,48453040800,484530408000,geocoder
C14-2022-0211,48453002321,484530023210,geocoder
C14-2023-0001,48453000302,484530003020,geocoder
C14-2023-0002,48453002215,484530022150,geocoder
C14-2023-0004,48453002424,484530024240,geocoder
C14-2023-0005,48453030700,484530307000,geocoder
C14-2023-0006,48453002424,484530024240,geocoder
C14-2023-0007.SH,48453002410,484530024100,geocoder
C14-2023-0008,48453032900,484530329000,geocoder
C14-2023-0009,48453001304,484530013040,geocoder
C14-2023-0010,48491020405,484910204050,geocoder
C14-2023-0011,48491020408,484910204080,geocoder
C14-2023-0012,48453000401,484530004010,geocoder
C14-2023-0013,48453000902,484530009020,geocoder
C14-2023-0014,48453002424,484530024240,geocoder
C14-2023-0015,48453001311,484530013110,geocoder
C14-2023-0016,48453002310,484530023100,geocoder
C14-2023-0017,48453001503,484530015030,geocoder
C14-2023-0018.SH,48453000902,484530009020,geocoder
C14-2023-0019,48453000205,484530002050,geocoder
C14-2023-0020,48453000902,484530009020,geocoder
C14-2023-0021,48453001312,484530013120,geocoder
C14-2023-0022,48453002110,484530021100,geocoder
C14-2023-0023,48453001200,484530012000,geocoder
C14-2023-0025,48453002322,484530023220,geocoder
C14-2023-0026,48453043200,484530432000,geocoder
C14-2023-0028,48453001311,484530013110,geocoder
C14-2023-0029,48453001503,484530015030,geocoder
C14-2023-0030,48453030300,484530303000,geocoder
C14-2023-0032,48453002424,484530024240,geocoder
C14-2023-0033,48491020406,484910204060,geocoder
C14-2023-0034,48453002444,484530024440,geocoder
C14-2023-0035,48453002105,484530021050,geocoder
C14-2023-0036,48453001923,484530019230,geocoder
C14-2023-0037,48453002422,484530024220,geocoder
C14-2023-0038.SH,48453002109,484530021090,geocoder
C14-2023-0039,48453001310,484530013100,geocoder
C14-2023-0040,48453045400,484530454000,geocoder
C14-2023-0041,48453002320,484530023200,geocoder
C14-2023-0042,48453002410,484530024100,geocoder
C14-2023-0043,48453002403,484530024030,geocoder
C14-2023-0044,48453002403,484530024030,geocoder
C14-2023-0045,48453045400,484530454000,geocoder
C14-2023-0046,48453002403,484530024030,geocoder
C14-2023-0047,48453002316,484530023160,geocoder
C14-2023-0048,48453001501,484530015010,geocoder
C14-2023-0049,48453002111,484530021110,geocoder
C14-2023-0050,48453002111,484530021110,geocoder
C14-2023-0051,48453040400,484530404000,geocoder
C14-2023-0052,48453002313,484530023130,geocoder
C14-2023-0053,48453000102,484530001020,geocoder
C14-2023-0054,48453044100,484530441000,geocoder
C14-2023-0055,48453043900,484530439000,geocoder
C14-2023-0056,48453032000,484530320000,geocoder
C14-2023-0058,48453037200,484530372000,geocoder
C14-2023-0059,48453002424,484530024240,geocoder
C14-2023-0060,48453000205,484530002050,geocoder
C14-2023-0061,48453002201,484530022010,geocoder
C14-2023-0063,48453043400,484530434000,geocoder
C14-2023-0064,48453001312,484530013120,geocoder
C14-2023-0065,48453000205,484530002050,geocoder
C14-2023-0066,48453030900,484530309000,geocoder
C14-2023-0067,48453032500,484530325000,geocoder
C14-2023-0068,48453033500,484530335000,geocoder
C14-2023-0070,48453032900,484530329000,geocoder
C14-2023-0071.SH,48453002413,484530024130,geocoder
C14-2023-0072,48453000302,484530003020,geocoder
C14-2023-0073,48453043900,484530439000,geocoder
C14-2023-0075,48453002310,484530023100,geocoder
C14-2023-0076,48453002219,484530022190,geocoder
C14-2023-0077,48453001501,484530015010,geocoder
C14-2023-0078.SH,48453002413,484530024130,geocoder
C14-2023-0080,48453040500,484530405000,geocoder
C14-2023-0081,48453002322,484530023220,geocoder
C14-2023-0083,48453002500,484530025000,geocoder
C14-2023-0084,48453002110,484530021100,geocoder
C14-2023-0086,48453002441,484530024410,geocoder
C14-2023-0087,48453002214,484530022140,geocoder
C14-2023-0088,48453001101,484530011010,geocoder
C14-2023-0089,48453002403,484530024030,geocoder
C14-2023-0093,48453002448,484530024480,geocoder
C14-2023-0094,48453002002,484530020020,geocoder
C14-2023-0095,48453002222,484530022220,geocoder
C14-2023-0096,48453002003,484530020030,geocoder
C14-2023-0097,48491020406,484910204060,geocoder
C14-2023-0098,48453001304,484530013040,geocoder
C14-2023-0099,48453040000,484530400000,geocoder
C14-2023-0100,48491020409,484910204090,geocoder
C14-2023-0101,48453001200,484530012000,geocoder
C14-2023-0103,48453002424,484530024240,geocoder
C14-2023-0104,48453032400,484530324000,geocoder
C14-2023-0106,48453041700,484530417000,geocoder
C14-2023-0107,48453002112,484530021120,geocoder
C14-2023-0108,48453002110,484530021100,geocoder
C14-2023-0109,48453002403,484530024030,geocoder
C14-2023-0110,48453000307,484530003070,geocoder
C14-2023-0111,48453000902,484530009020,geocoder
C14-2023-0112.SH,48453002214,484530022140,geocoder
C14-2023-0113,48453042100,484530421000,geocoder
C14-2023-0114,48453001309,484530013090,geocoder
C14-2023-0116,48453002006,484530020060,geocoder
C14-2023-0117,48453002109,484530021090,geocoder
C14-2023-0118,48453002441,484530024410,geocoder
C14-2023-0119,48453002327,484530023270,geocoder
C14-2023-0120,48453002422,484530024220,geocoder
C14-2023-0121,48453002445,484530024450,geocoder
C14-2023-0122,48453001503,484530015030,geocoder
C14-2023-0123,48453002315,484530023150,geocoder
C14-2023-0124,48453001200,484530012000,geocoder
C14-2023-0125,48453000101,484530001010,geocoder
C14-2023-0126,48453030100,484530301000,geocoder
C14-2023-0127,48453030900,484530309000,geocoder
C14-2023-0128,48453002423,484530024230,geocoder
C14-2023-0129,48453000803,484530008030,geocoder
C14-2023-0130,48453000401,484530004010,geocoder
C14-2023-0131,48453000902,484530009020,geocoder
C14-2023-0132,48453001503,484530015030,geocoder
C14-2023-0133,48453001503,484530015030,geocoder
C14-2023-0134,48453002316,484530023160,geocoder
C14-2023-0135,48453002316,484530023160,geocoder
C14-2023-0138,48453001605,484530016050,geocoder
C14-2023-0139,48453001312,484530013120,geocoder
C14-2023-0140,48453002220,484530022200,geocoder
C14-2023-0141.SH,48453002109,484530021090,geocoder
C14-2023-0144,48453045400,484530454000,geocoder
C14-2023-0146,48453001304,484530013040,geocoder
C14-2023-0148,48453000302,484530003020,geocoder
C14-2023-0149,48453040800,484530408000,geocoder
C14-2023-0150,48453040800,484530408000,geocoder
C14-2023-0151,48453002104,484530021040,geocoder
C14-2023-0152,48453040500,484530405000,geocoder
C14-2023-0153,48453000902,484530009020,geocoder
C14-2023-0154,48453034300,484530343000,geocoder
C14-2023-0155,48453031900,484530319000,geocoder
C14-2023-0156,48453002111,484530021110,geocoder
C14-2024-0001,48453032500,484530325000,geocoder
C14-2024-0003,48453045200,484530452000,geocoder
C14-2024-0004,48453001503,484530015030,geocoder
C14-2024-0005,48453045300,484530453000,geocoder
C14-2024-0006,48453002214,484530022140,geocoder
C14-2024-0007,48453001200,484530012000,geocoder
C14-2024-0008,48453041000,484530410000,geocoder
C14-2024-0009,48453032500,484530325000,geocoder
C14-2024-0010,48453000902,484530009020,geocoder
C14-2024-0012.SH,48453002112,484530021120,geocoder
C14-2024-0014,48453046500,484530465000,geocoder
C14-2024-0015,48453002325,484530023250,geocoder
C14-2024-0017,48453000902,484530009020,geocoder
C14-2024-0018,48453002304,484530023040,geocoder
C14-2024-0019.SH,48453002111,484530021110,geocoder
C14-2024-0021,48453002214,484530022140,geocoder
C14-2024-0022,48453002007,484530020070,geocoder
C14-2024-0023,48453002002,484530020020,geocoder
C14-2024-0024,48453000700,484530007000,geocoder
C14-2024-0025.SH,48453000700,484530007000,geocoder
C14-2024-0026,48453040700,484530407000,geocoder
C14-2024-0027,48453000902,484530009020,geocoder
C14-2024-0028,48453002452,484530024520,geocoder
C14-2024-0029,48453000902,484530009020,geocoder
C14-2024-0031,48453001401,484530014010,geocoder
C14-2024-0032,48453001920,484530019200,geocoder
C14-2024-0033,48453002409,484530024090,geocoder
C14-2024-0035,48453000500,484530005000,geocoder
C14-2024-0036,48453001503,484530015030,geocoder
C14-2024-0037,48453002111,484530021110,geocoder
C14-2024-0038,48453001304,484530013040,geocoder
C14-2024-0039,48453000902,484530009020,geocoder
C14-2024-0040,48453032000,484530320000,geocoder
C14-2024-0041,48453031900,484530319000,geocoder
C14-2024-0042,48453002006,484530020060,geocoder
C14-2024-0043,48453000401,484530004010,geocoder
C14-2024-0044,48453000302,484530003020,geocoder
C14-2024-0045,48453042100,484530421000,geocoder
C14-2024-0046,48453000902,484530009020,geocoder
C14-2024-0047,48453002422,484530024220,geocoder
C14-2024-0048,48453000401,484530004010,geocoder
C14-2024-0049,48453001503,484530015030,geocoder
C14-2024-0051,48453001604,484530016040,geocoder
C14-2024-0052,48453002322,484530023220,geocoder
C14-2024-0053,48453002007,484530020070,geocoder
C14-2024-0054,48453030200,484530302000,geocoder
C14-2024-0055,48453002105,484530021050,geocoder
C14-2024-0056,48453040100,484530401000,geocoder
C14-2024-0057,48453002441,484530024410,geocoder
C14-2024-0058,48453002003,484530020030,geocoder
C14-2024-0059,48453001603,484530016030,geocoder
C14-2024-0060,48453000305,484530003050,geocoder
C14-2024-0061,48453000802,484530008020,geocoder
C14-2024-0062,48453002319,484530023190,geocoder
