pid,year,pcat,lr,diff,adaptive_ens,actual
0252230406,2024,C1,0.02647,0.1901,0.106158,0.0
R057057,2024,F1,0.00411,0.10042,0.10042,0.0
0262200408,2024,A,0.00587,0.20029,0.013064,0.0
0254301802,2024,A,0.00587,0.19995,0.013051,0.0
0208060503,2024,A,0.00593,0.22677,0.014101,0.0
0424120603,2024,A,0.00587,0.14446,0.010998,0.0
0131110260,2024,A,0.00596,0.10061,0.009462,0.0
0302160201,2024,XV,0.99437,0.00092,0.02675,0.0
0426150108,2024,A,0.00589,0.00239,0.005761,0.0
0222070810,2024,A,0.00591,0.10049,0.009409,0.0
0211400714,2024,A,0.00586,0.20036,0.013057,0.0
0334030721,2024,A,0.00587,0.10923,0.009694,0.0
0225101211,2024,A,0.0059,0.29894,0.016742,0.0
0243160221,2024,A,0.00681,0.0008,0.006588,0.0
0147660305,2024,A,0.00599,0.10038,0.009482,0.0
0160440425,2024,A,0.00589,0.19979,0.013064,0.0
0124000310,2024,A,0.0059,0.19992,0.013079,0.0
0426031213,2024,A,0.00502,0.00078,0.004863,0.0
0264200254,2024,A,0.00587,0.10102,0.009391,0.0
0356210116,2024,A,0.00586,0.19999,0.013043,0.0
0123090740,2024,A,0.00608,0.10043,0.009571,0.0
R391928,2024,B,0.05358,0.20914,0.135093,0.0
0416141619,2024,A,0.00586,0.10036,0.009357,0.0
0434301018,2024,A,0.00589,0.10147,0.009426,0.0
0432300809,2024,A,0.00587,0.10011,0.009357,0.0
0445250321,2024,A,0.00592,0.00557,0.005907,0.0
0221400505,2024,A,0.00586,0.10092,0.009377,0.0
0418361222,2024,A,0.00588,0.18782,0.012612,0.0
R559963,2024,,0.03286,0.00091,0.027748,0.0
0252300101,2024,A,0.00587,0.19991,0.013049,0.0
0170110308,2024,A,0.00153,0.00546,0.001675,0.0
0328460506,2024,A,0.00587,0.30212,0.016831,0.0
0404550107,2024,C1,0.99655,0.99038,0.993545,0.0
0125300122,2024,A,0.00602,0.4003,0.020608,0.0
0424030520,2024,A,0.00587,0.20275,0.013155,0.0
0115250129,2024,A,0.00597,0.10042,0.009465,0.0
0227690808,2024,A,0.00586,0.27499,0.015818,0.0
0264200610,2024,A,0.00586,0.19979,0.013035,0.0
0211330306,2024,F1,0.98893,0.93001,0.93001,0.0
0336490101,2024,E,0.03808,0.00083,0.03808,0.0
0332060601,2024,C1,0.02541,0.00935,0.017589,0.0
0252280113,2024,A,0.00588,0.28122,0.016068,0.0
0443031526,2024,A,0.00586,0.00116,0.005686,0.0
0252260308,2024,A,0.00587,0.00272,0.005753,0.0
0415210403,2024,A,0.00588,0.10052,0.009382,0.0
0224290610,2024,A,0.00588,0.10067,0.009387,0.0
0208090207,2024,F1,0.99407,0.50009,0.50009,0.0
0448180601,2024,E,0.05703,0.00083,0.05703,0.0
0334031007,2024,A,0.00587,0.10297,0.009463,0.0
0131360903,2024,A,0.00501,0.00078,0.004853,0.0
0102040218,2024,A,0.00588,0.10033,0.009375,0.0
0240241207,2024,A,0.00589,0.29931,0.016747,0.0
0236190203,2024,C1,0.0264,0.10223,0.063329,0.0
0250231105,2024,A,0.00592,0.10151,0.009457,0.0
0143600410,2024,A,0.00502,0.00081,0.004864,0.0
0417150954,2024,B,0.1465,0.00083,0.070169,0.0
0320080301,2024,A,0.00586,0.31481,0.017291,0.0
0175370304,2024,XV,0.00761,0.10245,0.099984,0.0
0115061001,2024,A,0.00615,0.06328,0.008264,0.0
0422341608,2024,A,0.00588,0.03268,0.006872,0.0
0229181214,2024,B,0.12949,0.19957,0.166212,0.0
0330030507,2024,XV,0.01981,0.10038,0.098285,0.0
0336130901,2024,A,0.02092,0.10424,0.024003,0.0
R073940,2024,C1,0.00753,0.20353,0.102982,0.0
0231080104,2024,A,0.00589,0.29295,0.016511,0.0
0428130785,2024,XV,0.01981,0.00078,0.001275,0.0
0418300406,2024,A,0.00586,0.10039,0.009358,0.0
0168190702,2024,A,0.00154,0.19685,0.008766,0.0
0234060233,2024,A,0.00589,0.09989,0.009368,0.0
0235180814,2024,A,0.0059,0.10044,0.009398,0.0
0410360310,2024,A,0.00589,0.39913,0.02044,0.0
0410380509,2024,A,0.00589,0.45016,0.022328,0.0
0445280620,2024,A,0.00587,0.38852,0.020028,0.0
0211010122,2024,A,0.00595,0.18909,0.012726,0.0
0220060801,2024,A,0.00681,0.00078,0.006587,0.0
0338031520,2024,A,0.00587,0.29964,0.016739,0.0
0404210420,2024,A,0.00589,0.00083,0.005703,0.0
0239060905,2024,B,0.12893,0.30496,0.22117,0.0
0324430127,2024,C1,0.02657,0.35472,0.186379,0.0
R305500,2024,A,0.00589,0.29933,0.016747,0.0
0445030912,2024,A,0.00586,0.29969,0.016732,0.0
0318160501,2024,A,0.00586,0.10037,0.009357,0.0
R057214,2024,,0.02472,0.00109,0.020939,0.0
0410340531,2024,A,0.00588,0.27126,0.015699,0.0
0113110322,2024,C1,0.00287,0.10018,0.05026,0.0
0338131513,2024,O,0.01071,0.39264,0.041646,0.0
0426030806,2024,A,0.00501,0.10044,0.008541,0.0
0239431128,2024,A,0.00587,0.20139,0.013104,0.0
0428230718,2024,A,0.00588,0.10261,0.009459,0.0
0145630426,2024,A,0.00501,0.09227,0.008239,0.0
R453830,2024,,0.02472,0.08709,0.034699,0.0
R317822,2024,A,0.00587,0.20001,0.013053,0.0
R573480,2024,,0.02472,0.09965,0.036709,0.0
R455460,2024,,0.02472,0.29956,0.068694,0.0
R455458,2024,,0.02472,0.00097,0.02092,0.0
0266361415,2024,A,0.00586,0.19995,0.013041,0.0
0308520301,2024,A,0.00586,0.20819,0.013346,0.0
0215210137,2024,A,0.00589,0.10069,0.009398,0.0
0309160303,2024,A,0.00586,0.10035,0.009356,0.0
0207200816,2024,C1,0.00753,0.29992,0.149924,0.0
R476781,2024,A,0.00585,0.30045,0.01675,0.0
0336030319,2024,A,0.00586,0.19985,0.013038,0.0
0236061604,2024,A,0.0059,0.39877,0.020436,0.0
0136031119,2024,A,0.00589,0.10025,0.009381,0.0
0262381301,2024,A,0.00586,0.2285,0.014098,0.0
0133360616,2024,C1,0.02657,0.57774,0.29499,0.0
0162070214,2024,A,0.00587,0.6833,0.030935,0.0
0247170242,2024,A,0.00588,0.0016,0.005722,0.0
R067208,2024,A,0.00596,0.00093,0.005774,0.0
0266161525,2024,A,0.00586,0.39882,0.0204,0.0
0266360409,2024,A,0.00586,0.49857,0.02409,0.0
0445280503,2024,A,0.00589,0.0013,0.00572,0.0
0111030605,2024,A,0.00592,0.11424,0.009928,0.0
0336031936,2024,A,0.00587,0.10646,0.009592,0.0
0304020203,2024,A,0.00591,0.25844,0.015254,0.0
0307020502,2024,A,0.00587,0.49769,0.024067,0.0
R066135,2024,A,0.00592,0.19999,0.013101,0.0
0402400625,2024,C1,0.00287,0.1003,0.050318,0.0
0414101513,2024,B,0.12888,0.29955,0.218311,0.0
0115010504,2024,A,0.00598,0.29978,0.016851,0.0
R390029,2024,,0.02472,0.20032,0.052816,0.0
0438011311,2024,C1,0.02657,0.39908,0.207982,0.0
0348410123,2024,E,0.03807,0.00077,0.03807,0.0
0405061511,2024,A,0.00586,0.20109,0.013084,0.0
0232120715,2024,A,0.00589,0.1004,0.009387,0.0
0320060323,2024,A,0.00587,0.10003,0.009354,0.0
0106160908,2024,A,0.00588,0.30227,0.016846,0.0
0211090902,2024,XV,0.99399,0.04352,0.068232,0.0
0332360610,2024,A,0.00586,0.00084,0.005674,0.0
0143500404,2024,A,0.00588,0.15059,0.011234,0.0
0222140613,2024,A,0.00589,0.50345,0.0243,0.0
0412340816,2024,A,0.00588,0.22766,0.014086,0.0
0425010925,2024,A,0.00587,0.20047,0.01307,0.0
0305141201,2024,,0.02857,0.42517,0.092026,0.0
0438300393,2024,A,0.00587,0.30068,0.016778,0.0
0334361912,2024,A,0.00584,0.19593,0.012873,0.0
0402381119,2024,A,0.00592,0.28758,0.016341,0.0
0420380305,2024,A,0.00588,0.19459,0.012862,0.0
0268200334,2024,F2,0.00321,0.00087,0.00087,0.0
0203550107,2024,A,0.00502,0.0754,0.007624,0.0
0170210305,2024,A,0.00591,0.09637,0.009257,0.0
0408400517,2024,B,0.12959,0.27091,0.203642,0.0
0408040158,2024,F1,0.00555,0.00198,0.00198,0.0
0423370149,2024,XV,0.00761,0.00104,0.001211,0.0
0418230929,2024,A,0.00587,0.20037,0.013067,0.0
0336130712,2024,A,0.00589,0.00092,0.005706,0.0
0170150809,2024,A,0.00153,0.10049,0.005192,0.0
0426480412,2024,A,0.0059,0.29934,0.016757,0.0
0205570416,2024,A,0.00584,0.17628,0.012146,0.0
0418381019,2024,A,0.0059,0.19995,0.01308,0.0
0312380724,2024,C1,0.00195,0.00141,0.001687,0.0
0239400337,2024,A,0.00586,0.09925,0.009315,0.0
0412340913,2024,A,0.00589,0.19996,0.013071,0.0
0137190342,2024,E,0.07476,0.10825,0.07476,0.0
0434360606,2024,A,0.00591,0.19967,0.013079,0.0
0432251511,2024,A,0.00587,0.10039,0.009367,0.0
0247200309,2024,A,0.00153,0.10183,0.005241,0.0
R078372,2024,A,0.00591,0.19495,0.012904,0.0
0162070722,2024,A,0.0059,0.3308,0.017921,0.0
0432250505,2024,A,0.00587,0.49441,0.023946,0.0
0170230129,2024,A,0.00591,0.09982,0.009385,0.0
0402380808,2024,A,0.00593,0.19976,0.013102,0.0
0135040514,2024,A,0.00591,0.29663,0.016667,0.0
0402250904,2024,A,0.0059,0.29963,0.016768,0.0
0406300601,2024,,0.08359,0.0023,0.070584,0.0
0424550243,2024,A,0.0059,0.18293,0.01245,0.0
0417130808,2024,A,0.00587,0.1991,0.01302,0.0
0244071102,2024,A,0.00588,0.20001,0.013063,0.0
0426441005,2024,A,0.00589,0.35072,0.018649,0.0
0415040506,2024,A,0.00587,0.39911,0.02042,0.0
0332031410,2024,A,0.00587,0.20002,0.013054,0.0
0164070202,2024,A,0.00593,0.21353,0.013611,0.0
0455070506,2024,A,0.02081,0.03697,0.021408,0.0
0244051433,2024,A,0.00586,0.29974,0.016734,0.0
0164051809,2024,A,0.00587,0.19993,0.01305,0.0
0408600202,2024,A,0.02685,0.28578,0.03643,0.0
R541988,2024,A,0.00588,0.20001,0.013063,0.0
0410361306,2024,A,0.0059,0.29936,0.016758,0.0
0424480611,2024,A,0.0059,0.00242,0.005771,0.0
0401150601,2024,F1,0.20148,0.00085,0.00085,0.0
0221280105,2024,A,0.00586,0.0009,0.005676,0.0
R050165,2024,A,0.006,0.10373,0.009616,0.0
0406481107,2024,A,0.00588,0.10259,0.009458,0.0
0426441246,2024,A,0.00589,0.19993,0.013069,0.0
0236051004,2024,A,0.00589,0.29612,0.016629,0.0
0117091307,2024,A,0.00601,0.19999,0.013187,0.0
0304521207,2024,A,0.00586,0.0017,0.005706,0.0
0336060607,2024,D1,0.00818,0.0009,0.00818,0.0
0400041521,2024,XV,0.01981,0.00078,0.001275,0.0
0420301609,2024,A,0.00587,0.10081,0.009383,0.0
0117071308,2024,A,0.0059,0.09931,0.009356,0.0
0245301904,2024,A,0.00586,0.10084,0.009374,0.0
R489338,2024,C1,0.00753,0.15689,0.080268,0.0
0131210303,2024,A,0.00591,0.19973,0.013081,0.0
0424280105,2024,A,0.00587,0.20469,0.013226,0.0
0133361201,2024,A,0.0059,0.1924,0.012801,0.0
0328180509,2024,A,0.00587,0.19566,0.012892,0.0
0322010545,2024,A,0.00587,0.20069,0.013078,0.0
0312380816,2024,A,0.00587,0.00097,0.005689,0.0
R335511,2024,A,0.0059,0.39753,0.02039,0.0
0267210308,2024,XV,0.18927,0.00086,0.005759,0.0
0453070404,2024,A,0.02077,0.41395,0.035318,0.0
0445031127,2024,A,0.00586,0.10082,0.009374,0.0
0229070867,2024,B,0.12911,0.39761,0.269804,0.0
0432300724,2024,A,0.00589,0.00126,0.005719,0.0
0310380120,2024,A,0.00502,0.00077,0.004863,0.0
0122001108,2024,A,0.00592,0.29927,0.016774,0.0
0410360807,2024,A,0.00589,0.19635,0.012937,0.0
0204160511,2024,A,0.00591,0.00114,0.005734,0.0
0424000726,2024,A,0.00586,0.5961,0.027699,0.0
R066307,2024,A,0.00593,0.43916,0.02196,0.0
0164110312,2024,A,0.0059,0.19966,0.013069,0.0
0430090308,2024,F1,0.00759,0.00084,0.00084,0.0
0438130415,2024,A,0.00589,0.09743,0.009277,0.0
0402231620,2024,A,0.00591,0.29938,0.016768,0.0
0410092201,2024,,0.02472,0.09696,0.036278,0.0
0430300704,2024,A,0.00589,0.46065,0.022716,0.0
0117400138,2024,A,0.00596,0.09858,0.009387,0.0
0349520104,2024,A,0.00501,0.10006,0.008527,0.0
0403100613,2024,A,0.00594,0.10047,0.009438,0.0
0334000260,2024,O,0.00231,0.06346,0.007263,0.0
0424190129,2024,A,0.00588,0.34221,0.018324,0.0
0407031204,2024,A,0.00589,0.48462,0.023603,0.0
0420301346,2024,A,0.00586,0.19976,0.013034,0.0
0332032109,2024,A,0.00587,0.00087,0.005685,0.0
0423060240,2024,A,0.00499,0.10028,0.008516,0.0
0221280304,2024,A,0.02081,0.03556,0.021356,0.0
0250182114,2024,A,0.0059,0.19975,0.013072,0.0
0424600208,2024,A,0.00589,0.29861,0.016721,0.0
0207200214,2024,A,0.0059,0.1975,0.012989,0.0
0211090505,2024,C1,0.99831,0.99691,0.997628,0.0
0250280522,2024,A,0.00587,0.00168,0.005715,0.0
0160440102,2024,A,0.00589,0.14628,0.011084,0.0
0320160618,2024,A,0.00587,0.21691,0.013678,0.0
0143550712,2024,A,0.00589,0.21248,0.013534,0.0
0239260805,2024,A,0.00585,0.30094,0.016768,0.0
0114030614,2024,A,0.00591,0.20726,0.01336,0.0
0217160824,2024,A,0.00588,0.10473,0.009537,0.0
R359463,2024,C1,0.00746,0.00105,0.004338,0.0
0421020412,2024,A,0.00588,0.29892,0.016722,0.0
0201550518,2024,A,0.00587,0.10043,0.009369,0.0
0217160916,2024,A,0.00587,0.10697,0.009611,0.0
R076057,2024,,0.02472,0.00091,0.02091,0.0
R466097,2024,,0.02472,0.0035,0.021325,0.0
0247480406,2024,A,0.00584,0.59327,0.027575,0.0
0208210620,2024,A,0.0059,0.19962,0.013068,0.0
0416401814,2024,A,0.00588,0.19867,0.013013,0.0
0424400426,2024,A,0.00588,0.64563,0.029551,0.0
0135210111,2024,A,0.00152,0.00096,0.001499,0.0
0154070510,2024,A,0.00589,0.10262,0.009469,0.0
0131150518,2024,A,0.00161,0.10036,0.005264,0.0
0258360902,2024,C1,0.00195,0.042,0.021454,0.0
0237020318,2024,A,0.00588,0.3979,0.020385,0.0
0250280771,2024,A,0.00587,0.14855,0.011149,0.0
0310050506,2024,B,0.12918,0.19949,0.166022,0.0
0426250152,2024,B,0.1291,0.22389,0.17877,0.0
0320061745,2024,A,0.00586,0.43936,0.0219,0.0
0121250131,2024,A,0.00602,0.26274,0.015519,0.0
0430530907,2024,A,0.00589,0.19616,0.01293,0.0
0111230266,2024,A,0.00592,0.39897,0.020463,0.0
0211820204,2024,E,0.03808,0.00862,0.03808,0.0
0307170103,2024,C1,0.00287,0.00146,0.002183,0.0
0258330404,2024,A,0.00588,0.00139,0.005714,0.0
0416300538,2024,A,0.00587,0.20086,0.013085,0.0
0412231304,2024,F1,0.00996,0.00084,0.00084,0.0
0418401307,2024,A,0.00589,0.10094,0.009407,0.0
0262300615,2024,A,0.00587,0.19983,0.013047,0.0
0412400202,2024,A,0.00592,0.19194,0.012803,0.0
0258331414,2024,A,0.00589,0.10037,0.009386,0.0
0418300617,2024,A,0.00587,0.29908,0.016719,0.0
0137070402,2024,A,0.00603,0.29818,0.01684,0.0
R455502,2024,,0.02472,0.1006,0.036861,0.0
0332061220,2024,A,0.00586,0.00499,0.005828,0.0
0330080628,2024,A,0.00587,0.10039,0.009367,0.0
0320021009,2024,B,0.12936,0.00153,0.062377,0.0
0419230926,2024,A,0.00587,0.10086,0.009385,0.0
0421020208,2024,A,0.00588,0.10042,0.009378,0.0
R352748,2024,,0.02472,0.00467,0.021512,0.0
0264031506,2024,A,0.00153,0.1004,0.005188,0.0
0102010229,2024,A,0.00588,0.40146,0.020516,0.0
R062994,2024,A,0.00591,0.1021,0.009469,0.0
0214112001,2024,,0.02472,0.00158,0.021018,0.0
R520723,2024,A,0.0059,0.20146,0.013136,0.0
0225670110,2024,A,0.00586,0.49748,0.02405,0.0
0268330103,2024,A,0.00587,0.29917,0.016722,0.0
R489328,2024,F1,0.00532,0.20227,0.20227,0.0
R455448,2024,,0.02472,0.10076,0.036886,0.0
R540328,2024,E,0.04456,0.00081,0.04456,0.0
0166250520,2024,A,0.0059,0.29959,0.016767,0.0
0245430215,2024,A,0.00586,0.00108,0.005683,0.0
0105400106,2024,A,0.0065,0.23615,0.014997,0.0
0425130429,2024,A,0.00587,0.19064,0.012706,0.0
0405030828,2024,B,0.14635,0.0008,0.070082,0.0
0272282209,2024,A,0.00586,0.20007,0.013046,0.0
0117071203,2024,A,0.00605,0.29962,0.016912,0.0
0334100117,2024,A,0.00591,0.19974,0.013082,0.0
0227090306,2024,A,0.00589,0.20035,0.013085,0.0
0143340115,2024,A,0.00593,0.28855,0.016387,0.0
0254280233,2024,A,0.0059,0.22797,0.014117,0.0
0422400637,2024,A,0.00595,0.11811,0.0101,0.0
0220200515,2024,A,0.00589,0.3003,0.016783,0.0
0140030116,2024,A,0.0059,0.10441,0.009545,0.0
R33639,2024,,0.02472,0.10042,0.036832,0.0
R506269,2024,,0.02472,0.0863,0.034573,0.0
0417271821,2024,B,0.12901,0.49672,0.32169,0.0
0215330567,2024,A,0.00587,0.29747,0.016659,0.0
0410120918,2024,A,0.00587,0.27806,0.015941,0.0
0334330509,2024,A,0.00586,0.39758,0.020354,0.0
0418271234,2024,A,0.00589,0.1007,0.009398,0.0
0416140402,2024,A,0.00588,0.36107,0.019022,0.0
0274201827,2024,A,0.00587,0.39601,0.020305,0.0
0229181212,2024,B,0.12933,0.3051,0.221433,0.0
0160581105,2024,A,0.00502,0.10161,0.008594,0.0
0408150201,2024,A,0.00591,0.29776,0.016708,0.0
0260130421,2024,A,0.00587,0.19994,0.013051,0.0
0239460423,2024,A,0.00586,0.29987,0.016738,0.0
0142270320,2024,A,0.00596,0.10264,0.009537,0.0
0262130720,2024,A,0.00587,0.20105,0.013092,0.0
0402030709,2024,A,0.00591,0.00088,0.005724,0.0
0336030606,2024,A,0.00587,0.19988,0.013048,0.0
0306522009,2024,A,0.00586,0.19478,0.01285,0.0
0400100522,2024,A,0.00588,0.10033,0.009375,0.0
0232010703,2024,A,0.00591,0.10834,0.0097,0.0
0422480512,2024,A,0.0059,0.20188,0.013151,0.0
0272282106,2024,A,0.00586,0.31264,0.017211,0.0
0304022201,2024,,0.02472,0.02932,0.025456,0.0
0428250410,2024,A,0.00588,0.1998,0.013055,0.0
0117071405,2024,A,0.00604,0.20031,0.013228,0.0
0154050351,2024,C1,0.00287,0.0011,0.002008,0.0
0258040530,2024,A,0.00589,0.10008,0.009375,0.0
0226170405,2024,F2,0.04172,0.09649,0.09649,0.0
0164070902,2024,A,0.00587,0.05541,0.007703,0.0
0214011303,2024,B,0.7821,0.00088,0.372741,0.0
0274180601,2024,A,0.00585,0.26733,0.015525,0.0
0239460511,2024,A,0.00586,0.06721,0.00813,0.0
0406150205,2024,A,0.00595,0.29917,0.016799,0.0
0252130402,2024,A,0.00588,0.10046,0.009379,0.0
0133230302,2024,A,0.00154,0.10028,0.005193,0.0
0436231904,2024,A,0.00586,0.29949,0.016724,0.0
0419210514,2024,A,0.00588,0.10033,0.009375,0.0
0256400705,2024,A,0.02076,0.0923,0.023407,0.0
0258200215,2024,A,0.00153,0.10028,0.005184,0.0
0257030706,2024,A,0.0059,0.23742,0.014466,0.0
0406550111,2024,A,0.0059,0.13516,0.010683,0.0
0231301001,2024,A,0.00681,0.10235,0.010345,0.0
0143550423,2024,A,0.00587,0.19997,0.013052,0.0
0419150114,2024,A,0.00587,0.10127,0.0094,0.0
0221020319,2024,A,0.00588,0.30002,0.016763,0.0
0143480305,2024,A,0.00589,0.17656,0.012205,0.0
0239400517,2024,A,0.00587,0.39856,0.0204,0.0
0252230103,2024,E,0.17824,0.65218,0.17824,0.0
0240210615,2024,A,0.00589,0.2981,0.016702,0.0
0418080101,2024,A,0.00587,0.00144,0.005706,0.0
0239200315,2024,A,0.00588,0.10722,0.00963,0.0
0416300475,2024,A,0.00587,0.09964,0.009339,0.0
0238150111,2024,A,0.00588,0.48423,0.023579,0.0
0330030531,2024,XV,0.00761,0.00118,0.001347,0.0
0412341917,2024,A,0.00589,0.2996,0.016757,0.0
0119000714,2024,F2,0.99331,0.19867,0.19867,0.0
0228020301,2024,A,0.00591,0.39414,0.020275,0.0
0220200502,2024,A,0.00589,0.2011,0.013113,0.0
0211770104,2024,D1,0.00818,0.00088,0.00818,0.0
0310100143,2024,A,0.00586,0.10033,0.009355,0.0
0158070642,2024,A,0.0059,0.39164,0.020172,0.0
0109010408,2024,XV,0.02286,0.00077,0.001344,0.0
0239431321,2024,A,0.00587,0.29924,0.016725,0.0
0421110513,2024,A,0.00587,0.1919,0.012753,0.0
0228170720,2024,A,0.00588,0.00204,0.005738,0.0
0310140216,2024,C1,0.02657,0.10084,0.062739,0.0
0402010908,2024,F2,0.00596,0.00079,0.00079,0.0
0217221012,2024,A,0.0059,0.49216,0.023892,0.0
0425181901,2024,A,0.00586,0.00112,0.005685,0.0
0243131305,2024,A,0.00588,0.29945,0.016742,0.0
0245140311,2024,A,0.00588,0.00126,0.005709,0.0
0443090601,2024,XV,0.01981,0.0056,0.005969,0.0
0137280226,2024,A,0.00589,0.20018,0.013079,0.0
0120060703,2024,A,0.00589,0.19905,0.013037,0.0
0136010204,2024,F1,0.085,0.10041,0.10041,0.0
0330061012,2024,A,0.00587,0.19995,0.013051,0.0
0329000401,2024,XV,0.00761,0.00108,0.00125,0.0
R062182,2024,A,0.0059,0.34327,0.018383,0.0
0109400108,2024,A,0.00597,0.39888,0.020508,0.0
0282200607,2024,A,0.00587,0.37426,0.0195,0.0
0274260902,2024,A,0.00588,0.22066,0.013827,0.0
0233100504,2024,F1,0.06857,0.01186,0.01186,0.0
0145070355,2024,A,0.00592,0.39789,0.020423,0.0
0202220417,2024,A,0.00588,0.00083,0.005693,0.0
0130020511,2024,A,0.00589,0.22006,0.013814,0.0
0306520902,2024,A,0.00586,0.2917,0.016436,0.0
0220171623,2024,A,0.00588,0.29321,0.016511,0.0
0145070351,2024,A,0.0059,0.27307,0.015785,0.0
0445070405,2024,XV,0.01981,0.10035,0.098256,0.0
0137500185,2024,A,0.00589,0.29768,0.016686,0.0
0272260415,2024,B,0.12939,0.1991,0.165918,0.0
0252161623,2024,A,0.00589,0.23197,0.014255,0.0
0152440711,2024,A,0.0059,0.00214,0.005761,0.0
0224070414,2024,A,0.0059,0.00115,0.005724,0.0
0443070420,2024,A,0.00592,0.50023,0.024209,0.0
R359657,2024,A,0.00588,0.19994,0.01306,0.0
0221150719,2024,A,0.0059,0.19023,0.01272,0.0
0345461203,2024,A,0.00653,0.0008,0.006318,0.0
0426011326,2024,A,0.00585,0.19772,0.012949,0.0
0250430317,2024,O,0.0082,0.29824,0.031693,0.0
0440151229,2024,A,0.00586,0.19967,0.013031,0.0
0419160445,2024,B,0.12902,0.18445,0.158065,0.0
0270001406,2024,A,0.00588,0.27809,0.015952,0.0
0272281623,2024,A,0.00586,0.39755,0.020353,0.0
R413798,2024,A,0.01104,0.00101,0.010669,0.0
0322060164,2024,A,0.00586,0.01117,0.006056,0.0
0412341317,2024,A,0.00589,0.00416,0.005826,0.0
0422210617,2024,A,0.00587,0.2147,0.013597,0.0
0240120104,2024,A,0.00588,0.20721,0.013329,0.0
0135480645,2024,A,0.00588,0.10095,0.009398,0.0
0243130512,2024,A,0.00588,0.19963,0.013049,0.0
0145130505,2024,A,0.00593,0.29841,0.016752,0.0
0404021801,2024,,0.02472,0.00092,0.020912,0.0
0404360105,2024,A,0.00592,0.10038,0.009415,0.0
0434210559,2024,A,0.00586,0.39847,0.020387,0.0
0211200231,2024,A,0.0059,0.29232,0.016498,0.0
0438231203,2024,A,0.00586,0.11935,0.010059,0.0
0412171203,2024,A,0.00591,0.38318,0.019869,0.0
0416300455,2024,A,0.00586,0.11556,0.009919,0.0
0304550318,2024,A,0.00586,0.1004,0.009358,0.0
0217221301,2024,A,0.00592,0.10056,0.009422,0.0
0318060222,2024,A,0.00586,0.17658,0.012177,0.0
0215121112,2024,A,0.00592,0.29881,0.016757,0.0
0114050303,2024,A,0.00602,0.22707,0.014199,0.0
R453903,2024,,0.02472,0.2392,0.059037,0.0
0418361121,2024,A,0.00588,0.20009,0.013066,0.0
0438231205,2024,A,0.00585,0.39583,0.020279,0.0
0231110627,2024,A,0.00588,0.29952,0.016745,0.0
0208061525,2024,A,0.00587,0.20472,0.013227,0.0
0231110316,2024,A,0.00589,0.10034,0.009385,0.0
0141190201,2024,,0.00952,0.14581,0.031326,0.0
0254160943,2024,A,0.00589,0.29824,0.016707,0.0
0440250515,2024,A,0.00586,0.10039,0.009358,0.0
0100031223,2024,XV,0.0076,0.00107,0.00124,0.0
0166580106,2024,E,0.12979,0.00098,0.12979,0.0
0432280210,2024,A,0.00589,0.20013,0.013077,0.0
0109210616,2024,A,0.00154,0.00081,0.001513,0.0
R348035,2024,A,0.00587,0.10025,0.009362,0.0
0107190247,2024,B,0.14672,0.0008,0.070258,0.0
0227000112,2024,A,0.00589,0.291,0.016439,0.0
0421020219,2024,A,0.00588,0.49864,0.024112,0.0
0422360328,2024,A,0.0059,0.1004,0.009397,0.0
0209400216,2024,A,0.00587,0.19985,0.013047,0.0
0164011104,2024,A,0.00588,0.2908,0.016422,0.0
0145400303,2024,A,0.0059,0.3948,0.020289,0.0
0245210102,2024,F1,0.00554,0.0008,0.0008,0.0
0260330629,2024,A,0.00585,0.02959,0.006728,0.0
R411835,2024,A,0.00588,0.34952,0.018595,0.0
0230010802,2024,A,0.0059,0.10033,0.009394,0.0
0266360720,2024,A,0.00586,0.29919,0.016713,0.0
0408150413,2024,A,0.0059,0.32684,0.017775,0.0
R441873,2024,A,0.0059,0.38824,0.020047,0.0
0307020440,2024,C1,0.00753,0.49591,0.245371,0.0
0217090506,2024,A,0.0059,0.29952,0.016764,0.0
0200130223,2024,A,0.00589,0.19933,0.013047,0.0
0406800204,2024,A,0.00591,0.39874,0.020445,0.0
R161328,2024,,0.00952,0.20028,0.040042,0.0
0115440301,2024,A,0.00595,0.2,0.01313,0.0
0142020621,2024,A,0.00591,0.10036,0.009405,0.0
0401090711,2024,A,0.00589,0.36355,0.019123,0.0
0434190902,2024,A,0.00587,0.10105,0.009392,0.0
0278180806,2024,A,0.00586,0.29962,0.016729,0.0
0239161326,2024,A,0.00588,0.30009,0.016766,0.0
0334061508,2024,A,0.00588,0.39936,0.020439,0.0
0328461206,2024,A,0.00587,0.29906,0.016718,0.0
0264061322,2024,A,0.00587,0.20632,0.013287,0.0
0166070608,2024,A,0.00588,0.10028,0.009373,0.0
0141500216,2024,A,0.00586,0.00129,0.005691,0.0
0416400697,2024,A,0.00587,0.19694,0.01294,0.0
0270200867,2024,A,0.00586,0.28504,0.01619,0.0
0426150920,2024,A,0.00585,0.10136,0.009384,0.0
0102090912,2024,A,0.0059,0.00086,0.005714,0.0
R086871,2024,A,0.00587,0.19894,0.013014,0.0
0166191312,2024,A,0.00592,0.10358,0.009533,0.0
0218030404,2024,F1,0.07022,0.20039,0.20039,0.0
0436281437,2024,A,0.00586,0.10042,0.009359,0.0
0212210728,2024,A,0.00588,0.12171,0.010166,0.0
0430301810,2024,A,0.0059,0.10125,0.009428,0.0
0216110409,2024,A,0.00591,0.29971,0.016781,0.0
