parcel_id_10,ears_account_number,source
0266160246,444124,LUI_property_id
0266160247,444125,LUI_property_id
0266160248,444126,LUI_property_id
0266160249,444127,LUI_property_id
0266160250,444128,LUI_property_id
0266160251,444129,LUI_property_id
0266160252,444130,LUI_property_id
0266160253,444131,LUI_property_id
0266160301,270791,LUI_property_id
0266160302,270792,LUI_property_id
0266160303,270793,LUI_property_id
0266160304,270794,LUI_property_id
0266160305,270795,LUI_property_id
0266160306,270796,LUI_property_id
0266160307,270797,LUI_property_id
0266160308,270798,LUI_property_id
0266160309,270799,LUI_property_id
0266160310,270800,LUI_property_id
0266160311,270801,LUI_property_id
0266160312,270802,LUI_property_id
0266160313,270803,LUI_property_id
0266160314,270804,LUI_property_id
0266160315,270805,LUI_property_id
0266160316,270806,LUI_property_id
0266160317,270807,LUI_property_id
0266160318,270808,LUI_property_id
0266160319,270809,LUI_property_id
0266160320,270810,LUI_property_id
0266160321,270811,LUI_property_id
0266160401,270812,LUI_property_id
0266160402,270813,LUI_property_id
0266160501,270814,LUI_property_id
0266160502,270815,LUI_property_id
0266160503,270816,LUI_property_id
0266160504,270817,LUI_property_id
0266160505,270818,LUI_property_id
0266160601,270819,LUI_property_id
0266160602,270820,LUI_property_id
0266160603,270821,LUI_property_id
0266160604,270822,LUI_property_id
0266160605,270823,LUI_property_id
0266160606,270824,LUI_property_id
0266160607,270825,LUI_property_id
0266160608,270826,LUI_property_id
0266160609,270827,LUI_property_id
0266160610,270828,LUI_property_id
0266160611,270829,LUI_property_id
0266160612,270830,LUI_property_id
0266160613,270831,LUI_property_id
0266160614,270832,LUI_property_id
0266160615,270833,LUI_property_id
0266160616,270834,LUI_property_id
0266160617,270835,LUI_property_id
0266160618,270836,LUI_property_id
0266160619,270837,LUI_property_id
0266160620,270838,LUI_property_id
0266160621,270839,LUI_property_id
0266160622,270840,LUI_property_id
0266160623,462536,LUI_property_id
0266160624,462537,LUI_property_id
0266160701,270841,LUI_property_id
0266160702,270842,LUI_property_id
0266160801,370027,LUI_property_id
0266160802,370028,LUI_property_id
0266160803,370029,LUI_property_id
0266160804,370030,LUI_property_id
0266160805,370031,LUI_property_id
0266160806,378889,LUI_property_id
0266160807,378890,LUI_property_id
0266160808,378891,LUI_property_id
0266160809,378892,LUI_property_id
0266160901,370032,LUI_property_id
0266160902,370033,LUI_property_id
0266160903,370034,LUI_property_id
0266160904,370035,LUI_property_id
0266160905,370036,LUI_property_id
0266160906,370037,LUI_property_id
0266160907,370038,LUI_property_id
0266160908,370039,LUI_property_id
0266160909,370040,LUI_property_id
0266160910,370041,LUI_property_id
0266160911,378893,LUI_property_id
0266160912,444134,LUI_property_id
0266161001,370042,LUI_property_id
0266161002,370043,LUI_property_id
0266161003,370044,LUI_property_id
0266161004,370045,LUI_property_id
0266161005,370046,LUI_property_id
0266161006,370047,LUI_property_id
0266161007,370048,LUI_property_id
0266161008,370049,LUI_property_id
0266161009,370050,LUI_property_id
0266161101,370052,LUI_property_id
0266161102,370053,LUI_property_id
0266161103,370054,LUI_property_id
0266161104,370055,LUI_property_id
0266161105,370056,LUI_property_id
0266161106,370057,LUI_property_id
0266161107,370058,LUI_property_id
0266161108,370059,LUI_property_id
0266161109,370060,LUI_property_id
0266161110,378894,LUI_property_id
0266161111,378895,LUI_property_id
0266161112,378896,LUI_property_id
0266161113,378897,LUI_property_id
0266161114,378898,LUI_property_id
0266161201,370061,LUI_property_id
0266161202,370062,LUI_property_id
0266161301,370064,LUI_property_id
0266161302,370065,LUI_property_id
0266161303,370066,LUI_property_id
0266161304,370067,LUI_property_id
0266161305,370068,LUI_property_id
0266161306,370069,LUI_property_id
0266161307,370070,LUI_property_id
0266161308,370071,LUI_property_id
0266161309,370072,LUI_property_id
0266161402,370074,LUI_property_id
0266161403,370075,LUI_property_id
0266161404,370076,LUI_property_id
0266161501,370077,LUI_property_id
0266161502,370078,LUI_property_id
0266161503,370079,LUI_property_id
0266161504,370080,LUI_property_id
0266161505,370081,LUI_property_id
0266161506,444136,LUI_property_id
0266161507,444137,LUI_property_id
0266161508,444138,LUI_property_id
0266161509,444139,LUI_property_id
0266161510,444140,LUI_property_id
0266161511,444141,LUI_property_id
0266161512,444142,LUI_property_id
0266161513,444143,LUI_property_id
0266161514,444144,LUI_property_id
0266161515,444145,LUI_property_id
0266161516,444146,LUI_property_id
0266161517,444147,LUI_property_id
0266161518,444148,LUI_property_id
0266161519,444149,LUI_property_id
0266161520,444150,LUI_property_id
0266161521,444151,LUI_property_id
0266161522,444152,LUI_property_id
0266161523,444153,LUI_property_id
0266161524,444154,LUI_property_id
0266161525,444155,LUI_property_id
0266161526,444156,LUI_property_id
0266161527,444157,LUI_property_id
0266161528,444158,LUI_property_id
0266161601,370082,LUI_property_id
0266161602,370083,LUI_property_id
0266161603,370084,LUI_property_id
0266161604,370085,LUI_property_id
0266161605,370086,LUI_property_id
0266161606,370087,LUI_property_id
0266161607,370088,LUI_property_id
0266161608,370089,LUI_property_id
0266161609,370090,LUI_property_id
0266161610,370091,LUI_property_id
0266161611,370092,LUI_property_id
0266161612,370093,LUI_property_id
0266161613,370094,LUI_property_id
0266161614,370095,LUI_property_id
0266161615,370096,LUI_property_id
0266161616,370097,LUI_property_id
0266161617,370098,LUI_property_id
0266161618,370099,LUI_property_id
0266161619,444159,LUI_property_id
0266161620,444160,LUI_property_id
0266161621,444161,LUI_property_id
0266161622,444162,LUI_property_id
0266161623,444163,LUI_property_id
0266161624,444164,LUI_property_id
0266161701,370100,LUI_property_id
0266161702,370101,LUI_property_id
0266161703,370102,LUI_property_id
0266161801,378899,LUI_property_id
0266161802,378900,LUI_property_id
0266161803,378901,LUI_property_id
0266161804,378902,LUI_property_id
0266161805,378903,LUI_property_id
0266161902,858392,LUI_property_id
0266161903,858393,LUI_property_id
0266161904,858394,LUI_property_id
0266161905,858395,LUI_property_id
0266161906,858396,LUI_property_id
0266161907,858397,LUI_property_id
0266161908,858398,LUI_property_id
0266161909,858399,LUI_property_id
0266161910,858400,LUI_property_id
0266161911,858401,LUI_property_id
0266161912,858402,LUI_property_id
0266161913,858403,LUI_property_id
0266161914,858404,LUI_property_id
0266161915,858405,LUI_property_id
0266161916,858406,LUI_property_id
0266161917,858407,LUI_property_id
0266161918,858408,LUI_property_id
0266161919,858409,LUI_property_id
0266161920,858410,LUI_property_id
0266161921,858411,LUI_property_id
0266161922,858412,LUI_property_id
0266161923,858413,LUI_property_id
0266161924,858414,LUI_property_id
0266161925,858415,LUI_property_id
0266161926,858416,LUI_property_id
0266180101,270843,LUI_property_id
0266180102,270844,LUI_property_id
0266180103,270845,LUI_property_id
0266180104,270846,LUI_property_id
0266180105,270847,LUI_property_id
0266180106,270848,LUI_property_id
0266180107,370106,LUI_property_id
0266180108,370107,LUI_property_id
0266180109,370108,LUI_property_id
0266180110,427285,LUI_property_id
0266180111,427286,LUI_property_id
0266180112,427287,LUI_property_id
0266180113,427288,LUI_property_id
0266180114,427289,LUI_property_id
0266180115,427290,LUI_property_id
0266180116,427291,LUI_property_id
0266180201,270849,LUI_property_id
0266180202,270850,LUI_property_id
0266180203,270851,LUI_property_id
0266180204,270852,LUI_property_id
0266180205,270853,LUI_property_id
0266180206,270854,LUI_property_id
0266180209,270857,LUI_property_id
0266180210,270858,LUI_property_id
0266180211,270859,LUI_property_id
0266180212,270860,LUI_property_id
0266180213,270861,LUI_property_id
0266180214,270862,LUI_property_id
0266180215,444165,LUI_property_id
0266180216,444166,LUI_property_id
0266180217,444167,LUI_property_id
0266180218,444168,LUI_property_id
0266180219,444169,LUI_property_id
0266180220,444170,LUI_property_id
0266180221,444171,LUI_property_id
0266180222,444172,LUI_property_id
0266180223,444173,LUI_property_id
0266180224,444174,LUI_property_id
0266180225,444175,LUI_property_id
0266180226,444176,LUI_property_id
0266180227,444177,LUI_property_id
0266180228,444178,LUI_property_id
0266180229,444179,LUI_property_id
0266180230,444180,LUI_property_id
0266180231,444181,LUI_property_id
0266180232,444182,LUI_property_id
0266180233,444183,LUI_property_id
0266180234,444184,LUI_property_id
0266180235,444185,LUI_property_id
0266180236,444186,LUI_property_id
0266180237,444187,LUI_property_id
0266180238,462538,LUI_property_id
0266180239,462539,LUI_property_id
0266180301,270863,LUI_property_id
0266180302,270864,LUI_property_id
0266180303,270865,LUI_property_id
0266180304,270866,LUI_property_id
0266180305,270867,LUI_property_id
0266180306,270868,LUI_property_id
0266180307,270869,LUI_property_id
0266180308,270870,LUI_property_id
0266180309,270871,LUI_property_id
0266180310,270872,LUI_property_id
0266180311,370109,LUI_property_id
0266180312,370110,LUI_property_id
0266180313,370111,LUI_property_id
0266180314,370112,LUI_property_id
0266180315,444188,LUI_property_id
0266180316,444189,LUI_property_id
0266180317,444190,LUI_property_id
0266180402,270874,LUI_property_id
0266180403,270875,LUI_property_id
0266180404,270876,LUI_property_id
0266180405,270877,LUI_property_id
0266180406,270878,LUI_property_id
0266180407,270879,LUI_property_id
0266180408,270880,LUI_property_id
0266180409,270881,LUI_property_id
0266180410,270882,LUI_property_id
0266180411,270883,LUI_property_id
0266180412,270884,LUI_property_id
0266180413,270885,LUI_property_id
0266180414,270886,LUI_property_id
0266180415,270887,LUI_property_id
0266180416,270888,LUI_property_id
0266180417,270889,LUI_property_id
0266180419,462540,LUI_property_id
0266180502,270892,LUI_property_id
0266180503,270893,LUI_property_id
0266180504,270894,LUI_property_id
0266180505,270895,LUI_property_id
0266180506,270896,LUI_property_id
0266180507,270897,LUI_property_id
0266180508,270898,LUI_property_id
0266180509,270899,LUI_property_id
0266180510,270900,LUI_property_id
0266180511,270901,LUI_property_id
0266180512,270902,LUI_property_id
0266180514,462541,LUI_property_id
0266180515,462542,LUI_property_id
0266180602,270905,LUI_property_id
0266180603,270906,LUI_property_id
0266180604,270907,LUI_property_id
0266180605,270908,LUI_property_id
0266180606,270909,LUI_property_id
0266180607,270910,LUI_property_id
0266180608,270911,LUI_property_id
0266180613,462543,LUI_property_id
0266180614,462544,LUI_property_id
0266180615,462545,LUI_property_id
0266180701,370113,LUI_property_id
0266180702,370114,LUI_property_id
0266180703,370115,LUI_property_id
0266180704,370116,LUI_property_id
0266180801,370117,LUI_property_id
0266180802,370118,LUI_property_id
0266180803,370119,LUI_property_id
0266180804,370120,LUI_property_id
0266180805,370121,LUI_property_id
0266180806,370122,LUI_property_id
0266180807,370123,LUI_property_id
0266180809,427292,LUI_property_id
0266180810,427293,LUI_property_id
0266180811,427294,LUI_property_id
0266180812,427295,LUI_property_id
0266180813,427296,LUI_property_id
0266180814,427297,LUI_property_id
0266180815,427298,LUI_property_id
0266180816,427299,LUI_property_id
0266180817,427300,LUI_property_id
0266180818,427301,LUI_property_id
0266180819,427302,LUI_property_id
0266180820,427303,LUI_property_id
0266180821,427304,LUI_property_id
0266180822,427305,LUI_property_id
0266180823,427306,LUI_property_id
0266180824,427307,LUI_property_id
0266180825,427308,LUI_property_id
0266180826,427309,LUI_property_id
0266180827,427310,LUI_property_id
0266180828,427311,LUI_property_id
0266180829,427312,LUI_property_id
0266180830,427313,LUI_property_id
0266180831,427314,LUI_property_id
0266180832,427315,LUI_property_id
0266180833,427316,LUI_property_id
0266180834,427317,LUI_property_id
0266180835,427318,LUI_property_id
0266180836,427319,LUI_property_id
0266180837,427320,LUI_property_id
0266180838,427321,LUI_property_id
0266180839,427322,LUI_property_id
0266180840,427323,LUI_property_id
0266180841,427324,LUI_property_id
0266180842,427325,LUI_property_id
0266180843,427326,LUI_property_id
0266180844,427327,LUI_property_id
0266180845,549108,LUI_property_id
0266180846,549109,LUI_property_id
0266180847,549110,LUI_property_id
0266180848,549111,LUI_property_id
0266180849,549112,LUI_property_id
0266180850,549113,LUI_property_id
0266180851,549114,LUI_property_id
0266180852,549115,LUI_property_id
0266180853,549116,LUI_property_id
0266180854,549117,LUI_property_id
0266180901,370124,LUI_property_id
0266180902,370125,LUI_property_id
0266180903,370126,LUI_property_id
0266180904,370127,LUI_property_id
0266180905,370128,LUI_property_id
0266180906,370129,LUI_property_id
0266180907,370130,LUI_property_id
0266180908,427328,LUI_property_id
0266180909,427329,LUI_property_id
0266180910,427330,LUI_property_id
0266180911,427331,LUI_property_id
0266180912,427332,LUI_property_id
0266180913,427333,LUI_property_id
0266180914,427334,LUI_property_id
0266180915,427335,LUI_property_id
0266180916,427336,LUI_property_id
0266180917,427337,LUI_property_id
0266180918,427338,LUI_property_id
0266180919,427339,LUI_property_id
0266180920,427340,LUI_property_id
0266180921,444191,LUI_property_id
0266181001,370131,LUI_property_id
0266181002,370132,LUI_property_id
0266181003,370133,LUI_property_id
0266181004,370134,LUI_property_id
0266181005,370135,LUI_property_id
0266181006,370136,LUI_property_id
0266181007,444192,LUI_property_id
0266181008,444193,LUI_property_id
0266181009,444194,LUI_property_id
0266181101,427341,LUI_property_id
0266181102,427342,LUI_property_id
0266181103,427343,LUI_property_id
0266181104,427344,LUI_property_id
0266181105,427345,LUI_property_id
0266181106,427346,LUI_property_id
0266181107,427347,LUI_property_id
0266181108,427348,LUI_property_id
0266181109,480011,LUI_property_id
0266181110,480012,LUI_property_id
0266181111,480013,LUI_property_id
0266181112,480014,LUI_property_id
0266181113,480015,LUI_property_id
0266181114,480016,LUI_property_id
0266181115,480017,LUI_property_id
0266181116,480018,LUI_property_id
0266181117,480019,LUI_property_id
0266181118,480020,LUI_property_id
0266181119,480021,LUI_property_id
0266181120,480022,LUI_property_id
0266181121,480023,LUI_property_id
0266181201,427349,LUI_property_id
0266181202,427350,LUI_property_id
0266181203,427351,LUI_property_id
0266181204,427352,LUI_property_id
0266181205,427353,LUI_property_id
0266181206,427354,LUI_property_id
0266181207,427355,LUI_property_id
0266181208,427356,LUI_property_id
0266181209,427357,LUI_property_id
0266181210,427358,LUI_property_id
0266181211,427359,LUI_property_id
0266181212,427360,LUI_property_id
0266181213,427361,LUI_property_id
0266181214,427362,LUI_property_id
0266181215,427363,LUI_property_id
0266181216,427364,LUI_property_id
0266181217,427365,LUI_property_id
0266181218,444195,LUI_property_id
0266181301,444196,LUI_property_id
0266181302,444197,LUI_property_id
0266181303,444198,LUI_property_id
0266181304,444199,LUI_property_id
0266181305,444200,LUI_property_id
0266181306,444201,LUI_property_id
0266181307,444202,LUI_property_id
0266181308,444203,LUI_property_id
0266181309,444204,LUI_property_id
0266181310,444205,LUI_property_id
0266181311,444206,LUI_property_id
0266181312,444207,LUI_property_id
0266181313,444208,LUI_property_id
0266181314,444209,LUI_property_id
0266181315,444210,LUI_property_id
0266181316,444211,LUI_property_id
0266181317,444212,LUI_property_id
0266181318,444213,LUI_property_id
0266181319,444214,LUI_property_id
0266181320,444215,LUI_property_id
0266181321,444216,LUI_property_id
0266181322,444217,LUI_property_id
0266181323,444218,LUI_property_id
0266181324,444219,LUI_property_id
0266181325,444220,LUI_property_id
0266181326,462546,LUI_property_id
0266181327,462547,LUI_property_id
0266181328,462548,LUI_property_id
0266181401,444221,LUI_property_id
0266181402,444222,LUI_property_id
0266181403,444223,LUI_property_id
0266181404,444224,LUI_property_id
0266181405,444225,LUI_property_id
0266181406,444226,LUI_property_id
0266181407,444227,LUI_property_id
0266181408,444228,LUI_property_id
0266181409,444229,LUI_property_id
0266181410,444230,LUI_property_id
0266181411,444231,LUI_property_id
0266181412,444232,LUI_property_id
0266181413,444233,LUI_property_id
0266181414,444234,LUI_property_id
0266181415,444235,LUI_property_id
0266181416,444236,LUI_property_id
0266181417,444237,LUI_property_id
0266181418,444238,LUI_property_id
0266181419,444239,LUI_property_id
0266181420,444240,LUI_property_id
0266181421,444241,LUI_property_id
0266181422,444242,LUI_property_id
0266181423,444243,LUI_property_id
0266181424,444244,LUI_property_id
0266181425,444245,LUI_property_id
0266181426,444246,LUI_property_id
0266181427,444247,LUI_property_id
0266181428,444248,LUI_property_id
0266181429,444249,LUI_property_id
0266181430,444250,LUI_property_id
0266181501,444251,LUI_property_id
0266181502,444252,LUI_property_id
0266181503,444253,LUI_property_id
0266181504,444254,LUI_property_id
0266181505,444255,LUI_property_id
0266181602,480024,LUI_property_id
0266181603,480025,LUI_property_id
0266181604,480026,LUI_property_id
0266181605,480027,LUI_property_id
0266181606,480028,LUI_property_id
0266181607,480029,LUI_property_id
0266181608,480030,LUI_property_id
0266181609,480031,LUI_property_id
0266181610,480032,LUI_property_id
0266181611,480033,LUI_property_id
0266181612,480034,LUI_property_id
0266181613,480035,LUI_property_id
0266181614,480036,LUI_property_id
0266200101,270916,LUI_property_id
0266200102,270917,LUI_property_id
0266200103,270918,LUI_property_id
0266200104,270919,LUI_property_id
0266200105,270920,LUI_property_id
0266200106,270921,LUI_property_id
0266200107,270922,LUI_property_id
0266200108,270923,LUI_property_id
0266200109,270924,LUI_property_id
0266200110,270925,LUI_property_id
0266200111,270926,LUI_property_id
0266200114,270929,LUI_property_id
0266200120,270935,LUI_property_id
0266200121,270936,LUI_property_id
0266200122,270937,LUI_property_id
0266200123,270938,LUI_property_id
0266200124,270939,LUI_property_id
0266200125,270940,LUI_property_id
0266200126,270941,LUI_property_id
0266200127,270942,LUI_property_id
0266200128,270943,LUI_property_id
0266200129,270944,LUI_property_id
0266200201,270945,LUI_property_id
0266200202,270946,LUI_property_id
0266200203,270947,LUI_property_id
0266200204,270948,LUI_property_id
0266200205,270949,LUI_property_id
0266200206,270950,LUI_property_id
0266200208,270951,LUI_property_id
0266200209,270952,LUI_property_id
0266200210,270953,LUI_property_id
0266200211,270954,LUI_property_id
0266200301,270955,LUI_property_id
0266200302,270956,LUI_property_id
0266200303,270957,LUI_property_id
0266200305,270959,LUI_property_id
0266200307,270961,LUI_property_id
0266200401,427366,LUI_property_id
0266200402,480038,LUI_property_id
0266200501,462550,LUI_property_id
0266200502,462551,LUI_property_id
0266200503,462552,LUI_property_id
0266200504,462553,LUI_property_id
0266200505,462554,LUI_property_id
0266200506,462555,LUI_property_id
0266200507,462556,LUI_property_id
0266200508,462557,LUI_property_id
0266200509,462558,LUI_property_id
0266200510,462559,LUI_property_id
0266200511,462560,LUI_property_id
0266200512,462561,LUI_property_id
0266200513,462562,LUI_property_id
0266200514,462563,LUI_property_id
0266200515,462564,LUI_property_id
0266200516,462565,LUI_property_id
0266200517,462566,LUI_property_id
0266200601,462567,LUI_property_id
0266200602,462568,LUI_property_id
0266200603,462569,LUI_property_id
0266200604,462570,LUI_property_id
0266200605,462571,LUI_property_id
0266200606,462572,LUI_property_id
0266200607,462573,LUI_property_id
0266200608,462574,LUI_property_id
0266200609,462575,LUI_property_id
0266200610,462576,LUI_property_id
0266200611,462577,LUI_property_id
0266200612,462578,LUI_property_id
0266200613,462579,LUI_property_id
0266200614,462580,LUI_property_id
0266200615,462581,LUI_property_id
0266200616,462582,LUI_property_id
0266200617,462583,LUI_property_id
0266200618,462584,LUI_property_id
0266200710,462594,LUI_property_id
0266200711,462595,LUI_property_id
0266200712,462596,LUI_property_id
0266200713,462597,LUI_property_id
0266200714,462598,LUI_property_id
0266200715,462599,LUI_property_id
0266200716,462600,LUI_property_id
0266200717,462601,LUI_property_id
0266200718,462602,LUI_property_id
0266200719,462603,LUI_property_id
0266200720,462604,LUI_property_id
0266200721,462605,LUI_property_id
0266200722,462606,LUI_property_id
0266200723,462607,LUI_property_id
0266200724,462608,LUI_property_id
0266200725,462609,LUI_property_id
0266200726,462610,LUI_property_id
0266200727,462611,LUI_property_id
0266200728,462612,LUI_property_id
0266200729,462613,LUI_property_id
0266200730,462614,LUI_property_id
0266200731,462615,LUI_property_id
0266200732,462616,LUI_property_id
0266200733,462617,LUI_property_id
0266200734,462618,LUI_property_id
0266200735,462619,LUI_property_id
0266200736,462620,LUI_property_id
0266200737,462621,LUI_property_id
0266200738,462622,LUI_property_id
0266200739,462623,LUI_property_id
0266200740,462624,LUI_property_id
0266200741,462625,LUI_property_id
0266200742,462626,LUI_property_id
0266200743,462627,LUI_property_id
0266200744,462628,LUI_property_id
0266200745,462629,LUI_property_id
0266200746,462630,LUI_property_id
0266200747,462631,LUI_property_id
0266200748,462632,LUI_property_id
0266200749,462633,LUI_property_id
0266200801,505686,LUI_property_id
0266200802,505687,LUI_property_id
0266200803,505688,LUI_property_id
0266200804,505689,LUI_property_id
0266200805,505690,LUI_property_id
0266200806,505691,LUI_property_id
0266200807,505692,LUI_property_id
0266200808,505693,LUI_property_id
0266200809,505694,LUI_property_id
0266200810,505695,LUI_property_id
0266200811,505696,LUI_property_id
0266200812,505697,LUI_property_id
0266200813,505698,LUI_property_id
0266200814,505699,LUI_property_id
0266200901,505700,LUI_property_id
0266200902,505701,LUI_property_id
0266200903,505702,LUI_property_id
0266200904,505703,LUI_property_id
0266200905,505704,LUI_property_id
0266200906,505705,LUI_property_id
0266200907,505706,LUI_property_id
0266200908,505707,LUI_property_id
0266200909,505708,LUI_property_id
0266200910,505709,LUI_property_id
0266200911,505710,LUI_property_id
0266200912,505711,LUI_property_id
0266200913,505712,LUI_property_id
0266200914,505713,LUI_property_id
0266200915,505714,LUI_property_id
0266200916,505715,LUI_property_id
0266200917,505716,LUI_property_id
0266200918,505717,LUI_property_id
0266200919,505718,LUI_property_id
0266200920,505719,LUI_property_id
0266200921,505720,LUI_property_id
0266200922,505721,LUI_property_id
0266200923,505722,LUI_property_id
0266200924,505723,LUI_property_id
0266200925,505724,LUI_property_id
0266200926,505725,LUI_property_id
0266200927,505726,LUI_property_id
0266200928,505727,LUI_property_id
0266200929,505728,LUI_property_id
0266200930,505729,LUI_property_id
0266200931,505730,LUI_property_id
0266200932,505731,LUI_property_id
0266200933,505732,LUI_property_id
0266200934,505733,LUI_property_id
0266200935,505734,LUI_property_id
0266200936,505735,LUI_property_id
0266200937,505736,LUI_property_id
0266200938,505737,LUI_property_id
0266200939,505738,LUI_property_id
0266200940,505739,LUI_property_id
0266200941,505740,LUI_property_id
0266200942,505741,LUI_property_id
0266200943,505742,LUI_property_id
0266200944,505743,LUI_property_id
0266200945,505744,LUI_property_id
0266200946,505745,LUI_property_id
0266200947,505746,LUI_property_id
0266200948,505747,LUI_property_id
0266200949,505748,LUI_property_id
0266200950,505749,LUI_property_id
0266200951,505750,LUI_property_id
0266200952,505751,LUI_property_id
0266200953,505752,LUI_property_id
0266200954,505753,LUI_property_id
0266200955,505754,LUI_property_id
0266200956,505755,LUI_property_id
0266200957,505756,LUI_property_id
0266200958,505757,LUI_property_id
0266200959,505758,LUI_property_id
0266200960,505759,LUI_property_id
0266200961,505760,LUI_property_id
0266200962,505761,LUI_property_id
0266200963,505762,LUI_property_id
0266200964,505763,LUI_property_id
0266200965,505764,LUI_property_id
0266200966,505765,LUI_property_id
0266200967,505766,LUI_property_id
0266200968,505767,LUI_property_id
0266200969,505768,LUI_property_id
0266200970,941966,LUI_property_id
0266200971,941967,LUI_property_id
0266201001,505769,LUI_property_id
0266201002,505770,LUI_property_id
0266201003,505771,LUI_property_id
0266201004,505772,LUI_property_id
0266201005,505773,LUI_property_id
0266201006,505774,LUI_property_id
0266201007,505775,LUI_property_id
0266201008,505776,LUI_property_id
0266201009,505777,LUI_property_id
0266201010,505778,LUI_property_id
0266201011,505779,LUI_property_id
0266201012,505780,LUI_property_id
0266201013,505781,LUI_property_id
0266201014,505782,LUI_property_id
0266201015,505783,LUI_property_id
0266201016,505784,LUI_property_id
0266201017,505785,LUI_property_id
0266201018,505786,LUI_property_id
0266201019,505787,LUI_property_id
0266201020,505788,LUI_property_id
0266201021,505789,LUI_property_id
0266201022,505790,LUI_property_id
0266201023,505791,LUI_property_id
0266201024,505792,LUI_property_id
0266201101,505793,LUI_property_id
0266201102,505794,LUI_property_id
0266201103,505795,LUI_property_id
0266201104,505796,LUI_property_id
0266201105,505797,LUI_property_id
0266201106,505798,LUI_property_id
0266201107,505799,LUI_property_id
0266201108,505800,LUI_property_id
0266201109,505801,LUI_property_id
0266201110,505802,LUI_property_id
0266201111,505803,LUI_property_id
0266201112,505804,LUI_property_id
0266201113,505805,LUI_property_id
0266201114,505806,LUI_property_id
0266201115,505807,LUI_property_id
0266201116,505808,LUI_property_id
0266201117,505809,LUI_property_id
0266201118,505810,LUI_property_id
0266201119,505811,LUI_property_id
0266201120,505812,LUI_property_id
0266201201,505813,LUI_property_id
0266201301,505814,LUI_property_id
0266201302,505815,LUI_property_id
0266201303,505816,LUI_property_id
0266230101,270963,LUI_property_id
0266230102,270964,LUI_property_id
0266230104,270965,LUI_property_id
0266230105,270966,LUI_property_id
0266230106,270967,LUI_property_id
0266230107,270968,LUI_property_id
0266230108,270969,LUI_property_id
0266230110,270970,LUI_property_id
0266230111,270971,LUI_property_id
0266230112,270972,LUI_property_id
0266230113,270973,LUI_property_id
0266230114,270974,LUI_property_id
0266230115,270975,LUI_property_id
0266230118,270978,LUI_property_id
0266230120,270979,LUI_property_id
0266230122,270980,LUI_property_id
0266230123,270981,LUI_property_id
0266230124,270982,LUI_property_id
0266230125,270983,LUI_property_id
0266230127,270984,LUI_property_id
0266230128,270985,LUI_property_id
0266230130,270986,LUI_property_id
0266230131,270987,LUI_property_id
0266230132,270988,LUI_property_id
0266230134,270990,LUI_property_id
0266230135,270991,LUI_property_id
0266230136,270992,LUI_property_id
0266230137,270993,LUI_property_id
0266230138,270994,LUI_property_id
0266230139,270995,LUI_property_id
0266230140,270996,LUI_property_id
0266230141,270997,LUI_property_id
0266230142,270998,LUI_property_id
0266230143,270999,LUI_property_id
0266230147,271000,LUI_property_id
0266230148,271001,LUI_property_id
0266230149,271002,LUI_property_id
0266230150,271003,LUI_property_id
0266230151,271004,LUI_property_id
0266230152,427367,LUI_property_id
0266230153,480041,LUI_property_id
0266230154,755054,LUI_property_id
0266230201,271005,LUI_property_id
0266230202,271006,LUI_property_id
0266230203,271007,LUI_property_id
0266230205,271008,LUI_property_id
0266230206,271009,LUI_property_id
0266230207,271010,LUI_property_id
0266230208,271011,LUI_property_id
0266230209,271012,LUI_property_id
0266230210,271013,LUI_property_id
0266230213,271016,LUI_property_id
0266230214,271017,LUI_property_id
0266230215,271018,LUI_property_id
0266230216,271019,LUI_property_id
0266230217,271020,LUI_property_id
0266230218,271021,LUI_property_id
0266230219,427368,LUI_property_id
0266230221,570353,LUI_property_id
0266230301,271022,LUI_property_id
0266230302,271023,LUI_property_id
0266230303,271024,LUI_property_id
0266230304,271025,LUI_property_id
0266230401,271026,LUI_property_id
0266230403,271028,LUI_property_id
0266230404,271029,LUI_property_id
0266230405,271030,LUI_property_id
0266230406,271031,LUI_property_id
0266230407,271032,LUI_property_id
0266230410,271035,LUI_property_id
0266230411,271036,LUI_property_id
0266230501,271037,LUI_property_id
0266230502,271039,LUI_property_id
0266230503,271041,LUI_property_id
0266230504,271042,LUI_property_id
0266230505,271043,LUI_property_id
0266230506,271044,LUI_property_id
0266230507,271045,LUI_property_id
0266230508,271046,LUI_property_id
0266230601,505818,LUI_property_id
0266230602,505819,LUI_property_id
0266230603,786896,LUI_property_id
0266230701,527987,LUI_property_id
0266260202,738690,LUI_property_id
0266260203,775555,LUI_property_id
0266260301,746079,LUI_property_id
0266260303,750230,LUI_property_id
0266260304,750231,LUI_property_id
0266260305,750232,LUI_property_id
0266260306,750233,LUI_property_id
0266260307,750234,LUI_property_id
0266260308,750235,LUI_property_id
0266260309,750236,LUI_property_id
0266260310,750237,LUI_property_id
0266260311,750238,LUI_property_id
0266260312,750239,LUI_property_id
0266260313,750240,LUI_property_id
0266260314,750241,LUI_property_id
0266260315,775556,LUI_property_id
0266260401,750215,LUI_property_id
0266260402,750216,LUI_property_id
0266260403,750217,LUI_property_id
0266260404,750218,LUI_property_id
0266260405,750219,LUI_property_id
0266260406,750220,LUI_property_id
0266260407,750222,LUI_property_id
0266260408,750223,LUI_property_id
0266260409,750224,LUI_property_id
0266260410,758404,LUI_property_id
