Test_Year,Target,Threshold,N_Train,N_Train_Treated,N_Test,N_Test_Treated,OOT_Mean_CATE,OOT_R_Scorer
2020,Continuous_Time_Delay,0.4,2665,5.0,139,0.0,73.30287863768257,
2020,Binary_Withdrawal,0.4,2665,5.0,139,0.0,-0.04659130478363805,
2020,Binary_Denial,0.4,2665,5.0,139,0.0,-0.2889854411520547,
2021,Binary_Upzone,0.001,2804,95.0,160,7.0,0.09051038666040576,0.10041560885204026
2021,Continuous_Attrition,0.001,2804,95.0,160,7.0,-1.9782289501385573,77.44396770961245
2021,Continuous_Time_Delay,0.001,2804,95.0,160,7.0,-41.510716205151624,141886.96241358994
2021,Binary_Withdrawal,0.001,2804,95.0,160,7.0,0.09589118293452228,0.05363615871666181
2021,Binary_Denial,0.001,2804,95.0,160,7.0,0.17016086778091227,0.006237814065618181
2021,Binary_Upzone,0.05,2804,52.0,160,3.0,0.024085454904122557,0.0959539326629653
2021,Continuous_Attrition,0.05,2804,52.0,160,3.0,-1.6575001853305316,84.19304387062706
2021,Continuous_Time_Delay,0.05,2804,52.0,160,3.0,6.736283639883932,138682.1183468223
2021,Binary_Withdrawal,0.05,2804,52.0,160,3.0,0.06284818060314404,0.055717494400668234
2021,Binary_Denial,0.05,2804,52.0,160,3.0,0.10399686988170591,0.008473298175009646
2021,Binary_Upzone,0.1,2804,35.0,160,1.0,-0.00676788138175966,0.09600907134232028
2021,Continuous_Attrition,0.1,2804,35.0,160,1.0,-1.5762578470973412,79.73188077556252
2021,Continuous_Time_Delay,0.1,2804,35.0,160,1.0,192.61736414164392,140912.2560888585
2021,Binary_Withdrawal,0.1,2804,35.0,160,1.0,-0.07386448802960607,0.05657962097814877
2021,Binary_Denial,0.1,2804,35.0,160,1.0,0.14716554579369187,0.007852799734611816
2021,Binary_Upzone,0.15000000000000002,2804,23.0,160,1.0,-0.0020292006950696573,0.0938680931328254
2021,Continuous_Attrition,0.15000000000000002,2804,23.0,160,1.0,-0.32714900945014325,73.40334724992101
2021,Continuous_Time_Delay,0.15000000000000002,2804,23.0,160,1.0,62.51190172322258,136416.1114061568
2021,Binary_Withdrawal,0.15000000000000002,2804,23.0,160,1.0,-0.004132968517228985,0.049596282652652944
2021,Binary_Denial,0.15000000000000002,2804,23.0,160,1.0,0.12666493259505365,0.008243477948833167
2021,Binary_Upzone,0.2,2804,15.0,160,1.0,0.00044415609412096007,0.09373574224252808
2021,Continuous_Attrition,0.2,2804,15.0,160,1.0,-1.5060975674246309,81.13617370981794
2021,Continuous_Time_Delay,0.2,2804,15.0,160,1.0,34.147374481461995,139758.02976118942
2021,Binary_Withdrawal,0.2,2804,15.0,160,1.0,-0.11722252769844184,0.057283763973454346
2021,Binary_Denial,0.2,2804,15.0,160,1.0,0.2130817180736107,0.010469558333133771
2021,Binary_Upzone,0.25,2804,11.0,160,1.0,0.05025113050726167,0.10044640258190755
2021,Continuous_Attrition,0.25,2804,11.0,160,1.0,-1.7881402446699386,74.56369840129317
2021,Continuous_Time_Delay,0.25,2804,11.0,160,1.0,-46.7342816013508,136210.0722386704
