,Anch2018_CatBoost_YetiRank_Depth6_Base,Anch2018_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2018_CatBoost_YetiRank_Depth10_Base,Anch2018_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2019_CatBoost_YetiRank_Depth6_Base,Anch2019_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2019_CatBoost_YetiRank_Depth10_Base,Anch2019_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2020_CatBoost_YetiRank_Depth6_Base,Anch2020_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2020_CatBoost_YetiRank_Depth10_Base,Anch2020_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2021_CatBoost_YetiRank_Depth6_Base,Anch2021_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2021_CatBoost_YetiRank_Depth10_Base,Anch2021_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2022_CatBoost_YetiRank_Depth6_Base,Anch2022_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2022_CatBoost_YetiRank_Depth10_Base,Anch2022_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2023_CatBoost_YetiRank_Depth6_Base,Anch2023_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2023_CatBoost_YetiRank_Depth10_Base,Anch2023_CatBoost_YetiRank_Depth10_Meta_Recursive
acs_total_housing_units,0.0,0.023525487552073523,0.0,0.018886836552555818,0.0,0.06047634549157699,0.0,0.04131282812863677,0.0,0.01227527317001276,0.0,0.008535771995314878,0.1285096910505984,0.023110237543503463,0.0,0.016252885995638115,0.0,0.04134338162756288,0.04691441439719651,0.0024619051431200513,0.0,0.020508165482772477,0.0,0.01364950796441904
acs_vintage,0.0,0.15956689369985674,0.004179772554612283,0.12343780007247863,0.12562984460360982,0.15006953974295417,0.06791476043554914,0.04601280847215819,0.020960490742732363,0.23552445865787364,0.03504002323648281,0.0521091766189631,0.00030997339809806505,0.04544040573863656,0.0,0.036571368016578384,0.1947926431041232,0.09176529354343475,0.0,0.07703636636454564,0.0,0.04253180314338998,0.0,0.02850230568254334
ldb_lotsize,0.0,0.009099720077154027,0.03071826784667483,0.007466388202535385,0.0,0.0,0.0,0.0,0.0,0.01023214394914731,0.0,0.0053898265913110786,0.0,0.0,0.0,0.0,0.0,0.007619997366368906,0.0,0.006552164366668142,0.11115157018580366,0.011707045065667334,0.0,0.007745995331139377
ldb_far,0.0,0.09653777640241325,0.0,0.07384612605705548,0.0017558584022117573,0.11351329858147034,0.0,0.05351221500551359,0.08922088471764664,0.06854381596791294,0.09328837884798599,0.043349768461879774,0.06861337146467075,0.0417544414479803,0.01542468840636642,0.04926809700502514,0.05418844214701903,0.07297335113494509,0.0032630874407360852,0.02458030338624453,0.02325608159408935,0.38835784562030395,0.09001788422302097,0.13537208693933445
ldb_ilr,0.008015976961697592,0.24448256197952717,0.0,0.026698944080537985,0.03036674838262534,0.12523499884016728,0.0008305864098371892,0.038498714784317885,0.33673338467957525,0.34017803573491984,0.030426439958246503,0.09254415540823022,0.0,0.18561146373141485,0.0,0.1029330450179273,0.5523319192590979,0.5919356240066417,0.2191844021846418,0.1831765321936587,0.33788760832275216,0.14290471068689894,0.11794816754558328,0.11976269781348281
ldb_units,0.0,0.02507786227045045,0.0,0.01932856864499054,0.0,0.026755272913968384,0.0,0.018777890642358307,0.0,0.08797004141095478,0.0,0.07151680994794223,0.0,0.1138739475387835,0.0,0.07438894937904156,0.0,0.025777860986851135,0.0,0.022913201260860504,0.0,0.06299829539045317,0.0,0.04196378137711211
ldb_yr_built,0.0,0.11251591859570968,0.011846870146637312,0.14378112554425873,0.0,0.18720734909275738,0.014040132949361062,0.12488141788551159,0.03873318287851616,0.20653876588988435,0.1557085392469669,0.10099889346163016,0.0,0.18242459082092355,0.0,0.1246035596787781,0.18289975905265773,0.15174929703336237,0.1074459747061477,0.13422249940430697,0.0,0.41047581223982754,0.0,0.19404939687806574
ldb_land_acres,0.0,0.11226908262410631,0.007385680563890945,0.05356838501062442,0.02058443237787165,0.13710014179161936,0.0,0.08264034341175844,0.0,0.2189117878393642,0.09014990468220534,0.150497950511664,0.0,0.0640846096431134,0.03493719959924164,0.10332176753636382,0.0,0.09906503444345677,0.05552684986013431,0.12558612515413864,0.0756017220115352,0.11169892785990257,0.0452460985598287,0.06339588467862892
ldb_imprv_sqft,1.3088024756242327,0.14048400206980644,0.6493983838138243,0.1458224058116215,0.8864270053250772,0.22559880854779993,0.42465815914170246,0.15210899213806903,0.05116494988424275,0.37951190365996285,0.0929353211403999,0.26303595915275935,0.3412345292631355,0.355287273557719,0.11067965749497628,0.2355790647733611,0.9931926006014457,0.5892811325438673,0.18529623737858808,0.38471796275111214,0.44121205377034317,0.5143473777183436,0.13516967742285751,0.2994619500032142
ldb_market_val,0.06576035515368266,0.11230139036260216,0.05125175163476033,0.09048012261529405,0.0,0.1553470683885909,0.0,0.16072491141341808,0.05052882928859714,0.10571565629636878,0.0,0.06603477520558906,0.0,0.049906439377663175,0.05965886763214216,0.040635064420766455,0.0,0.06857997629732016,0.06328708739439355,0.05896947930001327,0.09356509343846571,0.09390639993959438,0.038671324696239344,0.06309615626821663
ldb_land_use,0.0,0.032290746007910195,0.0,0.025038792820000755,0.0436065912918945,0.09012077471455857,0.012954027124985498,0.0605621855207957,0.0,0.03429889414438386,0.0051317804417797905,0.01815726971648388,0.5093398330303579,0.01339810091707986,0.14030861853420049,0.012191089212564165,0.18134197365587448,0.18059506005273457,0.04786607242871783,0.04181363938808489,0.0,0.016211788363493112,0.013386472065813925,0.011167832322404878
ldb_gen_land_use,0.0317028081406847,0.0688641208708471,0.0,0.0035123280550503322,0.0,0.004076643354627018,0.0,0.009792797012580127,0.0,0.01364285859886308,0.0,0.02274905055521926,0.013325431454721932,0.00669905045853993,0.059594457712217476,0.026466884108258804,0.0,0.0,0.0,0.10972023963168379,0.0,0.0014737989421357376,0.0,0.034087695359708424
lui_land_use_tv,0.22596674866840988,0.0,0.2247183724495418,0.0,0.13431299402078975,0.0,0.1756443992873355,0.0016771020542043545,0.14263380226897437,0.026594032465287912,0.27077119698272795,0.030273426148318985,0.035390285857190555,0.0,0.15216996639662925,0.0,0.023353271364803294,0.0,0.0,0.0586294445675018,0.03052028578981563,0.09653316407793146,0.0,0.0
