CASE_NUMBER,has_transcribed_opposition,prob_frame_traffic,prob_frame_infrastructure,prob_frame_displacement,prob_frame_neighborhood,prob_frame_procedural
C14-2010-0083,0,0.559652496375252,0.5300056205672412,0.4509886528548741,0.4102753309860268,0.5037350741080677
C14-2014-0011,0,0.512460332791293,0.6543157339949548,0.48468864050900246,0.5842630679877712,0.4769452466923238
C14-2011-0161,0,0.5562247243173172,0.5149285180493389,0.41084091573736237,0.38766836114530395,0.4828468795103083
C14-2016-0047,0,0.5927659423509437,0.588528301216303,0.5433148224293818,0.5466505504681181,0.6180134038917987
NPA-2011-0002.01,0,0.5731399143779418,0.5571086091477692,0.5005449475495717,0.43727502519261563,0.5093587121061758
NPA-2015-0014.01,0,0.48870240526213204,0.48126438477080447,0.5249769708319755,0.2864056421545584,0.2466985545805739
C14-2019-0156,0,0.5033409800121471,0.4197211285337052,0.4073087004614707,0.41948950066150065,0.3809133410689765
C14-2011-0007,0,0.48828268294017424,0.5817168379708291,0.4091324931134682,0.28090986804023266,0.3409568301621157
C14-2015-0023,0,0.3934112872948354,0.37571954924781986,0.3954788778104408,0.3449247999938749,0.31763072691977606
C14-2012-0013,0,0.5071708996165556,0.5232868507162447,0.38024729267765256,0.36198400061751385,0.5035827212660224
C14-2015-0106,0,0.46574888353306826,0.47712260813094265,0.5241960776729078,0.28554493348365473,0.24049812584221056
C14-2014-0194,0,0.3662896223669597,0.44547254863542485,0.4692975797680599,0.6201226348164471,0.4111662565902815
C14-2018-0055,0,0.5013124046932387,0.4564308196034826,0.5115715400075503,0.29272070766768127,0.22997964930346917
NPA-2011-0015.02,0,0.5398983856618578,0.4410251034958187,0.33952169445836083,0.33562288934363665,0.38314063405393695
NPA-2018-0016.03,0,0.5033041328691353,0.4154906583716404,0.3917001232174429,0.4310095838882778,0.40451153939823586
C14-2012-0008,0,0.5093696712747222,0.5042076894802645,0.3812959107291764,0.3899228903928188,0.46819746525189976
C14-2014-0147,0,0.5365319753656791,0.6383969256002396,0.4250108584822734,0.42295659898465343,0.5082996707193446
C14-2018-0115,0,0.4792075102703323,0.389602192553835,0.42129537843879766,0.3928875730215971,0.34841134364343157
C14H-2010-0025,0,0.5346381055410898,0.5069666232673592,0.4372772850355975,0.41384416215674236,0.4818004264545855
NPA-2017-0002.01,0,0.46896305610966216,0.40269880578156825,0.3848218154701671,0.4504732558431446,0.38433917344624136
C14-2018-0128,0,0.4013179252369073,0.3884298920134498,0.4302668243947293,0.4593389224534172,0.36406657228976935
C14-2014-0123,0,0.5181006790421205,0.6512904591123756,0.4924500913156029,0.5813998496211346,0.48103862416846493
NPA-2016-0016.03,0,0.43506935800316365,0.5440032454748134,0.4737110039617014,0.6003505682087762,0.450437816945523
C14-2017-0139,0,0.47871121679636963,0.3829335211865713,0.397264498611714,0.4674834403603101,0.41605599688524736
C14-2013-0028,0,0.5167154935049932,0.5194199741352707,0.4373078969143789,0.37523030256518874,0.4696488752115856
C14-2014-0027,0,0.4514689361460499,0.478072927920379,0.47390826349064136,0.4704521985296412,0.4168536083415751
C14-2009-0151,0,0.3715537342514275,0.35457420313843885,0.4008761720893941,0.43528692449756434,0.3138347360073236
C14-2014-0002,0,0.5209869529910192,0.5018934483444137,0.4053020387354729,0.43242427024535945,0.4468640463733812
C14-2019-0163,0,0.5030126249606304,0.4193743562750482,0.40746609473821854,0.41968494197116835,0.38125651574640607
C14-2012-0109,0,0.553870691194463,0.5719344266268772,0.46478851906438257,0.45622932708841635,0.5417345034423874
C14-2012-0015,0,0.5638816201290735,0.5386831363036305,0.444830376656514,0.4254452058243972,0.5481546322912408
NPA-2018-0023.01,0,0.3723090429643559,0.3842561780042011,0.4339304352661581,0.5157854059392284,0.43901685102889737
C14-2010-0025,0,0.4422521906405323,0.49551702514139784,0.4883254945147764,0.5052161538362774,0.3995693398822578
C14-2014-0062,0,0.6109050775732694,0.5532497508757681,0.4315786413750093,0.39603398112984406,0.5048387385999339
C14-2018-0090,0,0.4292101726896748,0.40195300011656737,0.37367416122143726,0.4432764886519835,0.42506809615361124
C814-89-0006.05,0,0.4881965423402173,0.5114631533576821,0.393056100673819,0.4329021938777211,0.38494335827359294
C14-2014-0036,0,0.35394424111237216,0.5096492016445737,0.46798051160509413,0.6382372986413434,0.38001143011647687
C14-2015-0056,0,0.5139746020885988,0.5312431602314711,0.5121908552748478,0.4830176081293842,0.46265438678684406
C14-2017-0020,0,0.4835992682367257,0.4829394877357786,0.4175594895551597,0.42798313840394886,0.4262894068498935
C14H-2019-0077,0,0.5623285842676985,0.4936694234828671,0.5411780667233871,0.5926591589078144,0.33530486631138673
C14-2012-0064,0,0.5061581823692421,0.5034825398894921,0.4311982851463776,0.4175801589785163,0.5197283379688113
C14-2018-0022,0,0.48680560759752184,0.4830967528471571,0.4432319765283305,0.532648414778581,0.3919205736491144
C14-2010-0202,0,0.4969034383128348,0.48622427254973816,0.5199991755154332,0.26887124742234236,0.2524518771717815
C14-2017-0029,0,0.4549047194946316,0.4079702689822716,0.3934526555948972,0.5513617893577449,0.4179379100381067
C14-2010-0133,0,0.4837439186303348,0.5745514985535255,0.4705888634451829,0.5274842407922748,0.47032742295682634
C14-2018-0001,0,0.5009510476771067,0.3897017050277994,0.4118850410642325,0.4193167403424294,0.3928941551306262
C14-2013-0077.SH,0,0.5741189540180642,0.556966968366877,0.503935097838624,0.440019053284674,0.5137925136458339
C14H-2014-0001,0,0.3823211167165814,0.415659197598947,0.5051335204926671,0.5164021520425501,0.35492355817326193
C14-2015-0062,0,0.4782359384390128,0.4543002142174086,0.4093492307169146,0.44711982317048043,0.4527960780393674
C14-2011-0130.SH,0,0.4439321712451929,0.5518361626232072,0.41422879632126636,0.38991813149541127,0.48253835691377633
C14-2010-0151,0,0.5029561892475707,0.45044881072827664,0.4697903357273429,0.43503686808065156,0.4264149918734904
C14H-2016-0122,0,0.4394395413274825,0.4337108608035843,0.3813155377437078,0.4516083863039256,0.4538338944564793
C14-2015-0108,0,0.4446012277906191,0.39266610734229596,0.4405317164114262,0.4082120604251473,0.36556377519925276
C14-2012-0031,0,0.48920647315630644,0.4979941290744393,0.5121030433313619,0.28144679252307725,0.2617013101590301
C14-2013-0048,0,0.3392490219094895,0.487122186687644,0.48109538862413703,0.6070415616827102,0.35285195053909846
C14-2012-0144,0,0.4484737807402664,0.3856730988948927,0.38035225387364335,0.37360530804062053,0.43197758657034574
C14-2016-0024,0,0.5073409378738911,0.511140582216871,0.5245187923124592,0.3019441918640425,0.27926077518814335
C14-2011-0069,0,0.5182848002839481,0.6176525369476439,0.501554658045641,0.48297737125187473,0.5052339683609295
NPA-2013-0015.01,0,0.50926338494131,0.5684249237185858,0.48428988571801945,0.5070517921501277,0.5132770144780732
C14-2016-0071,0,0.41363226944093495,0.4332987586254582,0.4273757765218873,0.4563532822421855,0.4072232008063017
C14-2017-0022,0,0.3773807524612154,0.39928962699403037,0.4319022428811048,0.44603347403303795,0.36362067239133716
C14-2017-0104,0,0.4270936617381516,0.4477344145898131,0.4441436792522316,0.4779987917172704,0.35519319169876473
C14-2011-0083,0,0.5131784990650358,0.5260511129746476,0.42161829532755396,0.4195261600225675,0.5045243773754072
C14-2011-0068,0,0.5181751688255979,0.6176640399763725,0.5017439066724642,0.48298140759737257,0.5050965766040633
C14-2015-0163,0,0.593344677593271,0.5883144777356072,0.5431743429517897,0.546212526605583,0.6181396153218965
C14-2018-0146,0,0.4787763422447974,0.4526025267926451,0.40827539293279846,0.44577987633403937,0.4512430234979925
C14-2010-0108,0,0.43913189695282384,0.5122288400982352,0.3632211026694304,0.33976168199350165,0.46487377658488743
C14-2018-0112,0,0.46342952153705047,0.41946209076757385,0.42438125802706356,0.47862304015262397,0.3831243376912073
NPA-2013-0022.01,0,0.5543578655829611,0.5725338870417015,0.4660371224421461,0.45738545280674725,0.5408016801183098
C14-2014-0095,0,0.5404523669653271,0.5389588501494501,0.483166528637925,0.4517803587857298,0.4502029635218805
C14-2013-0044,0,0.5545749243649609,0.5727595687508081,0.46644743067097433,0.4575730736224721,0.541365620326749
C14-2010-0090,0,0.48314764560571566,0.575301022332263,0.4711103652088743,0.5289061599890558,0.47013235803571235
C14-2014-0050,0,0.5900496895194498,0.6138546564389455,0.4292373992157203,0.42482317854989915,0.4992923632113257
C14-2012-0049,0,0.49768107631661745,0.5041917721007018,0.40527729224374187,0.3906251733791797,0.6270003593132253
NPA-2019-0027.02,0,0.4381252884692306,0.45618984493057685,0.5289800424806801,0.2982929000435692,0.2213145345580717
C14H-2019-0111,0,0.3694632544234045,0.37043261292643925,0.4267907872801203,0.458034641379255,0.4048921456494321
C14-2019-0101,0,0.5022722334735681,0.4120283137961968,0.43311725091156206,0.4371507345787985,0.4007132993065697
C14-2013-0037,0,0.5289934404385822,0.5462897628477432,0.44138208547628976,0.4252894975427696,0.555896259893435
C14-2015-0105,0,0.465686046419019,0.4771536594442685,0.5242001884764296,0.28554657383312554,0.24048846070649008
C14-2018-0113,0,0.42903170433174787,0.40194839773499436,0.37353155236493185,0.443153058434085,0.4249890996527276
C14-2013-0114,0,0.5543446537237945,0.5739986368465309,0.48468250446586686,0.4726320585239761,0.5612378187594155
C14-2014-0037,0,0.5352304246922943,0.6517966831712458,0.4754776742845882,0.5428124273307079,0.5022776777186574
C14-2017-0115,0,0.4838935824354663,0.482855338715721,0.417796523414909,0.42806485901503166,0.4256965096133536
NPA-2017-0016.02,0,0.4351238113378375,0.48130746462765184,0.42624312211026955,0.5269321407478917,0.4086579218249701
C14-2011-0122,0,0.33247210532436916,0.48592845266239343,0.4541454172229038,0.6279731265241277,0.3664122951573496
C14-2011-0081,0,0.510875685414897,0.5266451781774225,0.41943961707930844,0.41964198038010675,0.5076292383555375
C14H-2010-0015,0,0.371453240064397,0.3672837370115005,0.44534806564504614,0.4608529816469691,0.3706251133660807
C14H-2017-0065,0,0.48271092895337786,0.4826053100302642,0.4172634105505565,0.42777849181062,0.4259933326467993
C14-2010-0101,0,0.486104949154275,0.5771969821108908,0.4735504865679822,0.5284921179006485,0.4724969860729696
C14-2014-0058,0,0.5677809989054221,0.6363694262716915,0.5475957581453735,0.5893476846617216,0.5698178996814158
NPA-2014-0027.02,0,0.5176158979700364,0.6361057613378657,0.5013484599035323,0.5876567014510893,0.48415787719953113
C14-2011-0112,0,0.492689514761737,0.5972220036461539,0.47057479617796244,0.5555505599343843,0.4811918906822888
C14-2015-0159,0,0.4888621682940508,0.4814126065723681,0.5250963424306926,0.28645295418069017,0.24683363633550717
C14-2014-0154,0,0.6030485727038177,0.6103732124564546,0.4576556199607362,0.4597038604793041,0.5243231843181844
C14-2018-0006,0,0.45779881579172504,0.4404725420381496,0.4903600273263993,0.4707166889983043,0.38985759107596163
C14-2013-0147,0,0.5490016173158411,0.509347147448345,0.46273500142169344,0.4085071448362986,0.4528653778573037
C14-2010-0001,0,0.46920376386002616,0.5231212231159024,0.6209908534814301,0.48066361672355223,0.4522187311288526
NPA-2011-0005.02,0,0.5141444591858392,0.5696691611037493,0.4243793907479056,0.45299113405067337,0.5167986697612001
C14H-2010-0021,0,0.3897560548168337,0.35920697591564965,0.4852109295360274,0.5016668858399635,0.3691917515323787
C14H-2015-0007,0,0.460762990440287,0.6091427915959279,0.4822424676132985,0.5915596557626525,0.45616665664581013
C14-2014-0175,0,0.5389734664116246,0.5257974442414175,0.4205097002764936,0.4052400789713978,0.4468058945150673
C14-2016-0124,0,0.496512761353142,0.40162788252972,0.3865122058347044,0.42626268768030434,0.39132563750798816
C14-2018-0141,0,0.47977212595569124,0.3900006088738123,0.421296056895576,0.3928530280079472,0.3487430429737027
C14-2010-0076,0,0.5595219476783239,0.5301094974542698,0.45082848785688445,0.41038713676765104,0.5036672099747721
C14-2012-0006,0,0.44797811114712854,0.5132780041154374,0.4657075020561181,0.4869206060733741,0.39822697207014224
C14-2012-0158,0,0.487459988200137,0.47560637353860463,0.5088258696609008,0.26987554921606266,0.25742400011042443
NPA-2016-0005.01,0,0.47565103935679165,0.4723826951587986,0.43241845760807424,0.47254155942339193,0.4297272890501031
C14-2018-0092,0,0.47551046559570215,0.4061324429193336,0.3972039677471494,0.40148788996874823,0.35718135683296176
C14-2019-0153,0,0.47035140086829275,0.45696521164007303,0.5112855026761984,0.27764426885030025,0.2292648990157561
C814-2018-0121,0,0.38585985183735605,0.3734318104443442,0.3691646190383205,0.4111820416628284,0.40496370827690803
C14-2011-0131,0,0.4419581727580573,0.5108353220743744,0.4755812154535252,0.4968978555613316,0.3825166256330119
C14-2013-0083,0,0.4692247334039172,0.47322463427413025,0.37950343948980775,0.438796812225757,0.43277557089461427
C14-2017-0123,0,0.4391555838605084,0.45288533598634123,0.5261736123557638,0.29632187110380964,0.22276015752105374
C14-2017-0051,0,0.45740881654824833,0.44031602901862354,0.4905986111095528,0.47130115247520493,0.3898706189483926
C14-2019-0124,0,0.4979434669334287,0.3984821088371263,0.4134561160225702,0.41965340245787675,0.34397138869879806
C14-2009-0162,0,0.350846826963009,0.4543766295733797,0.4515204177465899,0.5694142180176834,0.436449669406936
C14-2011-0084,0,0.4926786147994586,0.5973001773172936,0.47062052835693713,0.555641772396774,0.48130117100386677
C14-2013-0152,0,0.39818365991971405,0.5011844803864046,0.46461728000109354,0.5550786714842709,0.3851600100400587
C14-2013-0025,0,0.5154328514793498,0.5109616068446378,0.5185941732823528,0.2790971780090248,0.2876450461950774
C14-2018-0074,0,0.3746997124713743,0.4106547098037691,0.4247502033755275,0.4780865074815966,0.34428572454751116
NPA-2017-0014.01,0,0.454701729523617,0.4075045730975438,0.39320485128838767,0.5512393288646502,0.41717859688670245
C14-2012-0038,0,0.48915700630219583,0.4980402459987651,0.5121430258424151,0.28146851076313395,0.261805762302683
C14-2011-0065,0,0.385159849315077,0.43315440548555845,0.48662421565550246,0.49715052590465153,0.35494093811371186
C14H-2010-0032,0,0.47508637889901045,0.41640356946056706,0.38384750306337717,0.33749043069645995,0.35951309256072084
C14-2017-0125,0,0.4541489330850798,0.45989449359334006,0.5244734472521932,0.3022131144036346,0.23339493865329858
C14-2012-0016,0,0.5072653262107136,0.5234032896627133,0.38004755894558573,0.3619009170738779,0.5035544348314113
C14-2013-0109,1,0.5634235355810864,0.563086216216954,0.5069985456853129,0.47601305389540755,0.6056227094432983
C14-2019-0167,0,0.4315909623215968,0.398393857975863,0.4496482529827181,0.4724872104447588,0.3772375003624621
C14-2019-0031,0,0.32578004988207704,0.3687262426333606,0.646887616881841,0.6117016625704649,0.3151649826771908
NPA-2012-0018.02,0,0.4506231498568594,0.5219477619027915,0.4002116046665153,0.3584561269731324,0.46600463565216643
C14-2018-0133,0,0.5221144780855388,0.39351472960994827,0.40433218560946627,0.33775762403157683,0.33400855730319257
C14-2018-0080,0,0.4994930433326328,0.38981554712106475,0.4117979581103995,0.4191971130500022,0.3928301415182578
C14-2016-0082,0,0.43535688399057826,0.5444043948930488,0.47394576542074157,0.6003875855187123,0.4507291274609377
NPA-2018-0024.01,0,0.5033693983988489,0.4155981515024231,0.39183894258900104,0.4309268603868569,0.4038410207664631
C14-2010-0087,0,0.34903611514871213,0.3747275880988955,0.40420850128427943,0.5047531547072155,0.37321321539296326
NPA-2013-0011.02,0,0.5213640049489404,0.6147696850799548,0.5214807113822327,0.5546842414794917,0.5288185310987771
C14-2011-0134,0,0.5088552809004037,0.5261245713003511,0.38058536714203633,0.36224913867212405,0.5016944732387278
NPA-2017-0013.01,0,0.4242541281445086,0.47975219549426207,0.5043929330639677,0.5761277889069486,0.3775923357651111
C14-2011-0167,0,0.43731552293416126,0.4576243150516535,0.5256034771235373,0.2981492946597952,0.2197880218790866
C14-2009-0156,0,0.3859532569808321,0.3857442202536812,0.4127372427393989,0.44850258788258107,0.41527800718380464
C14-2016-0070,0,0.3918491600871372,0.40258862422001424,0.38858161438096966,0.6099248800972775,0.35011021906288126
C14-2010-0096,0,0.4551614793812103,0.5405780447898375,0.46936921312960567,0.49990017429110983,0.4016563125565015
NPA-2017-0021.01,0,0.46945499169913174,0.4556971164714522,0.509977380982,0.27762790188126196,0.2289624012574471
C814-2007-0009,0,0.4934849022966238,0.5186287541275519,0.42010586007626133,0.4184129240033956,0.44598503149035346
C14-2016-0078,0,0.4471790801523767,0.4900374082925833,0.44785060096027207,0.5281189064550912,0.4712158481138745
C14-2018-0134,0,0.46363319291851934,0.4196653638540993,0.4245641063875854,0.4785401309051357,0.38350442258357
C14-2016-0015,0,0.5072388609750698,0.511152134200583,0.5245468198118122,0.30192413927123646,0.27929331426776
C14-2013-0076,0,0.573899788466193,0.5569258022466369,0.503805941593564,0.4399195138123369,0.513471725009748
C14-2019-0049,0,0.4253672652572738,0.40271542029756097,0.4617598519475752,0.47724913507710637,0.4353031079371131
C14-2018-0066,0,0.5027694732252567,0.4659345429180449,0.5115700077530162,0.29121066267619977,0.24604867054984594
C14-2012-0114,0,0.4489063745432074,0.3967816332735334,0.3770174731348091,0.39911281987067554,0.42697499907036474
C14-2010-0038,0,0.48877372462969343,0.4830444382729463,0.5214602176711293,0.27881773974405066,0.2538341994457148
C14H-2010-0009,0,0.4517102846175759,0.4260849308769846,0.5070414959373586,0.48200725828407726,0.4666465000337219
C14-2015-0073,0,0.4610793588207308,0.6093528756137274,0.4824683755299971,0.591659130026145,0.4562004635226964
NPA-2016-0010.01,0,0.5073261895690261,0.5109278639840822,0.5243175685486491,0.30184070055003853,0.27903386860600843
C14-2014-0084,0,0.5017511810078236,0.5125203735630265,0.5272784224423913,0.2933936137752877,0.26243639765108817
C14-2012-0123,0,0.3372285996352128,0.3660757375556214,0.3734908093307295,0.3849334213351955,0.35631763783475934
C14-2010-0073,0,0.5591809978867941,0.5299980545458554,0.45098558256192306,0.41040166699473,0.5036277735235593
NPA-2017-0015.01,0,0.47457282924652994,0.4210924690875945,0.4152916657984174,0.45679900815446056,0.38385893563599993
C14-2014-0102,0,0.5017959884460842,0.5124927280218111,0.5272380697534798,0.29338407564423075,0.26238321623855515
C14-2015-0157,0,0.48884798435440896,0.4813866788634626,0.5251068016495832,0.28644205808618034,0.24685001092012848
NPA-2017-0016.03,0,0.4770474620165949,0.388759996325644,0.42068642161201353,0.3949095929197954,0.3482276278875563
C814-2012-0128.SH,0,0.4347617003058926,0.4581761887390029,0.5248801704412807,0.29636427921939706,0.21907581522620542
C14-2019-0015,0,0.5615178866717839,0.4839080958519657,0.5238173669152222,0.5308032303576695,0.3531600330048123
C14-2019-0071,0,0.4990851433675503,0.4441901906643817,0.4539460795252844,0.39706782419167247,0.3069129739824574
C14-2012-0048,0,0.43883950328094135,0.4588411286772447,0.5082878644779366,0.27966870682679934,0.22453668920061245
C814-2014-0120,0,0.44176121212998626,0.4253778637785711,0.42547280090341116,0.40219869835169075,0.34387193873854943
C814-96-0003.10,0,0.5748991346561896,0.5480783703320606,0.4698040272327375,0.40701674429139423,0.4935860227453049
C14-2016-0052,0,0.4960902031030514,0.5965264791792282,0.4032106639570245,0.43319105317588735,0.4751006671074034
NPA-2017-0016.05,0,0.48425951133951045,0.48243504143772337,0.4423474109662793,0.5343044658082636,0.390796239899681
C14H-2018-0103,0,0.4621387136020281,0.4185403114117389,0.42395405365954303,0.4782208263404722,0.3827796362064136
C14-2017-0075,0,0.6161008016914682,0.5615120887413068,0.6641935887302609,0.6306934444177494,0.6767855669004732
NPA-2017-0016.04,0,0.4520621366563041,0.42670151455689653,0.4739859164967266,0.35553637930033377,0.28532614600010625
C14-2011-0146,0,0.4843107180808777,0.4743589245122121,0.5087052248561583,0.26837042597029304,0.2511987854887648
C14-2019-0010,0,0.4991537817910531,0.4440368879778409,0.45374974302004656,0.3969437426884084,0.3067308147914064
C14-2011-0128,0,0.517818303278712,0.5406778792200571,0.4335879121988631,0.41840471607869995,0.5061748393095125
C14-2018-0124,0,0.47769597261759456,0.45553934231374077,0.5222247509523205,0.28779504405093054,0.22428465664768146
C14-2019-0007,0,0.3770955443805547,0.43812627799033593,0.48233833075407107,0.5744811855727917,0.41294038873660777
C14-2019-0155,0,0.38215991302124475,0.42835278682116035,0.4121519179981923,0.4335692350332123,0.4374278878036998
C14-2011-0056,0,0.5049277544913394,0.5677180574659532,0.4131204769568781,0.4576339522104135,0.4645256424484863
C14-2012-0115,0,0.5153954668622406,0.5723551009938962,0.4295217064787101,0.37924198547704413,0.5303088346501289
C14-2020-0001,0,0.4309237002557243,0.3979983804230302,0.4486293972881747,0.471956537004056,0.3776516544146509
C14-2011-0015,0,0.5748986288289591,0.5488427469488049,0.4697430028208977,0.40682183910412145,0.4923886661949015
C14-2015-0004,0,0.5383622088176643,0.5244254709822987,0.4215940048195237,0.40515237074233973,0.448115973428545
C14-2015-0001,0,0.4670251524022182,0.4773178410057152,0.5252603758742848,0.28519399837643267,0.23997150366486533
C14-2019-0137,0,0.4318453633109755,0.3981885772964546,0.4496104779990592,0.4724224996735079,0.37713374498426144
C14-2017-0087,0,0.3333894502260793,0.3583538453678736,0.6511980311384047,0.6131301919802788,0.30969535235617685
C14H-2010-0006,0,0.4538313123109851,0.5393131996413685,0.46947929085223294,0.49985876858212264,0.40175673397457806
C14-2018-0102,0,0.47801608907389725,0.4271105388707097,0.42266725104237884,0.45616487346885387,0.4407958033047615
C14-2011-0074,0,0.5182833248488513,0.6176491997060864,0.5015715545517776,0.4830775061622319,0.5053277466284133
C14-2010-0104,0,0.4637628560208111,0.5210314464845112,0.39176634109850694,0.35085582285712413,0.48038840730997245
C14-2011-0127,0,0.5160850709906709,0.506751800630398,0.43018063501360837,0.41534563748200043,0.4764124737491903
C14-2014-0170,0,0.603123019093327,0.6111339328844569,0.4583401256101531,0.45928444523150536,0.5250317149600915
NPA-2015-0029.01,0,0.5800395726637916,0.5919569773420453,0.5687303613692267,0.54819394009865,0.43204536606359606
C14-2012-0079,0,0.4316474042396765,0.46824667792803293,0.3739196395780146,0.37105588918816945,0.4639019438941307
C14-2018-0068,0,0.4527010127180579,0.39437874253826527,0.4473569394309049,0.4586702391322351,0.3730498960110679
C814-2008-0145,0,0.49718613040017634,0.48593068382838,0.5199563976839487,0.2691972330557947,0.2528088661638852
C14-2020-0004,0,0.4964911857994299,0.42668154895525046,0.4209021972426147,0.43005976239724186,0.35198545980156043
C14-2009-0059,0,0.4555019463115278,0.4612982324644706,0.49500787904714,0.5163967182162823,0.45670971183669634
C14H-2014-0014,0,0.4842805692777398,0.5007022185532606,0.45717235093377134,0.3568411049532084,0.3890485143513524
C14-2010-0069,0,0.5593310514997792,0.5300372658462255,0.45108574620470526,0.4103718563688598,0.5042269181398525
C14-2015-0120,0,0.580335807101097,0.5920794782740469,0.5689271460012247,0.5481763667417846,0.4326053126955954
C14-2018-0056,0,0.4292725351669433,0.4018472995325457,0.37366794817276394,0.44311736272057883,0.42539780906507213
C14-2013-0021,0,0.560223451520074,0.5725457377362896,0.4897322359873557,0.46697240155740277,0.5764926320738274
C14-2013-0113,0,0.5670717374853855,0.5822604651178908,0.4122212102554544,0.41182885808232067,0.4863887132115234
C14-2019-0131,0,0.5124699620242218,0.48148467369497205,0.47026679743098826,0.4952851978179298,0.39107172715984045
C14-2017-0056,0,0.49166212880662413,0.46283932211962775,0.5238947554178172,0.29997407221086075,0.23899944928951164
C14-2017-0152,0,0.49085047224348405,0.3795027413238449,0.3843141377892238,0.4191085977010914,0.3778185442021722
C14-2019-0026,0,0.3933906410541014,0.4386815177528134,0.4560084683316088,0.47734117542392085,0.3724309574667054
C14-2019-0053,0,0.43632961322245345,0.3699286534976814,0.4164099357166099,0.409399972919564,0.32991267721748313
C14-2013-0036,0,0.48830154980040996,0.4907170006414199,0.4222816533350872,0.3732832663408041,0.45717568460115965
C14-2017-0133,0,0.4013260850559526,0.3714520438147585,0.4108912150455128,0.4613796495154432,0.35689663285127476
C14-2013-0099,0,0.5119961358363908,0.5818097575608141,0.5018491605194115,0.540077864886572,0.503091132883967
C14-2014-0190,0,0.5991471010524868,0.6044754782776973,0.4461037142361861,0.43616081074718843,0.4930745813607893
C14-2011-0124,0,0.5572373574724768,0.5147088377712631,0.4110272749159583,0.3878172661839467,0.48266328814337484
NPA-2011-0019.02,0,0.4923195788040575,0.5969315247558857,0.47025808574503464,0.5555007272702116,0.48082473054721364
C14-2018-0035,0,0.4139224980068337,0.43037190627628186,0.4825276086010978,0.4687475116046162,0.33334252155479804
NPA-2011-0025.03,0,0.48866666096044387,0.4766996009661223,0.5086910149303111,0.26978348586604683,0.2557749286853554
C14-2017-0013,0,0.5025812851119419,0.39922742439740394,0.4184451958135825,0.4584958217276173,0.3595129229770315
C14H-2018-0084,0,0.3729620139978148,0.36067142270078095,0.466101624526262,0.5050645088392951,0.3896309618112773
C14-2016-0025,0,0.3255181092450024,0.45388722796378456,0.4475460231377814,0.628781305723542,0.39531669744799874
C14-2011-0120,0,0.5347688696430923,0.5333134330640766,0.4298235413025114,0.4312164306087389,0.5236333416051957
C14-2011-0117,0,0.515972796455313,0.5290475863316507,0.4286157791741909,0.4229795355940606,0.5168159831370035
C14-2019-0054,0,0.46919789234608034,0.490415152344454,0.5109970921748838,0.5239793465422005,0.373308397286404
NPA-2015-0005.02,0,0.5800786881820923,0.591908757760991,0.5688072171999299,0.5482114280631712,0.43224061175286005
C14H-2017-0055,0,0.4846163276335935,0.48240840652221806,0.4428977960028224,0.5346375331416829,0.3916467970030797
C14-2018-0069,0,0.5027671271375058,0.46591458239692446,0.5116438574706207,0.2913083254348401,0.2459617012590077
C14-2014-0049,0,0.6109083123541267,0.5533404434890046,0.43154768501838847,0.39598327140807693,0.5049118997687583
C14-2015-0143,0,0.4610739068370028,0.6093308671969503,0.48242657693141594,0.5917108685411796,0.45616682593175656
C14-2014-0003,0,0.3880457234770321,0.3687590132167027,0.39290016829381813,0.4697102523441515,0.37072717008277356
C14-2012-0027,0,0.41081628672722026,0.5456767410724338,0.45636563700650257,0.5741866148661262,0.4111823258886819
C14-2011-0080,0,0.4439946920347621,0.5519835179610834,0.41436351522307413,0.39003757291627,0.482695025295038
NPA-2011-0025.02,0,0.5240208285546675,0.49698094927500647,0.4154246920668536,0.3921140244446658,0.4921973132690005
C14-2017-0130,0,0.43838448857086615,0.4927353882337735,0.44493698363822143,0.5278217187342459,0.4033115212887985
C14-2011-0113,0,0.43422706338222766,0.45110117407837375,0.5237006554636692,0.29846399313110783,0.21652125646116435
NPA-2016-0022.01,0,0.4792215952944961,0.5220827548786757,0.4696399486831048,0.5571752075173524,0.41415509570429293
C14-2012-0053,0,0.5224431290730808,0.49369727427453636,0.41623307121808406,0.39251706810944276,0.49504206782055754
C14-2017-0132,0,0.4692757277789036,0.4029763284830223,0.38502977801771965,0.4505025127271199,0.3847710911851469
C14-2013-0066,0,0.4859563787331754,0.49656378151885366,0.540924025413617,0.3093921825780499,0.31373099138268884
C14-2013-0094,1,0.5635664768307611,0.5632509102409281,0.5071159545334893,0.4759075200187917,0.6058402824547463
C14-2014-0157,0,0.31264966525892607,0.36055401891645417,0.3801211136554333,0.41502365581374,0.33098945248247413
C14-2011-0079,0,0.46877306185836987,0.5130393175020819,0.3995165014261441,0.4398691796118171,0.49335110550220496
C14-2012-0020,0,0.3876047575039621,0.40985280727980933,0.431241651329649,0.46867939772443984,0.43984134735671027
C14-2012-0063,0,0.5152682956729987,0.57234759187369,0.42983344517243494,0.379465167076232,0.5305896105981135
C14-2015-0083,0,0.4572440624352499,0.40799488434466524,0.4134245894396362,0.47035963596184655,0.43271350695699773
C14-2012-0162,0,0.5202926575042558,0.5110834855712505,0.5276883296553201,0.27785305258111287,0.2912760558199171
C14-2014-0193,0,0.37490226102521296,0.4765716693755812,0.4947799101430971,0.5990634672483444,0.38713555253132276
C814-2012-0160,0,0.513055648433543,0.5087147067036002,0.5163900337502652,0.2774961674001252,0.2869414960388518
