CASE_NUMBER,neighbor_tcad_id
C14-2020-0031.SH,0212230404
C14-2020-0038,0302160104
C14-2020-0038,0303170204
C14-2020-0038,0303170132
C14-2020-0038,0304160228
C14-2020-0038,0304160229
C14-2020-0038,0302160201
C14-2020-0038,0303170131
C14-2020-0038,0304160217
C14-2020-0038,0304160103
C14-2020-0038,0304160219
C14-2020-0038,0303170130
C14-2020-0038,0304160220
C14-2020-0038,0303170133
C14-2020-0038,0303170129
C14-2020-0038,0304160218
C14-2020-0038,0303170128
C14-2020-0038,0304160801
C14-2020-0044,0303170535
C14-2020-0044,0303170567
C14-2020-0044,0303170521
C14-2020-0044,0303170532
C14-2020-0044,0305180202
C14-2020-0044,0303170563
C14-2020-0044,0303170531
C14-2020-0044,0305180406
C14-2020-0044,0303170547
C14-2020-0044,0305180413
C14-2020-0044,0305180412
C14-2020-0044,0305180414
C14-2020-0044,0303170530
C14-2020-0044,0304160306
C14-2020-0044,0305180411
C14-2020-0044,0303170550
C14-2020-0044,0305180408
C14-2020-0044,0303170566
C14-2020-0044,0303170561
C14-2020-0044,0303170560
C14-2020-0044,0303170564
C14-2020-0044,0303170620
C14-2020-0044,0303170548
C14-2020-0044,0303170522
C14-2020-0044,0303170523
C14-2020-0044,0303170519
C14-2020-0044,0303170549
C14-2020-0044,0305180409
C14-2020-0044,0305180407
C14-2020-0044,0303170529
C14-2020-0044,0305180410
C14-2020-0044,0303170553
C14-2020-0044,0303170539
C14-2020-0044,0303170533
C14-2020-0044,0303170520
C14-2020-0044,0303170621
C14-2020-0044,0303170557
C14-2020-0044,0304200402
C14-2020-0044,0303170534
C14-2020-0044,0303170524
C14-2020-0044,0303170701
C14-2020-0048,0110010401
C14-2020-0048,0112020509
C14-2020-0048,0110010409
C14-2020-0048,0110010405
C14-2020-0048,0110010406
C14-2020-0048,0112020511
C14-2020-0048,0110010402
C14-2020-0048,0110010403
C14-2020-0048,0110010411
C14-2020-0048,0110010408
C14-2020-0048,0110010410
C14-2020-0048,0112020510
C14-2020-0048,0112020521
C14-2020-0048,0110010407
C14-2020-0048,0112020605
C14-2020-0048,0112020604
C14-2020-0067,0405050510
C14-2020-0067,0405050505
C14-2020-0067,0407060218
C14-2020-0067,0405050508
C14-2020-0067,0407060219
C14-2020-0067,0405050509
C14-2020-0067,0407060201
C14-2020-0067,0408040501
C14-2020-0067,0407030240
C14-2020-0067,0405051101
C14-2020-0081,0302060243
C14-2020-0081,0302060201
C14-2020-0081,0302060244
C14-2020-0081,0302060246
C14-2020-0081,0302060245
C14-2020-0081,0302060221
C14-2020-0081,0302060256
C14-2020-0089,0211200520
C14-2020-0089,0210180514
C14-2020-0089,0209190102
C14-2020-0089,0210180414
C14-2020-0089,0210180533
C14-2020-0089,0210180549
C14-2020-0089,0209190127
C14-2020-0089,0210180532
C14-2020-0089,0210180526
C14-2020-0089,0210180701
C14-2020-0089,0211180509
C14-2020-0089,0210180505
C14-2020-0089,0210180510
C14-2020-0089,0211180531
C14-2020-0089,0210180509
C14-2020-0089,0211180529
C14-2020-0089,0211180528
C14-2020-0089,0211180507
C14-2020-0089,0210180501
C14-2020-0089,0211180526
C14-2020-0089,0211180527
C14-2020-0089,0211180530
C14-2020-0089,0210180511
C14-2020-0089,0211180537
C14-2020-0089,0211180538
C14-2020-0089,0211180525
C14-2020-0089,0211180510
C14-2020-0089,0210180535
C14-2020-0089,0210180534
C14-2020-0089,0210181401
C14-2020-0089,0210181001
C14-2020-0089,0210181901
C14-2020-0089,0210180801
C14-2020-0089,0210181101
C14-2020-0089,0210180901
C14-2020-0089,0210182001
C14-2020-0089,0211181301
C14-2020-0102,0404550301
C14-2020-0102,0402550724
C14-2020-0102,0404550107
C14-2020-0102,0404550108
C14-2020-0102,0404550123
C14-2020-0102,0404550113
C14-2020-0102,0404550132
C14-2020-0102,0404550131
C14-2020-0102,0404550130
C14-2020-0102,0402550201
C14-2020-0102,0402550101
C14-2020-0102,0404550125
C14-2020-0102,0404550134
C14-2020-0121,0419130515
C14-2020-0121,0419130513
C14-2020-0121,0419130517
C14-2020-0121,0419130514
C14-2020-0121,0419130516
C14-2020-0121,0419130511
C14-2020-0121,0419130507
C14-2020-0121,0419130509
C14-2020-0121,0422130409
C14-2020-0121,0422130402
C14-2020-0121,0419150606
C14-2020-0121,0419150608
C14-2020-0121,0419130508
C14-2020-0121,0419151002
C14-2020-0121,0419150610
C14-2020-0121,0419130502
C14-2020-0121,0419151001
C14-2020-0121,0422130401
C14-2020-0121,0419130510
C14-2020-0121,0423150301
C14-2020-0121,0419151025
C14-2020-0121,0419151024
C14-2020-0121,0419151023
C14-2020-0121,0419150607
C14-2020-0121,0419130512
C14-2020-0121,0419130501
C14-2020-0121,0422130403
C14-2020-0121,0419150609
C14-2020-0151,0425130807
C14-2020-0151,0427170511
C14-2020-0151,0425130801
C14-2020-0151,0424000734
C14-2020-0151,0424000414
C14-2020-0151,0424000410
C14-2020-0151,0424000422
C14-2020-0151,0425130727
C14-2020-0151,0428110122
C14-2020-0151,0428110102
C14-2020-0151,0424000411
C14-2020-0151,0425130729
C14-2020-0151,0425130725
C14-2020-0151,0425130802
C14-2020-0151,0424000416
C14-2020-0151,0427170509
C14-2020-0151,0427170513
C14-2020-0151,0424000420
C14-2020-0151,0425130803
C14-2020-0151,0424000423
C14-2020-0151,0425130804
C14-2020-0151,0425130724
C14-2020-0151,0424000736
C14-2020-0151,0425130728
C14-2020-0151,0427170516
C14-2020-0151,0427170506
C14-2020-0151,0425130626
C14-2020-0151,0425130606
C14-2020-0151,0427170514
C14-2020-0151,0425130805
C14-2020-0151,0427170510
C14-2020-0151,0424000735
C14-2020-0151,0425130726
C14-2020-0151,0424000415
C14-2020-0151,0424000417
C14-2020-0151,0428110103
C14-2020-0151,0427170515
C14-2020-0151,0427170517
C14-2020-0151,0424000418
C14-2020-0151,0425130730
C14-2020-0151,0427170508
C14-2020-0151,0425130806
C14-2020-0151,0427170507
C14-2020-0151,0424000419
C14-2020-0151,0424000413
C14-2020-0151,0427170512
C14-2020-0151,0424000412
C14-2020-0151,0212101306
C14-2020-0151,0212101505
C14-2020-0151,0212101314
C14-2020-0151,0212101313
C14-2020-0151,0212101414
C14-2020-0151,0212101416
C14-2020-0151,0212101523
C14-2020-0151,0212101522
C14-2020-0151,0212101230
C14-2020-0151,0212101226
C14-2020-0151,0212101310
C14-2020-0151,0212101417
C14-2020-0151,0212101407
C14-2020-0151,0212101524
C14-2020-0151,0212101404
C14-2020-0151,0212101303
C14-2020-0151,0212101405
C14-2020-0151,0212101525
C14-2020-0151,0212101504
C14-2020-0151,0212101514
C14-2020-0151,0212101232
C14-2020-0151,0212101518
C14-2020-0151,0212101228
C14-2020-0151,0212101304
C14-2020-0151,0212101408
C14-2020-0151,0212101410
C14-2020-0151,0212101225
C14-2020-0151,0212101316
C14-2020-0151,0212101515
C14-2020-0151,0212101402
C14-2020-0151,0212101503
C14-2020-0151,0212101229
C14-2020-0151,0212101308
C14-2020-0151,0212101233
C14-2020-0151,0212101519
C14-2020-0151,0212101312
C14-2020-0151,0212101506
C14-2020-0151,0212101507
C14-2020-0151,0212101302
C14-2020-0151,0212101415
C14-2020-0151,0212101227
C14-2020-0151,0212101521
C14-2020-0151,0212101305
C14-2020-0151,0212101307
C14-2020-0151,0212101309
C14-2020-0151,0212101311
C14-2020-0151,0212101301
C14-2020-0151,0212101516
C14-2020-0151,0212101517
C14-2020-0151,0212101401
C14-2020-0151,0212101317
C14-2020-0151,0212102001
C14-2020-0151,0212101801
C14-2020-0151,0212102101
C14-2021-0007,0402030235
C14-2021-0007,0402030236
C14-2021-0007,0402040721
C14-2021-0007,0402040722
C14-2021-0007,0402040412
C14-2021-0007,0402040707
C14-2021-0007,0402040728
C14-2021-0007,0402040414
C14-2021-0007,0402030101
C14-2021-0007,0404040717
C14-2021-0007,0402030105
C14-2021-0007,0402040410
C14-2021-0007,0402040413
C14-2021-0007,0402040406
C14-2021-0007,0402040708
C14-2021-0007,0402040727
C14-2021-0007,0402040709
C14-2021-0007,0402040218
C14-2021-0007,0402040729
C14-2021-0007,0402040721
C14-2021-0007,0402040414
C14-2021-0017,0219230408
C14-2021-0017,0218240101
C14-2021-0017,0221240918
C14-2021-0017,0218240104
C14-2021-0017,0219230403
C14-2021-0017,0219230404
C14-2021-0017,0219230409
C14-2021-0039,0245210103
C14-2021-0039,0243210101
C14-2021-0039,0243210104
C14-2021-0039,0243210413
C14-2021-0039,0244220410
C14-2021-0039,0244220604
C14-2021-0039,0243210414
C14-2021-0039,0243210103
C14-2021-0039,0243210126
C14-2021-0039,0243210412
C14-2021-0039,0244220409
C14-2021-0039,0244220408
C14-2021-0039,0243210411
C14-2021-0039,0243210418
C14-2021-0039,0243210125
C14-2021-0039,0244220401
C14-2021-0039,0243210102
C14-2021-0039,0243210416
C14-2021-0039,0243210417
C14-2021-0039,0243210433
C14-2021-0039,0243210415
C14-2021-0039,0244220402
C14-2021-0039,0244220301
C14-2021-0039,0244220605
C14-2021-0039,0244220606
C14-2021-0039,0244220403
C14-2021-0056,0418171107
C14-2021-0056,0418170603
C14-2021-0056,0418170406
C14-2021-0056,0418170404
C14-2021-0056,0418170601
C14-2021-0056,0418170401
C14-2021-0056,0418170403
C14-2021-0056,0419160449
C14-2021-0056,0419160518
C14-2021-0056,0420150125
C14-2021-0056,0418171109
C14-2021-0056,0419160451
C14-2021-0056,0418170602
C14-2021-0056,0418171110
C14-2021-0056,0419160450
C14-2021-0056,0418171201
C14-2021-0081,0108031606
C14-2021-0081,0108031604
C14-2021-0081,0108031603
C14-2021-0081,0108031313
C14-2021-0081,0108031312
C14-2021-0081,0108031314
C14-2021-0081,0108010305
C14-2021-0081,0108031315
C14-2021-0081,0108031316
C14-2021-0081,0108031205
C14-2021-0081,0108010303
C14-2021-0081,0108010302
C14-2021-0081,0108010301
C14-2021-0081,0108031609
C14-2021-0081,0108031602
C14-2021-0081,0108031607
C14-2021-0081,0108031608
C14-2021-0081,0108031325
C14-2021-0081,0108031334
C14-2021-0081,0108010203
C14-2021-0081,0108031317
C14-2021-0081,0108010304
C14-2021-0081,0108032001
C14-2021-0082,0218240101
C14-2021-0082,0221240918
C14-2021-0082,0219230405
C14-2021-0082,0221241401
C14-2021-0100,0242020463
C14-2021-0100,0242020461
C14-2021-0100,0243030103
C14-2021-0117,0430150404
C14-2021-0117,0430150212
C14-2021-0117,0430150301
C14-2021-0117,0430150211
C14-2021-0117,0430150210
C14-2021-0117,0430150402
C14-2021-0117,0430150401
C14-2021-0117,0430150701
C14-2021-0119,0424170609
C14-2021-0119,0424170813
C14-2021-0119,0424170810
C14-2021-0119,0424170814
C14-2021-0119,0424170623
C14-2021-0119,0424170625
C14-2021-0119,0424130701
C14-2021-0119,0424170603
C14-2021-0119,0424170624
C14-2021-0119,0424170815
C14-2021-0119,0424170611
C14-2021-0119,0424170708
C14-2021-0119,0424130601
C14-2021-0119,0424130301
C14-2021-0119,0424130375
C14-2021-0119,0424130377
C14-2021-0119,0424130378
C14-2021-0119,0423150805
C14-2021-0119,0424130376
C14-2021-0119,0424170812
C14-2021-0119,0424170602
C14-2021-0119,0424170601
C14-2021-0119,0424170626
C14-2021-0119,0424170605
C14-2021-0119,0424170621
C14-2021-0119,0424170622
C14-2021-0119,0424170610
C14-2021-0119,0424170612
C14-2021-0119,0424170607
C14-2021-0119,0424170627
C14-2021-0119,0424170811
C14-2021-0119,0424170606
C14-2021-0119,0424170608
C14-2021-0119,0424170604
C14-2021-0127,0210310123
C14-2021-0127,0210310121
C14-2021-0127,0210310122
C14-2021-0127,0210310106
C14-2021-0127,0210310125
C14-2021-0127,0210310129
C14-2021-0127,0210310124
C14-2021-0127,0210310109
C14-2021-0136,0424210326
C14-2021-0136,0424210427
C14-2021-0136,0424210426
C14-2021-0136,0424211745
C14-2021-0136,0424210301
C14-2021-0136,0424210304
C14-2021-0136,0424210329
C14-2021-0136,0424212001
C14-2021-0136,0424211746
C14-2021-0136,0424210302
C14-2021-0136,0424210328
C14-2021-0136,0424210303
C14-2021-0136,0424211743
C14-2021-0136,0424210327
C14-2021-0136,0424210325
C14-2021-0137,0119000703
C14-2021-0137,0120010912
C14-2021-0137,0119000301
C14-2021-0137,0119000707
C14-2021-0137,0119000705
C14-2021-0137,0119000706
C14-2021-0137,0120010914
C14-2021-0137,0120010913
C14-2021-0137,0119000702
C14-2021-0137,0119000421
C14-2021-0137,0119000401
C14-2021-0137,0119000420
C14-2021-0137,0119000419
C14-2021-0137,0119000715
C14-2021-0137,0119000303
C14-2021-0137,0119000304
C14-2021-0137,0120010915
C14-2021-0137,0119000712
C14-2021-0137,0119000302
C14-2021-0137,0119000704
C14-2021-0137,0119000708
C14-2021-0137,0120010933
C14-2021-0137,0119000309
C14-2021-0141,0215331003
C14-2021-0141,0215331002
C14-2021-0141,0210310123
C14-2021-0141,0210310118
C14-2021-0141,0210310114
C14-2021-0141,0210310112
C14-2021-0141,0210310138
C14-2021-0141,0213330205
C14-2021-0141,0213330203
C14-2021-0141,0213330226
C14-2021-0141,0213330512
C14-2021-0141,0213330202
C14-2021-0141,0213330514
C14-2021-0141,0213330511
C14-2021-0141,0213330619
C14-2021-0141,0213330502
C14-2021-0141,0213330223
C14-2021-0141,0213330224
C14-2021-0141,0213330510
C14-2021-0141,0213330503
C14-2021-0141,0210310121
C14-2021-0141,0210310122
C14-2021-0141,0213330513
C14-2021-0141,0213330225
C14-2021-0141,0210310120
C14-2021-0141,0210310119
C14-2021-0141,0210310140
C14-2021-0141,0210310146
C14-2021-0141,0210310117
C14-2021-0141,0210310113
C14-2021-0141,0210310144
C14-2021-0141,0210310110
C14-2021-0141,0210310109
C14-2021-0141,0210310127
C14-2021-0141,0210310116
C14-2021-0141,0210310115
C14-2021-0141,0213330204
C14-2021-0141,0213330504
C14-2021-0150,0422150120
C14-2021-0150,0422150121
C14-2021-0150,0422150135
C14-2021-0150,0419190101
C14-2021-0150,0419190158
C14-2021-0150,0422150130
C14-2021-0150,0419190157
C14-2021-0150,0419190162
C14-2021-0150,0422150122
C14-2021-0150,0419190155
C14-2021-0150,0419190156
C14-2021-0150,0420150126
C14-2021-0150,0419190159
C14-2021-0150,0422150131
C14-2021-0150,0422150129
C14-2021-0150,0419190160
C14-2021-0150,0422150501
C14-2021-0161,0416210621
C14-2021-0161,0416210403
C14-2021-0161,0416210401
C14-2021-0161,0416210405
C14-2021-0161,0416230514
C14-2021-0161,0416210622
C14-2021-0161,0416210402
C14-2021-0161,0416210406
C14-2021-0161,0416210629
C14-2021-0161,0416210620
C14-2021-0161,0416210619
C14-2021-0161,0416210408
C14-2021-0161,0416210511
C14-2021-0161,0416210407
C14-2021-0161,0416210404
C14-2021-0161,0416210512
C14-2021-0161,0416230509
C14-2021-0183,0220060309
C14-2021-0183,0220060311
C14-2021-0183,0220060706
C14-2021-0183,0220060606
C14-2021-0183,0220061105
C14-2021-0183,0220060701
C14-2021-0183,0220061102
C14-2021-0183,0220060712
C14-2021-0183,0220060209
C14-2021-0183,0220060710
C14-2021-0183,0220060711
C14-2021-0183,0220060607
C14-2021-0183,0220060705
C14-2021-0183,0220060713
C14-2021-0183,0220060709
C14-2021-0183,0220061104
C14-2021-0183,0220061103
C14-2021-0183,0220060708
C14-2021-0183,0220060707
C14H-2021-0164,0234030616
C14-2022-0010,0119000703
C14-2022-0010,0119001013
C14-2022-0010,0119000301
C14-2022-0010,0119000607
C14-2022-0010,0119000705
C14-2022-0010,0119000610
C14-2022-0010,0119000608
C14-2022-0010,0119001116
C14-2022-0010,0119000702
C14-2022-0010,0119000715
C14-2022-0010,0119000303
C14-2022-0010,0119000304
C14-2022-0010,0119000609
C14-2022-0010,0119000712
C14-2022-0010,0119000302
C14-2022-0010,0119000714
C14-2022-0010,0119001104
C14-2022-0010,0119001118
C14-2022-0010,0119000704
C14-2022-0010,0119000708
C14-2022-0018.SH,0220140226
C14-2022-0018.SH,0220140221
C14-2022-0018.SH,0220140220
C14-2022-0018.SH,0220140219
C14-2022-0018.SH,0222140520
C14-2022-0018.SH,0222140525
C14-2022-0018.SH,0221130308
C14-2022-0018.SH,0222140519
C14-2022-0018.SH,0222140517
C14-2022-0018.SH,0222140518
C14-2022-0018.SH,0222140539
C14-2022-0018.SH,0222140537
C14-2022-0018.SH,0221130302
C14-2022-0018.SH,0221130301
C14-2022-0018.SH,0221130203
C14-2022-0018.SH,0221130204
C14-2022-0018.SH,0221130205
C14-2022-0018.SH,0221130206
C14-2022-0018.SH,0221130209
C14-2022-0018.SH,0221130208
C14-2022-0018.SH,0221130207
C14-2022-0018.SH,0220140401
C14-2022-0018.SH,0220140501
C14-2022-0033,0423150402
C14-2022-0033,0423150322
C14-2022-0033,0423150416
C14-2022-0033,0423150420
C14-2022-0033,0423150319
C14-2022-0033,0424110401
C14-2022-0047,0108030703
C14-2022-0047,0108030321
C14-2022-0047,0108030601
C14-2022-0047,0108030308
C14-2022-0047,0108030310
C14-2022-0047,0108031107
C14-2022-0047,0108030305
C14-2022-0047,0108030605
C14-2022-0047,0108030604
C14-2022-0047,0108030318
C14-2022-0047,0108030805
C14-2022-0047,0108031113
C14-2022-0047,0108030323
C14-2022-0047,0108030801
C14-2022-0047,0108030304
C14-2022-0047,0108031111
C14-2022-0047,0108031110
C14-2022-0047,0108030603
C14-2022-0047,0108030317
C14-2022-0047,0108030705
C14-2022-0047,0108030306
C14-2022-0047,0108031112
C14-2022-0047,0108031108
C14-2022-0047,0108030704
C14-2022-0047,0108030707
C14-2022-0047,0108032601
C14-2022-0047,0108030324
C14-2022-0047,0108030606
C14-2022-0047,0108030702
C14-2022-0047,0108030602
C14-2022-0047,0108030303
C14-2022-0047,0108030319
C14-2022-0047,0108030320
C14-2022-0047,0108030316
C14-2022-0047,0108030706
C14-2022-0047,0108031114
C14-2022-0047,0108030322
C14-2022-0047,0108030315
C14-2022-0047,0108031106
C14-2022-0047,0108030309
C14-2022-0056,0422130204
C14-2022-0056,0422130209
C14-2022-0056,0422130202
C14-2022-0056,0422130201
C14-2022-0056,0422130212
C14-2022-0056,0422130210
C14-2022-0056,0422130211
C14-2022-0056,0422130105
C14-2022-0056,0422130103
C14-2022-0056,0422130205
C14-2022-0056,0422130104
C14-2022-0067,0426050504
C14-2022-0067,0426050107
C14-2022-0067,0426050505
C14-2022-0067,0426050421
C14-2022-0067,0426050320
C14-2022-0067,0426050109
C14-2022-0067,0426050508
C14-2022-0067,0426050512
C14-2022-0067,0426050501
C14-2022-0067,0426050422
C14-2022-0067,0426050420
C14-2022-0067,0426050514
C14-2022-0067,0426050423
C14-2022-0067,0426050510
C14-2022-0067,0426050513
C14-2022-0067,0426050507
C14-2022-0067,0426050418
C14-2022-0067,0426050509
C14-2022-0067,0426050506
C14-2022-0067,0426050515
C14-2022-0067,0426050511
C14-2022-0067,0426050503
C14-2022-0067,0426050321
C14-2022-0067,0426050419
C14-2022-0076,0217021003
C14-2022-0076,0217020720
C14-2022-0076,0217020722
C14-2022-0076,0217020703
C14-2022-0076,0217020511
C14-2022-0076,0217020701
C14-2022-0076,0217020512
C14-2022-0076,0217020510
C14-2022-0076,0217020604
C14-2022-0076,0217020509
C14-2022-0076,0217020606
C14-2022-0076,0217020605
C14-2022-0076,0217020513
C14-2022-0076,0217021005
C14-2022-0076,0217021004
C14-2022-0076,0217021901
C14-2022-0084,0108031401
C14-2022-0084,0108031404
C14-2022-0084,0108031504
C14-2022-0084,0108031403
C14-2022-0084,0108031539
C14-2022-0084,0108031505
C14-2022-0084,0108031402
C14-2022-0084,0108031506
C14-2022-0084,0108031525
C14-2022-0084,0108031524
C14-2022-0084,0108031527
C14-2022-0084,0108031501
C14-2022-0084,0108031526
C14-2022-0084,0108031502
C14-2022-0084,0108031135
C14-2022-0084,0108031136
C14-2022-0084,0108031134
C14-2022-0084,0108031531
C14-2022-0084,0108031508
C14-2022-0133,0243260537
C14-2022-0133,0243260541
C14-2022-0133,0243260523
C14-2022-0133,0243260539
C14-2022-0133,0243260547
C14-2022-0133,0243260546
C14-2022-0133,0243260533
C14-2022-0133,0243260306
C14-2022-0133,0243260307
C14-2022-0133,0243260536
C14-2022-0133,0243260544
C14-2022-0133,0243260524
C14-2022-0133,0243260525
C14-2022-0133,0243260514
C14-2022-0133,0243260542
C14-2022-0133,0243260545
C14-2022-0133,0243260701
C14-2022-0133,0243260534
C14-2022-0133,0243260538
C14-2022-0133,0243260532
C14-2022-0133,0243260515
C14-2022-0133,0243260842
C14-2022-0133,0243260408
C14-2022-0133,0243260540
C14-2022-0133,0243260712
C14-2022-0133,0243260702
C14-2022-0133,0243260535
C14-2022-0133,0243260543
C14-2022-0133,0243260527
C14-2022-0150,0209140206
C14-2022-0150,0209150204
C14-2022-0150,0209150205
C14-2022-0150,0209150203
C14-2022-0150,0210151120
C14-2022-0150,0210151112
C14-2022-0150,0210151122
C14-2022-0150,0210151101
C14-2022-0150,0210151118
C14-2022-0150,0209150208
C14-2022-0150,0209150202
C14-2022-0150,0210151124
C14-2022-0150,0210151102
C14-2022-0150,0210151115
C14-2022-0150,0210151114
C14-2022-0150,0210151109
C14-2022-0150,0210151117
C14-2022-0150,0210151111
C14-2022-0150,0210151119
C14-2022-0150,0209150209
C14-2022-0150,0210151116
C14-2022-0150,0210140516
C14-2022-0150,0209150211
C14-2022-0150,0210151113
C14-2022-0150,0210151121
C14-2023-0004,0422130701
C14-2023-0004,0422130814
C14-2023-0004,0422130404
C14-2023-0004,0422130302
C14-2023-0004,0422130407
C14-2023-0004,0422130303
C14-2023-0004,0422130802
C14-2023-0004,0422130801
C14-2023-0004,0422130406
C14-2023-0004,0422130408
C14-2023-0004,0422130815
C14-2023-0004,0422130301
C14-2023-0004,0422130403
C14-2023-0006,0422130212
C14-2023-0006,0422130213
C14-2023-0006,0422130503
C14-2023-0006,0422130601
C14-2023-0006,0422130611
C14-2023-0006,0422130201
C14-2023-0006,0422130602
C14-2023-0006,0422130614
C14-2023-0006,0422130613
C14-2023-0006,0424151601
C14-2023-0006,0422130502
C14-2023-0006,0422130615
C14-2023-0006,0422130616
C14-2023-0006,0424151801
C14-2023-0007.SH,0418120321
C14-2023-0007.SH,0418120915
C14-2023-0007.SH,0418120322
C14-2023-0007.SH,0418120401
C14-2023-0007.SH,0418120304
C14-2023-0007.SH,0418120103
C14-2023-0007.SH,0418120120
C14-2023-0007.SH,0418120305
C14-2023-0007.SH,0418120507
C14-2023-0007.SH,0418120118
C14-2023-0007.SH,0418120234
C14-2023-0007.SH,0418120329
C14-2023-0007.SH,0418120320
C14-2023-0007.SH,0418120506
C14-2023-0007.SH,0418120303
C14-2023-0007.SH,0418120402
C14-2023-0007.SH,0418120104
C14-2023-0007.SH,0418120313
C14-2023-0007.SH,0418120302
C14-2023-0007.SH,0418120306
C14-2023-0007.SH,0418120315
C14-2023-0007.SH,0418120323
C14-2023-0007.SH,0418120233
C14-2023-0007.SH,0418120301
C14-2023-0007.SH,0418120316
C14-2023-0007.SH,0418120317
C14-2023-0007.SH,0418120314
C14-2023-0014,0420150123
C14-2023-0014,0419160212
C14-2023-0014,0422130207
C14-2023-0014,0418170401
C14-2023-0014,0420150124
C14-2023-0014,0420150121
C14-2023-0014,0419160105
C14-2023-0014,0420150125
C14-2023-0014,0420150119
C14-2023-0014,0419160213
C14-2023-0014,0418171109
C14-2023-0014,0419160104
C14-2023-0014,0420150120
C14-2023-0014,0420150122
C14-2023-0014,0418171110
C14-2023-0014,0419160204
C14-2023-0014,0422130101
C14-2023-0035,0225150331
C14-2023-0035,0225150333
C14-2023-0035,0225150310
C14-2023-0035,0225150309
C14-2023-0035,0225150241
C14-2023-0035,0225150225
C14-2023-0035,0225150222
C14-2023-0035,0225150311
C14-2023-0035,0225150212
C14-2023-0035,0225150302
C14-2023-0035,0225150303
C14-2023-0035,0225150304
C14-2023-0035,0225150223
C14-2023-0077,0235040317
C14-2023-0077,0236050208
C14-2023-0077,0236050207
C14-2023-0077,0236050109
C14-2023-0077,0236050314
C14-2023-0077,0236050120
C14-2023-0077,0236050126
C14-2023-0077,0236050107
C14-2023-0077,0236050111
C14-2023-0077,0236050112
C14-2023-0077,0235040810
C14-2023-0077,0236050104
C14-2023-0077,0236050119
C14-2023-0077,0236050124
C14-2023-0077,0236050122
C14-2023-0077,0236050801
C14-2023-0077,0236050313
C14-2023-0077,0236050116
C14-2023-0077,0236050718
C14-2023-0077,0236050105
C14-2023-0077,0236050115
C14-2023-0077,0236050113
C14-2023-0077,0236050106
C14-2023-0077,0236050114
C14-2023-0077,0236050108
C14-2023-0077,0236050110
C14-2023-0077,0236050117
C14-2023-0077,0236050311
C14-2023-0077,0236050701
C14-2023-0083,0162010503
C14-2023-0083,0162010507
C14-2023-0083,0162010403
C14-2023-0083,0162010510
C14-2023-0083,0162010405
C14-2023-0083,0162010402
C14-2023-0083,0162010506
C14-2023-0083,0162010404
C14-2023-0083,0162010505
C14-2023-0083,0162010504
C14-2023-0083,0162010501
C14-2023-0083,0162011201
C14-2023-0114,0106040105
C14-2023-0114,0106040109
C14-2023-0114,0105020429
C14-2023-0114,0105020426
C14-2023-0114,0105020101
C14-2023-0114,0105020430
C14-2023-0114,0105020431
C14-2023-0114,0106040101
C14-2023-0114,0106040301
C14-2023-0126,0147050205
C14-2023-0126,0145050201
C14-2023-0126,0147030374
C14-2023-0126,0147050105
C14-2023-0126,0147050215
C14-2023-0126,0147050202
C14-2023-0126,0147030373
C14-2023-0126,0147050213
C14-2023-0126,0147050107
C14-2023-0126,0147050106
C14-2023-0126,0145030610
C14-2023-0126,0147050203
C14-2023-0126,0147050301
C14-2023-0141.SH,0211170202
C14-2023-0141.SH,0211180946
C14-2023-0141.SH,0211170203
C14-2023-0141.SH,0211170243
C14-2023-0141.SH,0211170204
C14-2023-0141.SH,0213160121
C14-2023-0141.SH,0213160120
C14-2023-0141.SH,0213160119
C14-2023-0141.SH,0213160113
C14-2023-0141.SH,0213160109
C14-2023-0141.SH,0211180913
C14-2023-0141.SH,0211170406
C14-2023-0141.SH,0211180943
C14-2023-0141.SH,0211170405
C14-2023-0141.SH,0213160108
C14-2023-0141.SH,0213160103
C14-2023-0141.SH,0213160102
C14-2023-0141.SH,0211180941
C14-2023-0141.SH,0211180942
C14-2023-0141.SH,0213160104
C14-2023-0141.SH,0211180939
C14-2023-0141.SH,0211180911
C14-2023-0141.SH,0213160106
C14-2023-0141.SH,0211180940
C14-2023-0141.SH,0211170404
C14-2023-0141.SH,0213160317
C14-2023-0141.SH,0212150303
C14-2023-0141.SH,0211170407
C14-2023-0141.SH,0213160307
C14-2023-0141.SH,0211180945
C14-2023-0154,0172210209
C14-2023-0154,0172210224
C14-2023-0154,0172210207
C14-2023-0154,0172210215
C14-2023-0154,0172210222
C14-2023-0154,0172210217
C14-2023-0154,0172210208
C14-2023-0154,0172210210
C14-2023-0154,0172210223
C14-2024-0019.SH,0202170102
C14-2024-0019.SH,0202160229
C14-2024-0019.SH,0202170107
C14-2024-0019.SH,0202170112
C14-2024-0019.SH,0202160401
C14-2024-0019.SH,0202160501
C14-2024-0019.SH,0202170310
C14-2024-0019.SH,0202160101
C14-2024-0019.SH,0204160610
C14-2024-0019.SH,0202160110
C14-2024-0019.SH,0202160240
C14-2024-0019.SH,0202160111
C14-2024-0019.SH,0204160305
C14-2024-0019.SH,0202170311
C14-2024-0019.SH,0204160606
C14-2024-0019.SH,0204160603
C14-2024-0019.SH,0204160605
C14-2024-0019.SH,0202160228
C14-2024-0019.SH,0202160701
C14-2024-0019.SH,0202160801
C14-2024-0019.SH,0202160242
C14-2024-0019.SH,0202160231
C14-2024-0019.SH,0202160219
C14-2024-0019.SH,0202160112
C14-2024-0019.SH,0202170109
