geoid_tract,vintage,total_population,median_age,race_white,race_black,race_asian,race_hispanic,median_household_income,poverty_count,median_home_value,owner_occupied_units,renter_occupied_units,median_gross_rent,total_housing_units
48453001864,2010,2742,29.2,1695,563,171,562,42859,315,123600,254,1211,936,1821
48453001901,2010,5341,36.7,5007,91,32,723,57476,253,372600,1198,1704,928,3102
48453001908,2010,7375,33.5,5387,169,416,2281,79750,1107,509600,1686,1348,1053,3384
48453001910,2010,4067,46.2,3606,0,257,366,99091,166,500500,1019,821,1112,1896
48453001911,2010,2930,29.8,2626,58,22,480,52895,246,279400,235,1579,1086,2007
48453001912,2010,3785,39.7,3490,36,238,265,148869,177,867100,1122,241,1248,1519
48453001913,2010,4902,42.4,4453,80,262,123,223098,160,862500,1550,67,983,1783
48453001914,2010,5775,36.6,5072,16,375,527,82701,31,309600,1501,1236,1107,2871
48453001915,2010,1846,42.2,1657,18,108,464,49788,58,192200,245,575,1068,820
48453001916,2010,3316,35.7,2792,12,119,213,172054,219,600600,943,0,,1002
48453001917,2010,4778,43.6,4182,0,503,196,150568,30,448100,1630,94,1791,1724
48453001918,2010,2519,45.9,2298,0,100,127,160625,85,607900,857,53,1495,983
48453001919,2010,3719,44.6,3468,0,69,158,136964,25,574000,1183,181,1285,1450
48453002002,2010,2842,33.6,1934,54,0,1096,53207,457,160100,685,577,881,1394
48453002003,2010,3815,31.1,2295,98,10,2386,40846,1114,130100,605,828,736,1558
48453002004,2010,2244,32.2,1567,56,44,847,32679,239,310000,99,1256,811,1546
48453002005,2010,4563,29.4,3173,243,133,1830,35698,1056,217800,403,1836,866,2495
48453002104,2010,3234,32.6,2707,301,41,1116,59552,655,185700,738,471,979,1266
48453002105,2010,5242,25.8,2976,534,104,3510,24550,2341,184200,305,1704,737,2327
48453002106,2010,3359,32.2,2051,609,240,998,54833,595,182200,783,341,971,1199
48453002107,2010,3786,31.2,1779,1597,0,1405,37644,1413,120900,679,675,785,1599
48453002108,2010,3552,30.5,1384,1692,29,1711,29551,972,130500,475,805,690,1414
48453002109,2010,3080,38.8,869,1597,35,1082,35044,481,111900,813,612,800,1755
48453002110,2010,4438,27.1,1665,1208,28,2863,31656,1572,125900,631,756,836,1528
48453002111,2010,4349,29.6,2130,665,10,3057,23611,1745,108800,846,704,744,1772
48453002112,2010,4822,27.8,2836,1094,6,2498,35605,1398,138300,566,1134,739,2034
48453002113,2010,3669,37.6,1872,1258,22,1305,53152,564,145800,995,325,869,1416
48453002201,2010,1870,28.5,685,1095,0,670,41472,290,106500,394,198,875,614
48453002202,2010,7575,24.2,2135,2943,88,4163,32769,2251,104500,823,1255,939,2412
48453002207,2010,7565,30.3,2441,2260,138,4178,54184,911,118500,2003,397,1191,2593
48453002208,2010,6310,26.7,3240,1250,0,3787,36310,1758,60600,995,676,1016,1816
48453002209,2010,6841,32.0,3716,1592,120,2408,51836,515,129300,1989,362,1315,2596
48453002210,2010,3280,31.1,2528,32,18,1634,47193,571,89300,870,153,863,1068
48453002211,2010,1529,31.8,939,263,0,1071,50054,356,109300,419,74,600,493
48453002212,2010,880,29.7,489,257,0,396,58716,0,128600,293,13,,306
48453002304,2010,4285,27.7,1197,141,76,3452,36701,1101,133900,67,1426,793,2014
48453002307,2010,5020,26.4,2844,198,135,3004,31597,869,129500,409,1914,804,2649
48453002308,2010,5320,24.9,3862,261,82,2504,37136,1285,229800,536,1603,849,2483
48453002310,2010,2335,32.4,713,243,0,1854,24223,1101,25200,468,399,812,1060
48453002312,2010,6102,25.2,2085,615,0,4971,31989,2259,95000,867,1113,825,2106
48453002313,2010,4133,27.2,1596,534,255,1995,31798,794,135200,196,1924,807,2274
48453002314,2010,4858,25.0,2265,808,438,2172,29020,1336,128800,34,2373,798,2627
48453002315,2010,3212,26.9,1157,358,74,1967,28034,1126,135600,134,1197,737,1670
48453002316,2010,5659,26.9,1725,249,58,4494,23468,2956,,12,2131,703,2503
48453002317,2010,4802,21.4,1785,1025,486,2319,15723,3051,75700,216,1386,899,1668
48453002318,2010,5571,23.5,1820,680,396,3365,28667,1953,93500,721,1407,823,2449
48453002319,2010,809,35.0,460,285,0,236,,137,,0,0,,0
48453002402,2010,5991,31.8,3940,522,133,2993,40663,1214,134200,1050,1727,992,3126
48453002403,2010,3326,28.2,1466,14,102,2222,43042,588,135500,578,503,787,1161
48453002407,2010,3707,39.1,3249,40,105,933,84302,96,204200,1233,247,1052,1626
48453002409,2010,3406,31.8,2224,166,30,2011,48654,592,128300,787,499,1124,1311
48453002410,2010,3878,30.5,2573,113,106,2046,32440,1001,133400,369,1271,802,1723
48453002411,2010,6110,24.7,1734,571,8,5157,31936,2080,103200,627,966,940,1660
48453002412,2010,5162,27.8,1552,401,32,4249,50672,809,99700,1052,309,1233,1443
48453002413,2010,4715,21.5,1376,584,0,3885,32615,1819,95700,338,831,930,1250
48453002419,2010,3809,26.4,1504,580,35,2348,27839,917,112500,16,1893,763,2119
48453002421,2010,4923,29.7,3302,646,139,1625,50700,994,147500,982,1308,1031,2519
48453002422,2010,4785,31.3,3034,218,72,2468,32440,1168,148200,899,1332,848,2298
48453002423,2010,5890,32.6,4470,149,227,3005,64667,524,141600,1607,465,1201,2135
48453002424,2010,3682,32.6,2570,127,0,1693,40746,612,125400,622,740,815,1498
48453002425,2010,2787,29.3,1578,382,59,1403,68163,131,186100,814,306,1085,1184
48453002426,2010,6460,27.3,2740,711,189,4237,50953,1160,127900,1513,452,1278,2006
48453002427,2010,7380,27.4,3261,399,28,5771,40841,1124,105600,1455,873,881,2481
48453002428,2010,4806,39.9,3349,364,166,1585,63980,662,228200,1362,801,1005,2245
48453002429,2010,531,26.5,366,15,0,178,34271,126,144200,92,213,859,305
48453002430,2010,3521,29.2,1967,230,0,2425,38015,721,83900,811,302,1074,1113
48453002431,2010,6224,28.3,2334,512,0,4426,46454,876,118600,1359,574,966,2125
48453002432,2010,2050,33.3,1221,15,0,1444,46283,260,104900,360,245,666,713
48453002433,2010,5233,29.1,2796,655,16,3193,54144,600,113700,1229,210,1092,1637
48453002434,2010,1473,37.8,1032,53,7,692,60313,130,104900,413,80,892,543
48453002435,2010,5760,27.3,2930,418,411,3733,47575,749,114800,1253,369,1132,1924
48453002436,2010,2332,35.2,1230,0,0,1535,52778,257,93600,647,153,1123,969
48453002500,2010,4919,34.8,4176,180,274,494,60221,358,288900,1145,1571,956,2835
48453980000,2010,0,-666666666.0,0,0,0,0,,0,,0,0,,0
48453001782,2011,5017,39.2,3164,396,1208,536,112880,432,372400,1348,274,1177,1773
48453001783,2011,5313,40.8,4999,0,158,817,103971,139,315800,1731,301,1494,2074
48453001784,2011,5225,35.1,4493,0,652,341,150972,95,466200,1267,284,2001,1640
48453001785,2011,3932,29.9,2527,483,623,831,52351,467,178800,437,1823,897,2331
48453001786,2011,5171,29.0,3647,119,1027,650,52384,506,152800,469,2276,1038,2791
48453001854,2011,4493,29.9,2306,1270,71,1576,51184,694,133700,1210,228,1474,1564
48453001855,2011,13145,31.2,6789,3139,1762,2992,72782,1509,180600,3245,946,1157,4337
48453001856,2011,5332,33.0,3023,910,497,1858,82500,487,166700,1443,171,898,1862
48453001857,2011,4841,34.3,2983,626,504,1500,73156,198,158500,1259,598,1307,2106
48453001858,2011,14265,32.5,10974,1052,665,2778,101335,288,194300,4316,222,1790,4805
48453001859,2011,1080,34.9,1019,0,61,37,93401,0,230600,247,86,1044,362
48453001860,2011,4055,30.9,2598,917,181,1526,45572,899,120300,548,952,1089,1722
48453001861,2011,4431,36.2,2649,677,451,1299,80553,57,139300,1323,209,1654,1587
48453001862,2011,5549,30.8,2964,1293,685,1121,77938,290,171900,1111,712,988,2014
48453001863,2011,3603,28.1,1846,1019,312,1289,30708,852,176700,28,1912,760,2162
48453001864,2011,2817,28.7,1781,658,174,628,44797,458,126700,224,1236,1000,1796
48453001914,2011,5917,37.1,5238,0,409,574,83995,63,333300,1606,1174,1147,2875
48453001915,2011,1806,36.7,1645,27,101,389,51887,43,196700,237,596,1094,833
48453001916,2011,3484,37.3,2957,14,288,178,176948,137,608800,935,0,,1000
48453001917,2011,4618,43.5,4156,0,436,165,152981,80,456800,1643,75,1784,1718
48453001918,2011,2413,46.1,2178,0,92,171,150850,157,639800,884,25,,994
48453001919,2011,3802,45.1,3534,38,72,187,147076,58,581700,1255,156,1593,1465
48453002207,2011,7954,31.6,3421,2335,221,4155,55580,1063,117700,2051,415,1059,2677
48453002208,2011,6728,29.4,3577,1184,0,4347,36557,2136,70300,984,721,1029,1882
48453002209,2011,7320,29.4,4370,1601,99,3066,52500,506,131300,1903,373,1344,2570
48453002210,2011,3055,31.1,2311,31,29,1351,52438,503,90500,831,142,889,1109
48453002211,2011,1455,33.3,761,347,0,951,48487,418,143700,452,113,644,597
48453002212,2011,712,29.4,399,123,0,350,61667,0,126600,223,5,,228
48453002317,2011,4715,21.5,1884,954,452,2285,17150,3102,72900,182,1466,899,1754
48453002318,2011,5714,23.1,2681,561,416,3571,29316,2549,112200,697,1422,799,2426
48453002319,2011,642,30.0,464,168,0,341,,12,,0,0,,0
48453002425,2011,2972,29.1,1786,392,27,1597,70852,132,193500,796,412,1094,1208
48453002426,2011,6643,27.1,2790,778,205,4402,54000,1373,129300,1572,496,1294,2160
48453002427,2011,7173,28.7,3228,312,33,5627,40525,1581,103800,1318,1012,847,2446
48453002428,2011,5277,38.0,3473,196,305,1950,53636,966,252400,1361,1023,1028,2468
48453002429,2011,562,26.1,386,15,0,192,33539,150,158500,71,248,939,361
48453002430,2011,3359,30.7,1954,236,0,2255,38690,605,87700,778,265,1021,1043
48453002409,2011,3373,33.7,2203,40,53,2300,49653,547,128300,779,508,1148,1299
48453002410,2011,3746,29.3,2745,103,118,1914,38157,854,132700,361,1246,843,1741
48453002419,2011,3912,26.7,1850,495,56,2478,29328,1218,129700,26,1922,802,2132
48453002421,2011,6325,28.1,4477,704,191,2198,52652,1228,155100,1056,1803,1056,2964
48453000803,2011,1953,39.3,1115,564,0,464,47843,477,178000,515,358,874,1102
48453001200,2011,3632,35.0,3182,20,284,431,60667,499,413600,625,1591,1355,2605
48453001503,2011,3862,32.7,3156,201,47,1282,43816,711,200700,663,1117,752,1927
48453001602,2011,3234,31.0,2358,56,560,490,50326,329,491700,493,1101,757,1796
48453001712,2011,3703,42.0,3276,148,0,1066,45000,446,214400,887,1043,902,2008
48453001746,2011,3990,34.0,3518,53,106,1359,66180,176,181700,1021,652,845,1721
48453001749,2011,5659,30.3,4361,280,738,871,53819,618,196600,740,2029,1015,3113
48453001751,2011,1953,50.2,1817,28,36,125,106556,25,389700,845,76,1614,989
48453001813,2011,6538,27.1,4174,464,95,4884,34361,1748,129400,785,1401,754,2311
48453001829,2011,2699,27.7,2101,173,199,408,46771,238,170400,286,1179,897,1568
48453001842,2011,7342,28.5,4657,696,309,3624,62524,1360,140500,1591,753,1111,2429
48453001844,2011,3454,32.4,1820,778,254,880,51134,412,136100,495,1039,898,1675
48453001912,2011,3943,42.6,3541,53,330,227,153750,225,874000,1197,249,1583,1592
48453002105,2011,5310,26.2,3221,677,196,3453,25542,2410,195800,298,1728,788,2353
48453002109,2011,3171,38.6,961,1754,35,867,32125,565,120400,838,687,896,1757
48453002308,2011,5603,25.1,4224,336,131,2420,36197,1729,236300,556,1705,859,2571
48453002313,2011,4495,27.1,1754,559,315,2408,32860,749,135000,214,1961,800,2284
48453001716,2011,4843,42.4,4535,0,194,694,127600,103,393800,1427,823,1163,2329
48453001754,2011,4587,37.6,3607,277,181,851,55737,491,231300,1011,1230,876,2433
48453001769,2011,5249,38.6,4587,2,325,1012,78491,275,199500,1769,365,1102,2286
48453001817,2011,3687,37.5,2943,149,312,470,42500,253,194600,988,1014,853,2296
48453001826,2011,2059,27.6,1119,421,386,469,53908,313,212000,226,739,968,1179
48453001848,2011,4532,30.0,2640,561,801,982,50375,575,214500,696,1190,935,2028
48453001910,2011,3970,46.5,3437,29,279,376,88447,212,541700,998,887,1274,1919
48453001911,2011,2964,28.9,2686,74,77,474,54833,296,279800,253,1547,1097,1973
48453002005,2011,4522,28.9,3224,250,44,2151,37222,1267,209300,397,1775,909,2489
48453000901,2011,1860,27.7,1045,380,74,677,37188,473,167500,300,446,1071,864
48453000402,2011,2471,33.9,1656,560,98,497,36085,430,186200,486,793,801,1385
48453000601,2011,9381,19.5,6366,559,1620,1769,8683,1233,,0,624,1269,747
48453001303,2011,2358,40.2,2119,59,34,265,75893,262,389900,762,498,876,1566
48453001304,2011,3790,34.0,3434,7,75,638,59750,397,330200,915,1138,1027,2111
48453001501,2011,4850,41.8,4640,22,61,567,65639,377,308200,1651,636,977,2339
48453001713,2011,3895,36.6,3144,57,36,1044,44386,376,170800,1037,685,953,1754
48453001729,2011,4666,34.5,3853,88,79,1493,65150,307,161200,1255,790,1110,2210
48453001733,2011,3321,45.1,3180,65,38,579,116458,116,328900,1090,120,1026,1228
48453002314,2011,5256,24.5,2509,578,409,2818,29854,1886,79600,48,2211,843,2558
48453002411,2011,6089,26.2,1914,495,7,5300,33750,2223,105600,584,1050,947,1672
48453001603,2011,4448,37.0,4273,70,74,194,130850,108,581500,1337,408,1677,1878
48453001605,2011,3817,34.4,3522,25,18,504,71594,579,617700,895,904,1085,2236
48453001706,2011,3570,35.9,3155,94,160,289,74762,226,312200,1057,673,958,1881
48453001738,2011,6676,42.0,6156,101,210,1095,97686,266,233500,2272,385,1556,2699
48453001757,2011,1975,42.3,1739,25,169,125,122762,74,383000,665,262,1214,948
48453001819,2011,4856,25.6,1631,698,242,3391,33750,1564,151200,192,1231,784,1512
48453001846,2011,2494,42.8,2208,47,122,434,104318,173,214900,962,52,2001,1014
48453001764,2011,5557,46.8,5287,0,35,447,95221,280,314500,2118,214,1363,2801
48453001742,2011,5108,36.1,3645,0,235,1433,81605,673,235200,1430,388,1400,2016
48453001761,2011,6820,38.7,5632,192,667,394,124943,141,627700,1753,961,1061,3020
48453001768,2011,5368,42.6,4950,82,58,495,95288,396,310800,1646,540,1160,2417
48453001806,2011,6486,27.6,3894,742,9,4668,28242,2083,116700,594,1785,677,2784
48453001811,2011,3032,30.5,2097,587,10,1905,34196,1284,129500,399,716,636,1356
48453001824,2011,1817,35.7,1155,120,55,494,54479,188,170000,491,320,953,831
48453001833,2011,7388,30.9,3380,1515,377,3661,45324,1951,141900,1095,1281,893,2563
48453002431,2011,6844,30.2,3454,535,3,5005,50408,1145,124700,1550,591,995,2291
48453002432,2011,2121,33.4,1355,95,0,1414,41623,447,104900,346,292,689,726
48453002433,2011,5409,30.7,2960,902,130,2826,61107,500,120000,1467,87,1506,1705
48453002434,2011,1616,35.5,1075,34,0,841,61950,119,107600,388,123,1259,537
48453002435,2011,6466,29.6,2897,608,115,4127,44250,1309,110200,1426,438,1389,2104
48453002436,2011,2007,38.8,1378,0,0,1063,41250,149,114300,602,70,1163,940
48453002500,2011,5153,35.7,4209,212,363,604,56563,479,286400,1053,1703,1022,2849
48453980000,2011,19,41.8,15,4,0,8,,0,,0,0,,0
48453001781,2011,2272,44.8,2026,0,117,157,81803,139,321900,767,196,865,1025
48453002202,2011,8714,25.1,3028,3253,0,5134,33721,3062,111400,869,1393,969,2550
48453001835,2011,5213,30.8,2583,857,227,2955,50254,1137,113800,1106,681,972,1974
48453001840,2011,8435,28.3,4287,1363,797,3766,52065,1222,130800,1746,866,1199,2799
48453001850,2011,4303,29.1,2224,449,409,1707,41346,650,125500,293,1741,946,2210
48453001853,2011,3110,35.7,2042,328,345,628,81721,131,165600,1105,215,1137,1344
48453002003,2011,3878,33.6,2565,181,10,2374,44167,1231,130500,650,742,800,1542
48453002107,2011,4122,31.2,2045,1577,0,1715,41746,1183,146700,685,726,835,1611
48453001745,2011,2491,41.1,2071,183,61,300,76302,238,251900,711,346,1079,1090
48453001747,2011,5196,32.3,3921,437,155,1792,58717,766,179000,987,1002,1047,2106
48453001748,2011,4892,32.0,4330,52,122,1665,74018,192,215000,1334,634,1098,2073
48453001750,2011,5124,28.9,3883,121,237,1558,56199,939,211100,708,1778,976,2705
48453001812,2011,7381,28.7,4813,1156,43,5195,26525,2614,108800,290,2565,733,3257
48453001822,2011,6809,28.2,2707,1062,209,4071,31731,2056,130200,553,1692,819,2544
48453001849,2011,5651,28.6,2863,602,1333,1044,52158,355,,35,3171,921,3539
48453000203,2011,1373,23.8,1118,15,140,178,39225,519,,0,733,1561,827
48453000802,2011,3127,29.1,1121,1346,114,1231,21044,1418,161100,383,758,475,1255
48453001740,2011,4098,34.0,3330,132,295,1054,78897,299,243800,1000,667,1139,1699
48453001839,2011,6200,33.5,2882,935,1815,1274,56479,333,151900,1372,1442,870,3161
48453002307,2011,5567,26.7,3448,220,140,3265,33787,1560,132100,401,1937,841,2618
48453002310,2011,2624,28.6,915,218,13,2151,22568,1312,45300,396,449,833,975
48453001741,2011,3615,46.4,3130,0,53,589,76964,288,292900,1298,264,1238,1768
48453002112,2011,4836,25.9,2852,1434,15,2240,35423,1462,142700,512,1175,819,1968
48453002106,2011,3373,34.1,2385,499,247,1159,57234,643,188700,791,342,695,1190
48453002316,2011,5856,26.7,1994,468,56,4592,21993,3002,,13,2188,745,2538
48453001804,2011,5885,31.6,4207,360,567,3481,34119,1762,154400,569,1950,755,2753
48453001834,2011,7687,29.4,3467,1354,992,2374,54041,678,171200,1408,2112,894,3909
48453002402,2011,6165,33.2,4616,371,159,2939,42323,1181,143500,1090,1852,1021,3253
48453002423,2011,5753,32.7,4704,150,219,3223,59972,613,140700,1409,627,1146,2115
48453001901,2011,5550,36.9,5169,113,33,781,60768,256,403400,1324,1671,960,3126
48453002004,2011,2117,31.8,1640,40,50,743,33592,163,297900,121,1147,831,1559
48453002108,2011,3814,29.1,1553,1950,0,1639,31853,1127,137200,476,865,727,1454
48453002412,2011,5508,27.6,1990,139,20,5042,49766,1037,97200,1015,341,1125,1450
48453002422,2011,5270,30.9,3700,264,90,3002,36486,1280,155500,864,1417,895,2354
48453000603,2011,7128,20.9,5151,174,1492,1055,6328,5572,142300,214,2397,1247,2764
48453000804,2011,2528,27.4,1432,558,17,1068,29410,923,204700,386,599,511,1031
48453001100,2011,3800,36.1,3060,395,172,462,82136,608,327800,789,1475,1752,2939
48453002110,2011,4451,27.3,1644,1237,27,2819,31558,1555,124500,632,766,872,1516
48453002315,2011,3336,27.5,1204,322,22,2272,28551,1217,148400,135,1229,766,1622
48453001308,2011,2731,31.6,2313,116,0,1309,46927,537,253400,467,724,762,1452
48453001821,2011,5312,30.5,2829,457,158,3039,44258,1069,140500,934,872,946,1962
48453001823,2011,6300,26.7,3322,652,83,4769,31387,1658,110000,635,1427,811,2314
48453001828,2011,3656,40.4,3278,47,18,564,92500,276,188200,1224,318,1179,1714
48453001841,2011,16730,31.5,9339,2712,2607,5615,72536,2202,157800,3828,1182,1109,5236
48453001843,2011,2280,35.7,1490,156,110,781,77528,147,149300,733,228,1144,961
48453001847,2011,7293,30.0,4096,1111,1511,1923,70015,916,192900,1785,1068,1051,3042
48453001908,2011,7791,34.8,6371,88,550,1949,79340,921,518800,1826,1500,1072,3682
48453002201,2011,1783,31.1,499,1020,0,689,40827,454,105300,395,192,882,623
48453000102,2011,2526,48.1,2483,13,0,172,145324,132,645300,1004,73,1117,1161
48453000302,2011,5411,28.0,4368,140,521,652,34657,1503,357300,880,2119,814,3138
48453000401,2011,3236,25.5,2720,161,229,387,36417,819,303900,571,1001,882,1884
48453000902,2011,5348,30.8,3615,153,23,4045,34264,2287,166300,820,1013,680,1937
48453001305,2011,5551,31.5,4447,345,80,2112,45808,1657,334600,1272,1438,867,2942
48453001307,2011,3780,31.1,2794,266,48,1449,41071,628,267400,600,1244,805,1914
48453001401,2011,2913,32.9,2501,20,86,449,70813,259,395100,566,975,1108,1875
48453001403,2011,1315,37.5,883,29,0,520,39570,142,275400,233,524,762,814
48453001504,2011,4644,38.3,3925,108,284,676,61157,502,230300,1262,928,953,2236
48453001505,2011,4220,37.2,3995,37,52,654,50357,509,243600,1313,917,828,2245
48453001604,2011,3855,46.8,3663,0,27,131,127670,274,729900,1430,217,1202,1827
48453001714,2011,11986,37.2,9063,501,1676,1423,90908,278,359200,2609,2218,1019,5147
48453001718,2011,5440,38.0,4657,3,657,336,75320,452,357200,1481,1350,1070,3000
48453001728,2011,6516,35.8,5753,295,77,1806,64313,657,176300,1782,991,1177,3003
48453002403,2011,3209,29.4,2007,71,140,1969,45214,258,143400,639,489,870,1184
48453002407,2011,4247,37.8,3666,98,162,1298,82553,197,210000,1243,352,1128,1680
48453002413,2011,4355,22.2,1513,595,3,3497,31841,1587,100600,347,820,938,1272
48453002424,2011,3212,39.4,2551,136,11,1517,44225,503,137600,667,673,877,1506
48453000204,2011,2994,29.4,2588,115,199,142,59643,505,371100,609,981,890,1729
48453001000,2011,3751,36.5,2550,95,131,2636,40371,569,185700,794,711,827,1699
48453001402,2011,2701,33.2,2466,84,0,566,50000,440,376600,634,820,905,1500
48453001705,2011,4594,43.4,4268,100,190,370,108958,163,465700,1392,649,1223,2233
48453001722,2011,4187,30.1,3236,95,512,506,46316,295,364400,277,2439,869,2791
48453001752,2011,3757,26.4,2223,212,1077,474,32466,1089,148600,130,2152,811,2540
