Test_Year,Horizon,Model,Model_Family,ROC_AUC,PR_AUC,Naive_PR_AUC,Train_Samples,Test_Samples
2022,2_Years,CatBoost,Tree,0.7244060304680717,0.14021082129032564,0.014603287217689487,16914,659
2022,2_Years,RandomForest,Tree,0.45611334754124244,0.0642710226947582,0.014603287217689487,16914,659
2022,2_Years,LogisticL2,Linear,0.683301760202068,0.13367835231035136,0.014603287217689487,16914,659
2022,2_Years,LogisticL1,Linear,0.6784079248559476,0.11708968087197172,0.014603287217689487,16914,659
2022,2_Years,Linear,Deep,0.6804601783881916,0.11940217081198418,0.014603287217689487,16914,659
2022,2_Years,MLP,Deep,0.6780132607151315,0.11330317352578051,0.014603287217689487,16914,659
2022,3_Years,CatBoost,Tree,0.7244060304680717,0.14021082129032564,0.014603287217689487,16914,659
2022,3_Years,RandomForest,Tree,0.45611334754124244,0.0642710226947582,0.014603287217689487,16914,659
2022,3_Years,LogisticL2,Linear,0.6844068197963533,0.11942095051301539,0.014603287217689487,16914,659
2022,3_Years,LogisticL1,Linear,0.6767898018786014,0.11660247962299777,0.014603287217689487,16914,659
2022,3_Years,Linear,Deep,0.6713829031494198,0.11313771817598402,0.014603287217689487,16914,659
2022,3_Years,MLP,Deep,0.6248125345331124,0.09654930835458024,0.014603287217689487,16914,659
2023,1_Year,CatBoost,Tree,0.758736559139785,0.09473808238793414,0.00842201103966312,17573,675
2023,1_Year,RandomForest,Tree,0.7145097286226318,0.1165797848270523,0.00842201103966312,17573,675
2023,1_Year,LogisticL2,Linear,0.7454237071172556,0.09866514040149327,0.00842201103966312,17573,675
2023,1_Year,LogisticL1,Linear,0.7390873015873015,0.09942592369882465,0.00842201103966312,17573,675
2023,1_Year,Linear,Deep,0.7488799283154123,0.09907613192014411,0.00842201103966312,17573,675
2023,1_Year,MLP,Deep,0.7502880184331797,0.1231176896561323,0.00842201103966312,17573,675
2023,2_Years,CatBoost,Tree,0.8404697900665643,0.17246108895161183,0.01638877823934445,17573,675
2023,2_Years,RandomForest,Tree,0.6917242703533026,0.10353880888626092,0.01638877823934445,17573,675
2023,2_Years,LogisticL2,Linear,0.7437596006144394,0.10527049408737116,0.01638877823934445,17573,675
2023,2_Years,LogisticL1,Linear,0.7278865847414234,0.09459564930271613,0.01638877823934445,17573,675
