Anchor,Offset,TestYear,Topology,Target_Binning,Architecture,Metric,Score
2021,+1yr,2021,Base_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.7103083035752589
2021,+1yr,2021,Meta_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.6118848381573303
2021,+1yr,2021,Base_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.9362016254338079
2021,+1yr,2021,Meta_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.8934803391978877
2021,+1yr,2021,Base_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.6758088336588861
2021,+1yr,2021,Meta_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.658563896422439
2021,+1yr,2021,Base_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.1902684593988942
2021,+1yr,2021,Meta_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.18362972776016256
2021,+1yr,2021,Base_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.20496844433864894
2021,+1yr,2021,Meta_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.2228881119167497
2021,+1yr,2021,Base_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.16582167832167832
2021,+1yr,2021,Meta_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.23941016504734647
2021,+2yr,2022,Base_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.7072777432423442
2021,+2yr,2022,Meta_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.6275339564967112
2021,+2yr,2022,Base_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.6588604336645181
2021,+2yr,2022,Meta_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.7060205838813629
2021,+2yr,2022,Base_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.7786288085865648
2021,+2yr,2022,Meta_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.8567458837543992
2021,+2yr,2022,Base_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.9935996966839284
2021,+2yr,2022,Meta_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.7767381499164816
