parcel_id,year,lr_score,diff_score,ensemble_score,lr_cal,diff_cal,ens_cal,actual,lat,lon
0154090211,2023,0.00631,0.00287,0.00459,0.061461,0.0,1.4e-05,0,30.394991,-97.777478
0245281312,2023,0.00631,0.00115,0.00373,0.061461,0.0,9e-06,0,30.36955,-97.657219
0422600107,2023,0.00634,0.13635,0.07134,0.061609,0.009592,0.004881,0,30.194374,-97.938392
0424170325,2023,0.00629,0.28673,0.14651,0.061362,0.09201,0.025295,0,30.18169,-97.801642
0141050916,2023,0.00635,0.20561,0.10598,0.061659,0.032441,0.011906,0,30.360618,-97.766785
0247261147,2023,0.14184,0.1258,0.13382,0.274904,0.007615,0.020435,0,30.377816,-97.667684
0205100604,2023,0.00634,0.03358,0.01996,0.061609,0.000216,0.000313,0,30.264244,-97.717397
0412300623,2023,0.00633,0.40166,0.204,0.06156,0.268704,0.056193,0,30.221701,-97.855585
0200100209,2023,0.00634,0.3064,0.15637,0.061609,0.11381,0.029526,0,30.252462,-97.716459
0445051622,2023,0.0063,0.10042,0.05336,0.061411,0.004038,0.002576,0,30.131821,-97.771158
R411797,2023,0.00632,0.19991,0.10311,0.06151,0.029773,0.011182,0,30.497661,-97.768283
0145481016,2023,0.00635,0.10007,0.05321,0.061659,0.003999,0.00256,0,30.377453,-97.896588
R076792,2023,0.0258,0.20038,0.11309,0.123847,0.029987,0.013821,0,30.452575,-97.818712
0443010324,2023,0.00629,0.40462,0.20546,0.061362,0.27482,0.057187,0,30.137751,-97.760443
0102021117,2023,0.00653,0.19995,0.10324,0.062542,0.029791,0.011214,0,30.258612,-97.755533
0133091430,2023,0.00635,0.2996,0.15298,0.061659,0.105903,0.028025,0,30.340845,-97.782106
0111340213,2023,0.00662,0.0011,0.00386,0.062978,0.0,1e-05,0,30.283858,-97.859891
0260040416,2023,0.00633,0.36905,0.18769,0.06156,0.206324,0.045834,0,30.414445,-97.74128
0336031611,2023,0.0063,0.40931,0.2078,0.061411,0.284655,0.058803,0,30.151164,-97.739221
0231050418,2023,0.00634,0.29918,0.15276,0.061609,0.105428,0.027929,0,30.335576,-97.730262
0215280805,2023,0.00631,0.39823,0.20227,0.061461,0.261707,0.05503,0,30.289082,-97.660554
0268360730,2023,0.00629,0.40216,0.20422,0.061362,0.269732,0.056342,0,30.433928,-97.635924
R562665,2023,0.00302,0.08199,0.04251,0.042099,0.00231,0.001572,0,30.468031,-97.768804
R95280,2023,0.0258,0.00101,0.0134,0.123847,0.0,0.000135,0,30.104087,-97.601786
0424400644,2023,0.00634,0.00084,0.00359,0.061609,0.0,9e-06,0,30.190705,-97.884559
0235040117,2023,0.00636,0.12534,0.06585,0.061708,0.007536,0.004087,0,30.348934,-97.738492
0308160107,2023,0.0301,0.21176,0.12093,0.133419,0.03551,0.016138,0,30.229312,-97.696047
R562698,2023,0.00302,0.40677,0.2049,0.042099,0.279306,0.056804,0,30.467223,-97.76746
R392366,2023,0.0258,0.24903,0.13742,0.123847,0.058809,0.021749,0,30.496726,-97.771456
0100032301,2023,0.0258,0.26139,0.14359,0.123847,0.068532,0.024119,0,30.253979,-97.757731
0408080239,2023,0.00865,0.59795,0.3033,0.072111,0.730494,0.151456,0,30.22617,-97.778306
0407060120,2023,0.00653,0.1007,0.05361,0.062542,0.004069,0.002602,0,30.231675,-97.77009
0428030202,2023,0.00629,0.19987,0.10308,0.061362,0.029755,0.011174,0,30.1756,-97.762245
0322011029,2023,0.00631,0.19326,0.09978,0.061461,0.026865,0.010375,0,30.191124,-97.743406
0238081522,2023,0.00632,0.10042,0.05337,0.06151,0.004038,0.002577,0,30.358156,-97.726142
0138130220,2023,0.00751,0.00091,0.00421,0.06714,0.0,1.2e-05,0,30.353425,-97.793044
0272201004,2023,0.00631,0.2999,0.15311,0.061461,0.106243,0.028082,0,30.444632,-97.683087
0164130220,2023,0.00195,0.39555,0.19875,0.033537,0.25631,0.052711,0,30.424888,-97.795979
0417300607,2023,0.00632,0.39932,0.20282,0.06151,0.26392,0.055398,0,30.201665,-97.842701
0210120159,2023,0.00635,0.19791,0.10213,0.061659,0.028875,0.01094,0,30.275286,-97.711835
0408500703,2023,0.00631,0.19983,0.10307,0.061461,0.029737,0.011172,0,30.232941,-97.909336
0402210803,2023,0.00634,0.38652,0.19643,0.061609,0.238576,0.051218,0,30.249713,-97.824406
0424171118,2023,0.00629,0.00152,0.00391,0.061362,0.0,1e-05,0,30.18322,-97.805136
R066125,2023,0.00634,0.10511,0.05573,0.061609,0.004586,0.002832,0,30.458237,-97.805788
0250281316,2023,0.00631,0.49807,0.25219,0.061461,0.495152,0.095151,0,30.383335,-97.662427
0141280218,2023,0.00643,0.11129,0.05886,0.062053,0.005382,0.003193,0,30.366376,-97.844622
0280200702,2023,0.00631,0.1004,0.05335,0.061461,0.004036,0.002575,0,30.467005,-97.681842
0160600304,2023,0.00272,0.00079,0.00175,0.039877,0.0,2e-06,0,30.415101,-97.929852
0306521919,2023,0.00628,0.2977,0.15199,0.061312,0.103765,0.027596,0,30.232803,-97.58487
0406441126,2023,0.00635,0.20001,0.10318,0.061659,0.029818,0.011199,0,30.239446,-97.88909
0300010203,2023,0.0571,0.2261,0.1416,0.18081,0.043477,0.023338,0,30.249587,-97.749238
0307310310,2023,0.01721,0.00081,0.00901,0.101618,0.0,5.9e-05,0,30.231936,-97.642472
0428231501,2023,0.14178,0.20019,0.17098,0.274851,0.0299,0.036572,0,30.175867,-97.834372
0257030111,2023,0.00636,0.29916,0.15276,0.061708,0.105405,0.027929,0,30.407096,-97.740813
0239281331,2023,0.00629,0.39952,0.20291,0.061362,0.264327,0.055459,0,30.357218,-97.661303
0221150426,2023,0.00632,0.10045,0.05338,0.06151,0.004041,0.002578,0,30.310133,-97.701011
R088529,2023,0.00635,0.20817,0.10726,0.061659,0.033694,0.012238,0,30.443495,-97.758573
0262100404,2023,0.00633,0.23344,0.11988,0.06156,0.048023,0.015815,0,30.419632,-97.713491
0166050618,2023,0.14195,0.39636,0.26915,0.275001,0.257935,0.112056,0,30.427865,-97.762465
0239400613,2023,0.00629,0.10073,0.05351,0.061362,0.004073,0.002591,0,30.356008,-97.618571
0443050203,2023,0.00629,0.10058,0.05344,0.061362,0.004056,0.002584,0,30.139914,-97.769254
0202220103,2023,0.00632,0.10312,0.05472,0.06151,0.004348,0.002721,0,30.261119,-97.678587
0205200105,2023,0.00633,0.31849,0.16241,0.06156,0.128867,0.032324,0,30.268277,-97.686255
0338031412,2023,0.00629,0.00079,0.00354,0.061362,0.0,8e-06,0,30.148849,-97.739961
0412100602,2023,0.00634,0.19958,0.10296,0.061609,0.029623,0.011144,0,30.219769,-97.783595
0259050316,2023,0.00634,0.29933,0.15284,0.061609,0.105597,0.027964,0,30.413438,-97.733912
0208210121,2023,0.00627,0.20025,0.10326,0.061262,0.029927,0.011219,0,30.274552,-97.681739
0256400521,2023,0.00628,0.14165,0.07396,0.061312,0.010709,0.005288,0,30.397087,-97.619385
0303000106,2023,0.03002,0.16825,0.09914,0.133248,0.017731,0.010224,0,30.241988,-97.750934
0453070511,2023,0.02202,0.1114,0.06671,0.114666,0.005397,0.004206,0,30.108662,-97.779195
0145110221,2023,0.00633,0.20062,0.10348,0.06156,0.030096,0.011273,0,30.37625,-97.78839
0205100802,2023,0.00632,0.36766,0.18699,0.06151,0.203877,0.045419,0,30.264976,-97.715842
0206150152,2023,0.00633,0.20001,0.10317,0.06156,0.029818,0.011196,0,30.268521,-97.698369
0239170510,2023,0.00631,0.09907,0.05269,0.061461,0.003889,0.002506,0,30.355215,-97.698505
0410280811,2023,0.00632,0.32054,0.16343,0.06151,0.13155,0.032812,0,30.227153,-97.843571
0164051206,2023,0.00633,0.00948,0.00791,0.06156,8e-06,4.5e-05,0,30.42339,-97.767049
0239170113,2023,0.00631,0.07417,0.04024,0.061461,0.001759,0.001397,0,30.35609,-97.699309
0212200412,2023,0.00635,0.00083,0.00359,0.061659,0.0,9e-06,0,30.284554,-97.686309
0262082209,2023,0.00634,0.1028,0.05457,0.061609,0.00431,0.002705,0,30.414624,-97.720794
0414181113,2023,0.00632,0.03988,0.0231,0.06151,0.000338,0.000427,0,30.210122,-97.81057
0231020513,2023,0.00637,0.39699,0.20168,0.061758,0.259202,0.054637,0,30.334746,-97.744862
R547405,2023,0.00632,0.29964,0.15298,0.06151,0.105948,0.028025,0,30.487135,-97.790483
0139440404,2023,0.00296,0.10058,0.05177,0.041663,0.004056,0.002411,0,30.357684,-97.888753
0141120118,2023,0.00649,0.19993,0.10321,0.062347,0.029782,0.011206,0,30.364387,-97.788739
0416140603,2023,0.00631,0.29943,0.15287,0.061461,0.10571,0.027977,0,30.207093,-97.793576
0314360127,2023,0.0063,0.19901,0.10265,0.061411,0.029367,0.011068,0,30.213158,-97.637626
0234110813,2023,0.09065,0.00102,0.04583,0.224033,0.0,0.00185,0,30.34363,-97.712119
0218090114,2023,0.00635,0.18964,0.09799,0.061659,0.025371,0.009956,0,30.301552,-97.719126
0243170403,2023,0.1416,0.29621,0.21891,0.274692,0.102109,0.066871,0,30.365261,-97.692148
0400100241,2023,0.00637,0.19929,0.10283,0.061758,0.029492,0.011112,0,30.250737,-97.785751
0414190339,2023,0.00631,0.29939,0.15285,0.061461,0.105665,0.027968,0,30.216429,-97.81424
0210022101,2023,0.23948,0.00084,0.12016,0.349191,0.0,0.0159,0,30.278322,-97.742315
0236030206,2023,0.00633,0.19886,0.1026,0.06156,0.029299,0.011056,0,30.352225,-97.743105
0215331019,2023,0.01242,0.10279,0.0576,0.086452,0.004309,0.003045,0,30.287057,-97.644999
0232160202,2023,0.0063,0.30621,0.15625,0.061411,0.113584,0.029472,0,30.336281,-97.696106
0447070223,2023,0.0301,0.10121,0.06565,0.133419,0.004127,0.00406,0,30.127838,-97.779766
0270200626,2023,0.0063,0.19992,0.10311,0.061411,0.029777,0.011182,0,30.438114,-97.678344
0418280228,2023,0.0063,0.10003,0.05317,0.061411,0.003995,0.002556,0,30.207745,-97.849261
0217163707,2023,0.00631,0.10066,0.05349,0.061461,0.004065,0.002589,0,30.294542,-97.69743
0229180905,2023,0.00632,0.00089,0.0036,0.06151,0.0,9e-06,0,30.331407,-97.696438
0229690117,2023,0.00629,0.29694,0.15162,0.061362,0.102918,0.027436,0,30.324889,-97.529196
0309160601,2023,0.0258,0.00123,0.01351,0.123847,0.0,0.000138,0,30.223691,-97.698647
0249130612,2023,0.00632,0.12126,0.06379,0.06151,0.006859,0.003811,0,30.387216,-97.706513
0227050710,2023,0.00637,0.19801,0.10219,0.061758,0.02892,0.010955,0,30.324801,-97.734494
0266160117,2023,0.00635,0.3009,0.15362,0.061659,0.107384,0.028305,0,30.42781,-97.699148
0416300850,2023,0.00631,0.02284,0.01457,0.061461,8e-05,0.000161,0,30.208368,-97.852373
0215240724,2023,0.00627,0.19964,0.10296,0.061262,0.029651,0.011144,0,30.289616,-97.66869
0410300205,2023,0.00634,0.1003,0.05332,0.061609,0.004025,0.002571,0,30.228182,-97.852795
0266361511,2023,0.0063,0.00377,0.00503,0.061411,1e-06,1.7e-05,0,30.424968,-97.63578
0410580315,2023,0.08244,0.20013,0.14129,0.21445,0.029873,0.023218,0,30.229499,-97.927957
0264061422,2023,0.00633,0.10041,0.05337,0.06156,0.004037,0.002577,0,30.421244,-97.723289
0438300321,2023,0.0063,0.45151,0.22891,0.061411,0.38018,0.074708,0,30.150105,-97.853401
0225170417,2023,0.00632,0.00093,0.00363,0.06151,0.0,9e-06,0,30.319049,-97.696278
0207170231,2023,0.00624,0.19851,0.10238,0.061113,0.029143,0.011002,0,30.270342,-97.695316
0145600530,2023,0.00454,0.00085,0.0027,0.051943,0.0,5e-06,0,30.379811,-97.931421
0250281407,2023,0.00632,0.19892,0.10262,0.06151,0.029326,0.011061,0,30.38192,-97.660681
0330400816,2023,0.00631,0.10047,0.05339,0.061461,0.004044,0.002579,0,30.16569,-97.625511
0423570532,2023,0.00628,0.10111,0.0537,0.061312,0.004116,0.002612,0,30.197159,-97.928835
0348500604,2023,0.00455,0.00088,0.00271,0.052002,0.0,5e-06,0,30.136576,-97.57951
0147600607,2023,0.00627,0.00139,0.00383,0.061262,0.0,1e-05,0,30.381323,-97.929469
R336233,2023,0.00631,0.39401,0.20016,0.061461,0.253235,0.053633,0,30.442066,-97.763535
0230050231,2023,0.00634,0.40053,0.20343,0.061609,0.266388,0.055808,0,30.333127,-97.733439
0245261820,2023,0.16519,0.00327,0.08423,0.29465,1e-06,0.007072,0,30.374762,-97.668036
0264300142,2023,0.0063,0.24185,0.12408,0.061411,0.053644,0.017131,0,30.422599,-97.651015
0221150915,2023,0.00633,0.19749,0.10191,0.06156,0.028689,0.010887,0,30.308463,-97.69751
0414360133,2023,0.00633,0.10027,0.0533,0.06156,0.004021,0.002569,0,30.217483,-97.871603
0320181001,2023,0.00631,0.19857,0.10244,0.061461,0.029169,0.011016,0,30.196023,-97.695775
0419270534,2023,0.0063,0.19991,0.1031,0.061411,0.029773,0.011179,0,30.1975,-97.830443
0241330924,2023,0.0063,0.27543,0.14087,0.061411,0.080927,0.023055,0,30.361536,-97.64362
0154150710,2023,0.00635,0.20014,0.10324,0.061659,0.029877,0.011214,0,30.395542,-97.800977
R076292,2023,0.0064,0.29366,0.15003,0.061905,0.099319,0.026758,0,30.455317,-97.817023
0410281309,2023,0.00633,0.27145,0.13889,0.06156,0.077262,0.0223,0,30.227208,-97.843024
0262201208,2023,0.00634,0.17968,0.09301,0.061609,0.021569,0.008845,0,30.41895,-97.680115
0270200704,2023,0.0063,0.10421,0.05525,0.061411,0.004477,0.002779,0,30.438539,-97.681026
R062946,2023,0.00634,0.10041,0.05338,0.061609,0.004037,0.002578,0,30.461351,-97.778677
0158070615,2023,0.00632,0.23867,0.1225,0.06151,0.051465,0.016628,0,30.408443,-97.776617
0241221209,2023,0.00632,0.3879,0.19711,0.06151,0.24124,0.051653,0,30.362892,-97.679125
0408380202,2023,0.00929,0.00091,0.0051,0.074751,0.0,1.8e-05,0,30.235041,-97.874102
0221051504,2023,0.92846,0.99326,0.96086,0.799164,0.999996,0.998684,0,30.307696,-97.731022
0404210303,2023,0.00635,0.10053,0.05344,0.061659,0.00405,0.002584,0,30.243587,-97.825225
0334060305,2023,0.00631,0.10051,0.05341,0.061461,0.004048,0.002581,0,30.156716,-97.737533
0432341104,2023,0.00634,0.0009,0.00362,0.061609,0.0,9e-06,0,30.169128,-97.865998
0401070418,2023,0.14154,0.39888,0.27021,0.274639,0.263026,0.113171,0,30.249916,-97.773862
0112020710,2023,0.00749,0.00203,0.00476,0.06705,0.0,1.6e-05,0,30.283883,-97.760367
R370507,2023,0.02314,0.07838,0.05076,0.117472,0.002043,0.00231,0,30.485342,-97.765362
0274201808,2023,0.00631,0.00175,0.00403,0.061461,0.0,1.1e-05,0,30.448947,-97.682439
R096324,2023,0.02223,0.00156,0.0119,0.115198,0.0,0.000105,0,30.458369,-97.782869
0101010703,2023,0.00645,0.29919,0.15282,0.062151,0.105439,0.027955,0,30.249811,-97.757881
0406500905,2023,0.00196,0.00077,0.00137,0.033627,0.0,1e-06,0,30.239298,-97.903744
0202051216,2023,0.00638,0.29509,0.15074,0.061807,0.100877,0.02706,0,30.257496,-97.730105
0416380318,2023,0.0063,0.10063,0.05347,0.061411,0.004062,0.002587,0,30.212814,-97.873362
0316360206,2023,0.00629,0.10046,0.05338,0.061362,0.004042,0.002578,0,30.206397,-97.641581
0428151017,2023,0.0063,0.10427,0.05528,0.061411,0.004484,0.002782,0,30.177683,-97.805553
0319030519,2023,0.00632,0.10057,0.05345,0.06151,0.004055,0.002585,0,30.199483,-97.741914
0430531013,2023,0.00633,0.10041,0.05337,0.06156,0.004037,0.002577,0,30.175487,-97.91566
0330080608,2023,0.0063,0.00112,0.00371,0.061411,0.0,9e-06,0,30.168553,-97.728438
0260060710,2023,0.00634,0.10082,0.05358,0.061609,0.004083,0.002599,0,30.413989,-97.725319
0239231103,2023,0.14193,0.19235,0.16714,0.274984,0.026483,0.034627,0,30.358604,-97.67786
0226700139,2023,1e-05,0.10046,0.05024,0.002019,0.004042,0.002259,0,30.328714,-97.518671
0113060625,2023,0.00749,0.00084,0.00416,0.06705,0.0,1.2e-05,0,30.286951,-97.772095
0438300350,2023,0.00632,0.49845,0.25238,0.06151,0.496106,0.09533,0,30.151214,-97.85521
R086118,2023,0.00634,0.10036,0.05335,0.061609,0.004031,0.002575,0,30.460479,-97.775212
0202140226,2023,0.00934,0.00083,0.00508,0.074953,0.0,1.8e-05,0,30.255125,-97.705767
0162030425,2023,0.00632,0.44066,0.22349,0.06151,0.35455,0.070392,0,30.416376,-97.759689
0223130614,2023,0.00638,0.19963,0.10301,0.061807,0.029646,0.011157,0,30.312121,-97.710696
0312380114,2023,0.00631,0.15604,0.08117,0.061461,0.014197,0.006509,0,30.216476,-97.636978
0209143001,2023,0.0258,0.00602,0.01591,0.123847,3e-06,0.000194,0,30.274835,-97.702834
0215161305,2023,0.00632,0.10062,0.05347,0.06151,0.00406,0.002587,0,30.290228,-97.702348
0402110205,2023,0.00635,0.10188,0.05411,0.061659,0.004204,0.002655,0,30.245692,-97.785714
0210121010,2023,0.00635,0.19998,0.10316,0.061659,0.029805,0.011194,0,30.27743,-97.707254
0219050508,2023,0.00633,0.16339,0.08486,0.06156,0.016257,0.007192,0,30.305737,-97.734861
0235081232,2023,0.00637,0.39652,0.20145,0.061758,0.258256,0.054484,0,30.345119,-97.724385
0221020306,2023,0.00637,0.03836,0.02236,0.061758,0.000306,0.000398,0,30.31138,-97.743608
0210800208,2023,0.00634,0.20195,0.10414,0.061609,0.030709,0.011438,0,30.276888,-97.50212
R068758,2023,0.00632,0.19512,0.10072,0.06151,0.027656,0.010599,0,30.474363,-97.687782
0217181415,2023,0.03323,0.00082,0.01703,0.139913,0.0,0.000224,0,30.294239,-97.693943
0104060305,2023,0.14175,0.4009,0.27132,0.274825,0.267145,0.114345,0,30.261444,-97.76811
0137440141,2023,0.00659,0.49481,0.2507,0.062833,0.486965,0.093748,0,30.355209,-97.884284
R497923,2023,0.00634,0.2,0.10317,0.061609,0.029814,0.011196,0,30.465848,-97.763184
0336490202,2023,0.00628,0.1607,0.08349,0.061312,0.01548,0.006933,0,30.148268,-97.594206
0168230415,2023,0.00633,0.2073,0.10682,0.06156,0.033264,0.012124,0,30.43538,-97.821879
0218191321,2023,0.008,0.00102,0.00451,0.069322,0.0,1.4e-05,0,30.30417,-97.686253
0330030601,2023,0.008,0.0011,0.00455,0.069322,0.0,1.4e-05,0,30.167636,-97.738521
0418400214,2023,0.00631,0.10007,0.05319,0.061461,0.003999,0.002558,0,30.207938,-97.882911
0172190507,2023,0.00196,0.00889,0.00542,0.033627,7e-06,2e-05,0,30.445999,-97.80921
0239060904,2023,0.00935,0.07156,0.04046,0.074994,0.001596,0.001413,0,30.361629,-97.728962
0417131217,2023,0.0063,0.09523,0.05077,0.061411,0.003485,0.002311,0,30.202304,-97.792305
0217163616,2023,0.00741,0.00285,0.00513,0.066686,0.0,1.8e-05,0,30.294948,-97.696614
R431315,2023,0.00633,0.28675,0.14654,0.06156,0.092031,0.025307,0,30.505316,-97.75617
0440150125,2023,0.00633,0.43543,0.22088,0.06156,0.342433,0.068371,0,30.1453,-97.812923
0412040620,2023,0.00771,0.00084,0.00428,0.06804,0.0,1.2e-05,0,30.217934,-97.761941
0239400510,2023,0.0063,0.10097,0.05363,0.061411,0.0041,0.002604,0,30.356389,-97.621974
0356210134,2023,0.00632,0.38073,0.19353,0.06151,0.227582,0.049389,0,30.110799,-97.688676
0304160719,2023,0.00633,0.2025,0.10441,0.06156,0.030965,0.011506,0,30.237519,-97.694994
0404070234,2023,0.00633,0.29935,0.15284,0.06156,0.10562,0.027964,0,30.245068,-97.775235
0428090136,2023,0.00628,0.1162,0.06124,0.061312,0.006079,0.003483,0,30.176416,-97.788399
0209191321,2023,0.00636,0.09964,0.053,0.061708,0.003951,0.002538,0,30.275585,-97.686997
0139440206,2023,0.00638,0.29404,0.15021,0.061807,0.099731,0.026835,0,30.358245,-97.887723
0221010414,2023,0.00635,0.19989,0.10312,0.061659,0.029764,0.011184,0,30.312461,-97.747267
0125280103,2023,0.0065,0.25876,0.13263,0.062395,0.066372,0.020012,0,30.318858,-97.840666
0250182124,2023,0.00634,0.29887,0.15261,0.061609,0.105078,0.027864,0,30.38503,-97.687362
0314130201,2023,0.00573,0.00081,0.00327,0.058514,0.0,7e-06,0,30.213503,-97.708633
0166050444,2023,0.00632,0.10046,0.05339,0.06151,0.004042,0.002579,0,30.426561,-97.767231
0256280210,2023,0.0063,0.19968,0.10299,0.061411,0.029669,0.011152,0,30.398393,-97.657896
0215281208,2023,0.00629,0.10065,0.05347,0.061362,0.004064,0.002587,0,30.287882,-97.658594
0205520919,2023,0.0063,0.29949,0.15289,0.061411,0.105778,0.027986,0,30.259039,-97.586862
0158051316,2023,0.00633,0.14616,0.07625,0.06156,0.011728,0.00566,0,30.406762,-97.76159
0212101228,2023,0.99579,0.89592,0.94586,0.950031,0.995538,0.997341,0,30.282587,-97.715713
0211400905,2023,0.0063,0.20055,0.10343,0.061411,0.030064,0.011261,0,30.280468,-97.62712
0410250604,2023,0.00632,0.39767,0.20199,0.06151,0.260575,0.054843,0,30.224888,-97.836971
0215090614,2023,0.00632,0.08654,0.04643,0.06151,0.002678,0.001903,0,30.293658,-97.717803
0417130434,2023,0.14181,0.39915,0.27048,0.274878,0.263574,0.113456,0,30.203651,-97.791169
0410361204,2023,0.00634,0.19953,0.10294,0.061609,0.029601,0.011139,0,30.225345,-97.869517
0332080702,2023,0.00633,0.19619,0.10126,0.06156,0.028119,0.010729,0,30.164239,-97.722479
0440010202,2023,0.0301,0.20692,0.11851,0.133419,0.033078,0.015399,0,30.145415,-97.753683
0233550301,2023,0.00629,0.3753,0.1908,0.061362,0.217544,0.047706,0,30.336043,-97.580389
0110060231,2023,0.00633,0.30107,0.1537,0.06156,0.107579,0.02834,0,30.282136,-97.768193
0334031705,2023,0.00631,0.10034,0.05333,0.061461,0.004029,0.002572,0,30.161707,-97.741355
0213100904,2023,0.00635,0.10039,0.05337,0.061659,0.004035,0.002577,0,30.287591,-97.717137
0330431415,2023,0.07773,0.00194,0.03983,0.208703,0.0,0.001366,0,30.166125,-97.620569
0330400704,2023,0.00629,0.20086,0.10358,0.061362,0.030206,0.011298,0,30.167537,-97.626437
0254401116,2023,0.00628,0.19974,0.10301,0.061312,0.029696,0.011157,0,30.392862,-97.622092
0274180364,2023,0.00629,0.29912,0.15271,0.061362,0.10536,0.027908,0,30.449736,-97.691233
0116090210,2023,0.14181,0.19826,0.17003,0.274878,0.029031,0.036084,0,30.297485,-97.781582
0270201419,2023,0.00629,0.10031,0.0533,0.061362,0.004026,0.002569,0,30.436784,-97.677863
0232060209,2023,0.00635,0.06894,0.03765,0.061659,0.001444,0.00121,0,30.338605,-97.729193
0164500705,2023,0.00628,0.00107,0.00367,0.061312,0.0,9e-06,0,30.426939,-97.899058
0227690106,2023,0.0063,0.21334,0.10982,0.061411,0.036331,0.012919,0,30.321805,-97.533734
0310180223,2023,0.00631,0.2874,0.14686,0.061461,0.0927,0.025438,0,30.224154,-97.692639
0217163808,2023,0.00636,0.34342,0.17489,0.061708,0.164095,0.038621,0,30.295937,-97.695911
0239230910,2023,0.00632,0.2993,0.15281,0.06151,0.105563,0.027951,0,30.357571,-97.681243
R573534,2023,0.00085,0.00089,0.00087,0.02169,0.0,0.0,0,30.476756,-97.772701
0127580803,2023,0.00639,0.28983,0.14811,0.061856,0.095231,0.025954,0,30.330227,-97.92446
0264200524,2023,0.00632,0.23397,0.12015,0.06151,0.048364,0.015897,0,30.419429,-97.681309
0258400924,2023,0.00629,0.0012,0.00374,0.061362,0.0,9e-06,0,30.405485,-97.621848
0214130112,2023,0.00633,0.39424,0.20029,0.06156,0.253693,0.053718,0,30.286342,-97.708335
0430010314,2023,0.008,0.00117,0.00458,0.069322,0.0,1.4e-05,0,30.172197,-97.754344
0225690525,2023,0.0063,0.3985,0.2024,0.061411,0.262255,0.055117,0,30.315523,-97.52907
0150600216,2023,0.0301,0.39933,0.21471,0.133419,0.263941,0.063743,0,30.390703,-97.931518
R411407,2023,0.00631,0.29971,0.15301,0.061461,0.106028,0.028038,0,30.499187,-97.784289
0414181501,2023,0.14144,0.19994,0.17069,0.274551,0.029786,0.036422,0,30.21183,-97.805526
0414340405,2023,0.00633,0.46623,0.23628,0.06156,0.415845,0.080842,0,30.216452,-97.861114
0158340104,2023,0.008,0.00105,0.00452,0.069322,0.0,1.4e-05,0,30.408918,-97.853415
0154130509,2023,0.00641,0.20139,0.1039,0.061955,0.03045,0.011378,0,30.395754,-97.799768
0416001117,2023,0.00631,0.29411,0.15021,0.061461,0.099808,0.026835,0,30.200951,-97.753626
0235081425,2023,0.00634,0.10132,0.05383,0.061609,0.004139,0.002625,0,30.344146,-97.724528
0438010706,2023,0.0301,0.3494,0.18975,0.133419,0.1734,0.047068,0,30.147286,-97.754665
0310380509,2023,0.00454,0.00079,0.00267,0.051943,0.0,5e-06,0,30.224921,-97.629683
0436231917,2023,0.00629,0.10065,0.05347,0.061362,0.004064,0.002587,0,30.154888,-97.835452
0142090303,2023,0.00638,0.29956,0.15297,0.061807,0.105858,0.028021,0,30.369477,-97.775796
0258400210,2023,0.00629,0.09457,0.05043,0.061362,0.003419,0.002277,0,30.40292,-97.617365
0320061773,2023,0.00631,0.2971,0.1517,0.061461,0.103096,0.027471,0,30.196585,-97.731066
0235230501,2023,0.00634,0.2995,0.15292,0.061609,0.10579,0.027999,0,30.343016,-97.672657
0113360621,2023,0.00697,0.19973,0.10335,0.064648,0.029691,0.011241,0,30.285821,-97.864697
0103230102,2023,0.00639,0.10055,0.05347,0.061856,0.004053,0.002587,0,30.257389,-97.831273
0245301906,2023,0.0063,0.20005,0.10318,0.061411,0.029836,0.011199,0,30.369828,-97.65201
0147530413,2023,0.00636,0.19988,0.10312,0.061708,0.029759,0.011184,0,30.383394,-97.910722
0118020301,2023,0.00636,0.49949,0.25293,0.061708,0.498719,0.095852,0,30.305258,-97.757616
0217163215,2023,0.0075,0.00077,0.00414,0.067095,0.0,1.2e-05,0,30.298457,-97.699706
0218031801,2023,0.14306,0.39797,0.27052,0.275978,0.261181,0.113498,0,30.300452,-97.741524
0410361404,2023,0.00632,0.29936,0.15284,0.06151,0.105631,0.027964,0,30.227,-97.865087
0158580611,2023,0.02989,0.10308,0.06649,0.13297,0.004343,0.004176,0,30.408006,-97.924946
0240080142,2023,0.00631,0.19524,0.10078,0.061461,0.027708,0.010613,0,30.360996,-97.721536
0241070914,2023,0.00631,0.20009,0.1032,0.061461,0.029855,0.011204,0,30.361865,-97.7243
0204120112,2023,0.00633,0.10042,0.05337,0.06156,0.004038,0.002577,0,30.263796,-97.708882
0254160202,2023,0.00633,0.29959,0.15296,0.06156,0.105892,0.028016,0,30.397101,-97.696886
0412110724,2023,0.00632,0.39457,0.20045,0.06151,0.254351,0.053823,0,30.220293,-97.79553
0430010110,2023,0.00631,0.40348,0.20489,0.061461,0.272456,0.056798,0,30.173002,-97.758502
0415151101,2023,0.00631,0.12269,0.0645,0.061461,0.007091,0.003905,0,30.208953,-97.795662
0215281118,2023,0.00629,0.29827,0.15228,0.061362,0.104403,0.027721,0,30.288827,-97.658954
0422530123,2023,0.00636,0.3937,0.20003,0.061708,0.252619,0.053547,0,30.197902,-97.916847
0415300607,2023,0.00633,0.03174,0.01903,0.06156,0.000187,0.000283,0,30.213059,-97.842598
0416480204,2023,0.00633,0.19487,0.1006,0.06156,0.027549,0.01057,0,30.20915,-97.900375
0243300707,2023,0.0063,0.19043,0.09836,0.061411,0.025691,0.010042,0,30.365954,-97.648684
