CASE_NUMBER,Meeting_Date,vote_yes,vote_no,nay_members,matched
C14-2016-0136,2018-03-08T00:00:00.000,,,,False
C14-2016-0065,2016-09-22T00:00:00.000,,,,False
C14-2019-0029,2019-05-23T00:00:00.000,,,,False
NPA-2018-0005.01,2020-03-12T00:00:00.000,,,,False
C14-2012-0100,2013-05-23T00:00:00.000,,,,False
C14-2017-0105,2017-12-07T00:00:00.000,,,,False
C14H-2019-0112,2019-09-19T00:00:00.000,,,,False
C14-05-0120,2013-08-08T00:00:00.000,,,,False
C14-2010-0024,2010-11-18T00:00:00.000,,,,False
NPA-2013-0025.02,2013-09-26T00:00:00.000,,,,False
C14H-2010-0023,2010-12-09T00:00:00.000,,,,False
NPA-2016-0013.01,2016-10-13T00:00:00.000,,,,False
C14H-2017-0039,2017-06-22T00:00:00.000,8.0,1.0,; Flannigan ; Renteria was off the dais; Troxclair was absent,True
NPA-2011-0016.02,2011-11-03T00:00:00.000,,,,False
C14-2009-0055,2012-11-01T00:00:00.000,,,,False
C14-2016-0109,2016-12-08T00:00:00.000,,,,False
NPA-2018-0024.01,2019-02-07T00:00:00.000,,,,False
C14H-2014-0012,2014-12-11T00:00:00.000,,,,False
C14-2011-0134,2013-01-17T00:00:00.000,,,,False
C14-2016-0063.SH,2016-12-15T00:00:00.000,,,,False
C14-2017-0094,2018-04-26T00:00:00.000,,,,False
C14-2017-0050,2017-09-28T00:00:00.000,,,,False
C14-2012-0048,2012-06-28T00:00:00.000,,,,False
NPA-2011-0025.04,2012-01-26T00:00:00.000,,,,False
C14-2011-0103,2012-03-01T00:00:00.000,,,,False
NPA-2016-0025.01,2016-09-22T00:00:00.000,10.0,0.0,,True
NPA-2012-0016.01.SH,2013-08-08T00:00:00.000,,,,False
C14-2016-0079,2017-04-06T00:00:00.000,,,,False
NPA-2015-0015.01,2015-12-10T00:00:00.000,,,,False
C14-2011-0111,2011-12-08T00:00:00.000,,,,False
C814-2018-0154,2020-03-12T00:00:00.000,,,,False
C14-2017-0094,2018-09-20T00:00:00.000,,,,False
NPA-2014-0005.02,2014-12-11T00:00:00.000,,,,False
C14-2014-0103,2014-10-02T00:00:00.000,7.0,0.0,,True
C14-2010-0010,2010-05-27T00:00:00.000,,,,False
NPA-2014-0016.03,2015-06-11T00:00:00.000,11.0,0.0,,True
C14-2017-0022,2019-03-28T00:00:00.000,,,,False
C14-2014-0187,2015-03-26T00:00:00.000,,,,False
NPA-2010-0021.02,2011-04-21T00:00:00.000,,,,False
C814-2017-0001,2018-02-01T00:00:00.000,,,,False
C14-2018-0124,2019-08-08T00:00:00.000,9.0,2.0,"Council members Alter, Pool",True
C14-2010-0035,2010-10-28T00:00:00.000,,,,False
C14-2018-0037,2018-11-15T00:00:00.000,11.0,0.0,,True
C14-2017-0059,2017-08-03T00:00:00.000,,,,False
C14-2015-0106,2015-11-12T00:00:00.000,,,,False
C14-2019-0124,2020-02-06T00:00:00.000,,,,False
C14-2018-0115,2019-05-09T00:00:00.000,11.0,0.0,,True
C14-2011-0071,2011-09-22T00:00:00.000,,,,False
C14-2012-0052,2012-10-11T00:00:00.000,,,,False
C14-2016-0125,2017-08-03T00:00:00.000,10.0,1.0,Flannigan,True
C14-2016-0132,2017-04-06T00:00:00.000,,,,False
C14-2017-0074,2018-03-22T00:00:00.000,,,,False
C14-2015-0073,2015-10-08T00:00:00.000,,,,False
C14-2018-0149,2019-04-25T00:00:00.000,,,,False
NPA-2016-0005.02,2017-11-09T00:00:00.000,,,,False
NPA-2012-0021.01,2013-05-23T00:00:00.000,,,,False
C14-2016-0119,2017-01-26T00:00:00.000,11.0,0.0,,True
C14-2010-0104,2010-11-18T00:00:00.000,,,,False
NPA-2017-0016.03,2018-09-20T00:00:00.000,,,,False
C14-2012-0097,2013-01-31T00:00:00.000,,,,False
C14-2014-0051,2014-06-26T00:00:00.000,,,,False
NPA-2010-0021.01,2011-01-27T00:00:00.000,7.0,0.0,,True
C14-2010-0034,2011-01-27T00:00:00.000,,,,False
C14H-2019-0128,2019-12-05T00:00:00.000,,,,False
C14-2018-0128,2019-08-08T00:00:00.000,,,,False
C14-2018-0033,2018-08-09T00:00:00.000,,,,False
C814-2017-0024,2017-12-14T00:00:00.000,11.0,0.0,,True
C14-2018-0056,2018-11-29T00:00:00.000,,,,False
C14-2013-0147,2014-05-01T00:00:00.000,,,,False
C14-2016-0074,2016-08-11T00:00:00.000,,,,False
C14-2017-0156,2018-02-01T00:00:00.000,,,,False
C14-04-0181.SH,2012-04-26T00:00:00.000,,,,False
C14-2011-0065,2012-02-02T00:00:00.000,,,,False
C14-2013-0050,2013-08-08T00:00:00.000,,,,False
C14-2010-0174,2011-01-27T00:00:00.000,,,,False
C14-2010-0205,2011-03-10T00:00:00.000,,,,False
C814-86-023.01,2018-11-01T00:00:00.000,10.0,0.0,,True
C14-2019-0093,2019-11-14T00:00:00.000,,,,False
C14H-2012-0012,2013-01-17T00:00:00.000,,,,False
NPA-2012-0018.02,2012-06-28T00:00:00.000,,,,False
C814-2008-0136.01,2011-08-25T00:00:00.000,,,,False
C14-2013-0158,2014-08-28T00:00:00.000,7.0,0.0,,True
C14-2019-0006,2019-05-23T00:00:00.000,11.0,0.0,,True
C14-2019-0082,2019-11-14T00:00:00.000,11.0,0.0,,True
C14-2014-0153,2014-12-11T00:00:00.000,7.0,0.0,,True
NPA-2018-0021.01,2019-10-03T00:00:00.000,,,,False
C14-2017-0026,2017-06-08T00:00:00.000,,,,False
NPA-2017-0016.02,2018-06-14T00:00:00.000,10.0,1.0,with Renteria,True
C14-2013-0024,2013-05-09T00:00:00.000,,,,False
C14H-2015-0006,2015-08-13T00:00:00.000,,,,False
C14-2012-0044.SH,2012-08-02T00:00:00.000,,,,False
C14-2012-0088,2012-10-18T00:00:00.000,,,,False
C14-2012-0110,2012-11-01T00:00:00.000,,,,False
C14-2019-0078,2019-10-03T00:00:00.000,,,,False
C14H-2014-0009,2014-09-25T00:00:00.000,,,,False
C14-2019-0155,2020-04-09T00:00:00.000,8.0,1.0,Flannigan,True
C14-2018-0043,2018-10-04T00:00:00.000,,,,False
C14-2013-0071,2013-12-12T00:00:00.000,,,,False
C14-2010-0101,2010-10-28T00:00:00.000,,,,False
C14-2014-0168,2014-12-11T00:00:00.000,,,,False
C14-2011-0058,2011-08-25T00:00:00.000,7.0,0.0,,True
C14-2012-0060,2012-12-13T00:00:00.000,,,,False
C814-2009-0139.02,2011-10-20T00:00:00.000,,,,False
C14-2019-0114,2019-10-03T00:00:00.000,,,,False
C814-2015-0074,2016-08-11T00:00:00.000,8.0,2.0,"Houston, Tovo ; Troxclair was off the dais",True
C14-2017-0051,2018-03-08T00:00:00.000,,,,False
NPA-2011-0025.02,2012-09-27T00:00:00.000,,,,False
C14-2013-0123,2013-11-21T00:00:00.000,,,,False
NPA-2016-0016.04,2017-10-05T00:00:00.000,,,,False
C14-2013-0060,2013-11-21T00:00:00.000,7.0,0.0,,True
NPA-2014-0009.01,2015-04-16T00:00:00.000,,,,False
C14-2015-0047,2015-12-10T00:00:00.000,,,,False
C14-2016-0124,2017-04-06T00:00:00.000,11.0,0.0,,True
C14-2012-0049,2012-11-08T00:00:00.000,,,,False
C14-2014-0176,2015-02-26T00:00:00.000,,,,False
C14-2011-0115,2012-03-01T00:00:00.000,7.0,0.0,,True
C14-2014-0196,2015-02-26T00:00:00.000,,,,False
C14-2012-0032,2012-12-06T00:00:00.000,,,,False
C14-2018-0073,2018-08-30T00:00:00.000,,,,False
C14-2016-0115,2017-02-16T00:00:00.000,,,,False
C814-2008-0145,2010-12-09T00:00:00.000,,,,False
C14-2011-0088,2012-04-26T00:00:00.000,,,,False
C14-2015-0051,2015-08-13T00:00:00.000,,,,False
C14-2016-0113,2017-06-22T00:00:00.000,,,,False
C814-2015-0074,2016-12-15T00:00:00.000,8.0,2.0,"Houston, Tovo ; Troxclair was off the dais",True
C14-2013-0048,2013-08-08T00:00:00.000,,,,False
C14-2011-0078,2011-08-25T00:00:00.000,,,,False
C14-2016-0087,2017-01-26T00:00:00.000,,,,False
NPA-2012-0018.05,2012-09-27T00:00:00.000,,,,False
NPA-2012-0015.01,2013-05-23T00:00:00.000,,,,False
C14-2012-0033,2012-09-27T00:00:00.000,,,,False
C14H-2019-0112,2019-10-03T00:00:00.000,,,,False
C14-2015-0109,2016-03-24T00:00:00.000,,,,False
NPA-2011-0025.01,2011-06-09T00:00:00.000,,,,False
C14-2011-0160,2012-04-26T00:00:00.000,,,,False
NPA-2014-0027.02,2014-11-06T00:00:00.000,7.0,0.0,,True
C14-2013-0119,2014-01-23T00:00:00.000,,,,False
C14-2011-0154,2012-01-12T00:00:00.000,7.0,0.0,,True
C14-2013-0147,2014-03-20T00:00:00.000,,,,False
C14-2010-0069,2010-08-19T00:00:00.000,,,,False
NPA-2017-0016.03,2018-04-26T00:00:00.000,,,,False
C14-2012-0156,2013-02-14T00:00:00.000,,,,False
NPA-2017-0016.03,2018-03-22T00:00:00.000,,,,False
C14-2012-0075,2012-10-11T00:00:00.000,,,,False
C14-2019-0054,2019-08-08T00:00:00.000,,,,False
C14-2016-0096,2017-11-09T00:00:00.000,,,,False
C14-2019-0029,2020-03-12T00:00:00.000,,,,False
C14-2019-0076,2019-08-08T00:00:00.000,,,,False
C14-2014-0198,2015-10-08T00:00:00.000,,,,False
C814-2018-0121,2020-01-23T00:00:00.000,,,,False
C14-2017-0061,2017-08-31T00:00:00.000,,,,False
C14-2013-0044,2013-10-03T00:00:00.000,,,,False
C14-2016-0062,2016-08-11T00:00:00.000,,,,False
C14-2016-0121,2017-11-02T00:00:00.000,,,,False
C14-2018-0111,2019-03-28T00:00:00.000,,,,False
C14-2017-0052,2018-08-09T00:00:00.000,,,,False
C14-2011-0127,2011-12-08T00:00:00.000,,,,False
NPA-2014-0005.01,2014-11-20T00:00:00.000,,,,False
C14-2014-0115,2015-04-16T00:00:00.000,,,,False
C14-2017-0067,2018-05-10T00:00:00.000,,,,False
C14-2019-0028,2019-08-08T00:00:00.000,,,,False
C814-2012-0152,2015-10-08T00:00:00.000,10.0,0.0,,True
C14-2016-0049,2017-01-26T00:00:00.000,,,,False
C14-2011-0117,2011-12-15T00:00:00.000,,,,False
C14-2011-0143,2012-01-12T00:00:00.000,,,,False
NPA-2012-0005.04,2012-11-08T00:00:00.000,,,,False
C14-2019-0156,2020-02-20T00:00:00.000,,,,False
NPA-2016-0010.02,2016-10-13T00:00:00.000,10.0,0.0,,True
C14-2016-0039,2016-11-10T00:00:00.000,11.0,0.0,,True
NPA-2009-0016.01,2010-10-28T00:00:00.000,,,,False
C14-2014-0115,2015-01-29T00:00:00.000,,,,False
C14-2019-0103,2020-03-12T00:00:00.000,,,,False
C14-2011-0014,2011-05-12T00:00:00.000,,,,False
C14-2009-0157,2010-04-08T00:00:00.000,7.0,0.0,,True
C14-2014-0063,2014-08-07T00:00:00.000,,,,False
C14-2015-0078,2015-10-08T00:00:00.000,11.0,0.0,,True
C14-2016-0115,2017-04-20T00:00:00.000,,,,False
C14H-2018-0151,2019-03-28T00:00:00.000,9.0,0.0,,True
C14-2010-0097,2010-09-23T00:00:00.000,,,,False
C14-2019-0025,2019-06-20T00:00:00.000,,,,False
NPA-2012-0005.01,2012-10-11T00:00:00.000,,,,False
C14-2014-0025,2014-06-12T00:00:00.000,6.0,1.0,Tovo,True
C14-2015-0036,2015-05-14T00:00:00.000,,,,False
C14-2017-0100,2018-11-01T00:00:00.000,,,,False
C14-2016-0077,2016-12-15T00:00:00.000,,,,False
NPA-2013-0010.01,2014-02-13T00:00:00.000,,,,False
C14-2018-0150,2019-06-06T00:00:00.000,,,,False
C14-2013-0107,2014-02-13T00:00:00.000,,,,False
C14-2012-0052,2012-12-06T00:00:00.000,,,,False
NPA-2012-0021.02,2013-01-17T00:00:00.000,,,,False
C14-2013-0136,2014-05-01T00:00:00.000,,,,False
C14-2018-0128,2019-03-28T00:00:00.000,,,,False
C14-2012-0112,2013-01-17T00:00:00.000,,,,False
NPA-2014-0025.02,2014-12-11T00:00:00.000,6.0,0.0,,True
C14-2014-0157,2015-04-16T00:00:00.000,7.0,4.0,"Tovo, Houston, Kitchen, Pool",True
C14-2011-0023,2011-09-22T00:00:00.000,,,,False
C14-2013-0022,2013-09-26T00:00:00.000,,,,False
C14H-2013-0003,2013-08-08T00:00:00.000,,,,False
C14-2018-0052,2018-09-20T00:00:00.000,,,,False
C14-2017-0141,2018-04-12T00:00:00.000,,,,False
NPA-2019-0015.02,2020-04-23T00:00:00.000,,,,False
C14-2019-0141,2020-01-23T00:00:00.000,,,,False
NPA-2015-0005.04,2016-09-22T00:00:00.000,9.0,1.0,Tovo ; Troxclair was off the dais,True
C14-2010-0154,2011-05-12T00:00:00.000,,,,False
C14-2013-0083,2014-02-27T00:00:00.000,,,,False
C14-2014-0035,2014-05-15T00:00:00.000,,,,False
C14-98-0150,2010-07-29T00:00:00.000,,,,False
NPA-2019-0016.01,2020-01-23T00:00:00.000,,,,False
C14-2010-0038,2010-10-28T00:00:00.000,,,,False
C14-2019-0102,2019-11-14T00:00:00.000,,,,False
C14-2018-0076,2018-08-30T00:00:00.000,,,,False
C14-2012-0051,2012-09-27T00:00:00.000,,,,False
C14-2016-0069,2017-01-26T00:00:00.000,,,,False
C14-2017-0105,2018-02-01T00:00:00.000,,,,False
C14-2011-0123,2011-12-08T00:00:00.000,,,,False
C14-2019-0142,2020-01-23T00:00:00.000,,,,False
C14-2017-0033,2017-06-22T00:00:00.000,9.0,2.0,"Flannigan, Troxclair",True
C14-2017-0122,2018-02-01T00:00:00.000,,,,False
C14-2019-0090,2019-11-14T00:00:00.000,,,,False
NPA-2011-0001.01,2011-08-25T00:00:00.000,,,,False
C14-2010-0109,2010-10-28T00:00:00.000,,,,False
C14-2012-0052,2012-09-27T00:00:00.000,,,,False
C14H-2014-0015,2015-05-14T00:00:00.000,,,,False
C14-2018-0131,2018-11-29T00:00:00.000,,,,False
C14-98-0146,2017-12-07T00:00:00.000,,,,False
C14-2017-0085,2017-10-12T00:00:00.000,10.0,1.0,,True
C14-2017-0125,2018-02-01T00:00:00.000,,,,False
NPA-2017-0015.03,2018-02-01T00:00:00.000,,,,False
C14-2011-0133,2012-09-27T00:00:00.000,,,,False
C14H-2012-0011,2012-12-13T00:00:00.000,,,,False
C14-2014-0114,2015-04-16T00:00:00.000,,,,False
C14-2017-0080,2017-09-28T00:00:00.000,,,,False
NPA-2016-0005.04,2019-06-20T00:00:00.000,,,,False
C14-2012-0113,2012-12-06T00:00:00.000,,,,False
C14-2013-0143,2014-01-23T00:00:00.000,,,,False
C14-2010-0184,2011-01-13T00:00:00.000,,,,False
C14-2014-0148,2014-12-11T00:00:00.000,7.0,0.0,,True
NPA-2018-0005.01,2019-05-23T00:00:00.000,,,,False
C14-2018-0024,2018-08-30T00:00:00.000,,,,False
C14-2012-0137,2013-02-14T00:00:00.000,,,,False
C14-2010-0156,2010-12-09T00:00:00.000,,,,False
C14-2018-0006,2018-04-26T00:00:00.000,,,,False
C14-2013-0011,2013-06-06T00:00:00.000,,,,False
C14-2014-0018,2014-05-01T00:00:00.000,7.0,0.0,,True
C14-2011-0141,2012-06-14T00:00:00.000,5.0,2.0,"Lee Leffingwell, Tovo",True
C14-2016-0026,2016-05-12T00:00:00.000,11.0,0.0,,True
C14-2012-0101,2012-12-06T00:00:00.000,,,,False
C14-2015-0158,2016-02-11T00:00:00.000,,,,False
C14-2017-0014,2017-05-18T00:00:00.000,,,,False
C14-2013-0081,2014-03-20T00:00:00.000,,,,False
C14-2014-0195,2015-02-26T00:00:00.000,,,,False
C14-2019-0002,2019-04-11T00:00:00.000,,,,False
C14-2018-0044,2018-08-09T00:00:00.000,,,,False
NPA-2017-0016.04,2018-03-22T00:00:00.000,8.0,0.0,,True
C14-2014-0023,2014-06-26T00:00:00.000,,,,False
C14-2014-0018,2014-08-28T00:00:00.000,7.0,0.0,,True
NPA-2010-0025.01,2011-03-03T00:00:00.000,,,,False
NPA-2012-0019.03,2012-12-06T00:00:00.000,,,,False
C814-2012-0152,2015-12-17T00:00:00.000,10.0,0.0,,True
C14-2019-0100,2019-10-31T00:00:00.000,,,,False
C14-2012-0032,2013-02-14T00:00:00.000,,,,False
C14-2013-0157,2014-02-27T00:00:00.000,,,,False
C14-2016-0017,2016-09-22T00:00:00.000,,,,False
NPA-2018-0016.01,2019-02-21T00:00:00.000,,,,False
C14-2010-0192,2011-03-03T00:00:00.000,,,,False
C14-2015-0135,2016-02-11T00:00:00.000,,,,False
NPA-2012-0018.01,2012-09-27T00:00:00.000,,,,False
C14-2012-0009,2012-03-22T00:00:00.000,,,,False
C14-2014-0156,2014-12-11T00:00:00.000,7.0,0.0,,True
C14-2016-0020,2016-11-10T00:00:00.000,,,,False
C14-2019-0079,2019-08-08T00:00:00.000,,,,False
C14-2016-0039,2017-02-16T00:00:00.000,11.0,0.0,,True
C14-2011-0131,2013-01-31T00:00:00.000,,,,False
C14-2018-0028,2019-08-08T00:00:00.000,9.0,2.0,"Garza, Casar",True
C14-2018-0018,2018-04-26T00:00:00.000,,,,False
C14-2019-0153,2020-04-09T00:00:00.000,,,,False
C14-2017-0116,2018-04-12T00:00:00.000,,,,False
C14H-2015-0010,2015-10-08T00:00:00.000,,,,False
C14-2010-0131,2011-01-13T00:00:00.000,7.0,0.0,,True
C14-2013-0006,2013-12-12T00:00:00.000,,,,False
C14-2018-0075,2018-10-18T00:00:00.000,,,,False
C14-2019-0083,2019-06-20T00:00:00.000,,,,False
C14-2018-0143,2019-04-11T00:00:00.000,,,,False
C14-2014-0053,2014-06-26T00:00:00.000,,,,False
NPA-2011-0025.03,2012-02-09T00:00:00.000,,,,False
C14-2016-0096,2016-12-15T00:00:00.000,,,,False
C14-2015-0016,2015-05-14T00:00:00.000,,,,False
C14-2016-0051,2017-02-09T00:00:00.000,,,,False
C14-2016-0014,2016-06-16T00:00:00.000,,,,False
NPA-2016-0005.02,2017-01-26T00:00:00.000,,,,False
NPA-2012-0016.01.SH,2013-06-06T00:00:00.000,,,,False
C14-03-0053,2018-06-14T00:00:00.000,,,,False
C14-2016-0011,2016-10-13T00:00:00.000,10.0,0.0,,True
NPA-2010-0010.01,2011-02-10T00:00:00.000,,,,False
C14-2014-0074,2014-06-26T00:00:00.000,,,,False
C14-2013-0107,2014-03-20T00:00:00.000,,,,False
C14-2015-0114,2016-08-11T00:00:00.000,,,,False
C14H-2014-0007,2014-10-16T00:00:00.000,6.0,1.0,Martinez,True
NPA-2016-0005.04,2017-09-28T00:00:00.000,,,,False
C14-2014-0136,2015-08-13T00:00:00.000,11.0,0.0,,True
C14-2016-0079,2017-08-17T00:00:00.000,,,,False
NPA-2012-0005.04,2012-12-06T00:00:00.000,,,,False
C814-2012-0055,2013-02-28T00:00:00.000,,,,False
C14-2017-0114,2017-12-07T00:00:00.000,,,,False
C14-2015-0117,2016-03-24T00:00:00.000,10.0,0.0,,True
C14-2013-0096,2013-11-21T00:00:00.000,,,,False
C14-2010-0131,2011-01-27T00:00:00.000,7.0,0.0,,True
C14-2016-0134,2017-05-04T00:00:00.000,10.0,0.0,,True
C14-2012-0024,2012-06-28T00:00:00.000,,,,False
C14-2017-0150,2018-03-22T00:00:00.000,,,,False
C14-2018-0085,2018-12-13T00:00:00.000,,,,False
C14-2013-0113,2014-02-13T00:00:00.000,7.0,0.0,,True
C14-2017-0032,2017-06-15T00:00:00.000,,,,False
C14-2013-0097,2013-10-17T00:00:00.000,,,,False
C14-2018-0028,2019-10-17T00:00:00.000,9.0,2.0,"Garza, Casar",True
C14-2010-0015,2010-08-26T00:00:00.000,,,,False
NPA-2016-0016.01,2017-08-03T00:00:00.000,,,,False
C14-2012-0112,2013-03-07T00:00:00.000,,,,False
C14-2016-0001,2016-05-12T00:00:00.000,,,,False
NPA-2014-0029.01,2015-02-12T00:00:00.000,,,,False
C14-2019-0088,2019-09-19T00:00:00.000,11.0,0.0,,True
NPA-2012-0019.01,2012-09-27T00:00:00.000,,,,False
C14-2014-0114,2014-11-06T00:00:00.000,,,,False
C14H-2018-0151,2019-04-25T00:00:00.000,9.0,0.0,,True
C14-2012-0100,2013-08-08T00:00:00.000,,,,False
C14-2015-0092,2015-11-12T00:00:00.000,,,,False
NPA-2016-0016.02,2017-12-07T00:00:00.000,,,,False
C14-2012-0016,2012-06-07T00:00:00.000,,,,False
NPA-2019-0015.02,2020-03-26T00:00:00.000,,,,False
C14-2013-0036,2013-05-09T00:00:00.000,,,,False
C14-2017-0148,2019-10-17T00:00:00.000,,,,False
C14-2012-0143,2013-01-17T00:00:00.000,,,,False
C14-2014-0008,2014-08-07T00:00:00.000,7.0,0.0,,True
C14-2016-0124,2017-03-23T00:00:00.000,11.0,0.0,,True
C14-2011-0160,2012-03-08T00:00:00.000,,,,False
C14-2017-0015,2017-06-08T00:00:00.000,,,,False
C14-2010-0019,2010-08-26T00:00:00.000,,,,False
C14-2019-0001,2019-04-25T00:00:00.000,11.0,0.0,,True
NPA-2017-0016.06,2018-03-22T00:00:00.000,8.0,1.0,[L,True
NPA-2015-0023.01,2015-11-12T00:00:00.000,,,,False
C14-2010-0123,2010-12-09T00:00:00.000,,,,False
C14-2014-0028,2014-10-16T00:00:00.000,,,,False
C14-2012-0151,2013-02-14T00:00:00.000,7.0,0.0,,True
NPA-2016-0016.04,2017-11-09T00:00:00.000,,,,False
C14-2019-0067,2019-06-20T00:00:00.000,,,,False
C14H-2010-0032,2011-04-21T00:00:00.000,,,,False
C14-2018-0044,2018-10-04T00:00:00.000,,,,False
C14-2019-0151,2020-02-20T00:00:00.000,,,,False
C14-2017-0012,2018-06-28T00:00:00.000,,,,False
C14H-2015-0007,2016-04-07T00:00:00.000,,,,False
C14-2018-0093,2019-03-28T00:00:00.000,,,,False
C14-2015-0099,2015-12-10T00:00:00.000,,,,False
C14-2014-0026,2014-05-22T00:00:00.000,,,,False
C14H-2009-0066,2010-08-26T00:00:00.000,5.0,2.0,"(Cole, Spelman off-dais)",True
C14-2014-0164,2015-02-12T00:00:00.000,,,,False
C14-2015-0101,2015-11-12T00:00:00.000,,,,False
C14-2015-0105,2015-11-12T00:00:00.000,,,,False
C14-2010-0141,2010-10-14T00:00:00.000,,,,False
NPA-2015-0002.02,2015-12-10T00:00:00.000,,,,False
C14-2016-0016,2016-08-11T00:00:00.000,10.0,0.0,,True
C14-2014-0118,2014-10-16T00:00:00.000,7.0,0.0,,True
C14-2013-0103,2013-10-24T00:00:00.000,,,,False
C14H-2017-0112,2017-12-14T00:00:00.000,,,,False
C14-2012-0112,2013-05-09T00:00:00.000,,,,False
C14-2015-0049,2015-08-13T00:00:00.000,,,,False
C14-2016-0097,2016-12-08T00:00:00.000,,,,False
C14-2012-0130,2013-02-14T00:00:00.000,,,,False
C14-97-0102,2011-11-10T00:00:00.000,,,,False
C14-2016-0127,2017-01-26T00:00:00.000,,,,False
C14-2017-0028,2017-11-02T00:00:00.000,,,,False
C14-2012-0016,2012-04-05T00:00:00.000,,,,False
C14-2014-0154,2014-11-20T00:00:00.000,,,,False
C14-2014-0114,2015-01-29T00:00:00.000,,,,False
C14-2014-0041,2014-09-25T00:00:00.000,,,,False
NPA-2019-0028.01,2019-12-05T00:00:00.000,,,,False
C14-2015-0129,2016-03-24T00:00:00.000,,,,False
C14-2018-0077,2018-11-01T00:00:00.000,,,,False
C14-2016-0079,2017-12-07T00:00:00.000,,,,False
C14-2013-0150,2014-02-13T00:00:00.000,,,,False
C14-2016-0123,2017-01-26T00:00:00.000,11.0,0.0,,True
C14-2018-0089,2018-11-01T00:00:00.000,,,,False
C14-2013-0057,2013-08-22T00:00:00.000,,,,False
C14-2020-0001,2020-03-12T00:00:00.000,7.0,2.0,"Alter, Pool ; Adler, Harper-Madison were off the dais",True
C14-2013-0150,2014-05-15T00:00:00.000,,,,False
C14-2011-0131,2012-06-14T00:00:00.000,,,,False
C14-2016-0039,2016-10-13T00:00:00.000,11.0,0.0,,True
C14-2015-0139,2016-03-24T00:00:00.000,,,,False
C14-2011-0029,2011-07-28T00:00:00.000,,,,False
C814-2012-0055,2013-01-31T00:00:00.000,,,,False
C14-2018-0080,2019-05-23T00:00:00.000,10.0,0.0,,True
NPA-2015-0005.03,2015-12-10T00:00:00.000,,,,False
C14-2015-0085,2015-10-08T00:00:00.000,,,,False
C14-2013-0023,2013-10-03T00:00:00.000,,,,False
C14-2019-0053,2019-06-06T00:00:00.000,,,,False
C14-2010-0165,2010-12-09T00:00:00.000,,,,False
C14-2011-0160,2012-05-24T00:00:00.000,,,,False
C14-2012-0028,2012-11-08T00:00:00.000,,,,False
C814-2012-0160,2013-10-17T00:00:00.000,5.0,2.0,"Morrison, Tovo",True
NPA-2017-0018.01,2019-04-25T00:00:00.000,,,,False
C14-2014-0111,2014-10-16T00:00:00.000,,,,False
C14-2019-0018,2019-06-20T00:00:00.000,,,,False
C14-2013-0155,2014-02-27T00:00:00.000,,,,False
C14-2017-0020,2017-10-05T00:00:00.000,,,,False
C14-2011-0155,2012-02-09T00:00:00.000,,,,False
C14-2016-0046,2016-08-11T00:00:00.000,11.0,0.0,,True
C14-2013-0040,2014-01-23T00:00:00.000,,,,False
NPA-2017-0021.01,2018-04-26T00:00:00.000,,,,False
C14-2016-0013,2016-09-22T00:00:00.000,,,,False
C814-2012-0152,2015-11-12T00:00:00.000,10.0,0.0,,True
C14-2018-0077,2018-11-15T00:00:00.000,,,,False
C14H-2013-0005,2013-11-21T00:00:00.000,,,,False
C14-2011-0165,2012-06-28T00:00:00.000,,,,False
NPA-2015-0027.01,2015-08-13T00:00:00.000,,,,False
C14-2015-0091,2015-12-17T00:00:00.000,,,,False
C14-2011-0002,2011-04-07T00:00:00.000,,,,False
C814-2009-0094,2010-06-10T00:00:00.000,7.0,0.0,,True
C14-2011-0158,2012-03-01T00:00:00.000,6.0,0.0,,True
C14-2013-0009,2013-04-11T00:00:00.000,,,,False
C14-2012-0028,2013-03-07T00:00:00.000,,,,False
NPA-2016-0016.01,2018-02-01T00:00:00.000,,,,False
C14-2019-0013,2019-06-06T00:00:00.000,,,,False
C814-2012-0152,2019-01-31T00:00:00.000,10.0,0.0,,True
C14-2012-0074,2012-08-16T00:00:00.000,,,,False
C14-2013-0021,2013-06-06T00:00:00.000,,,,False
C14H-2009-0065,2010-04-29T00:00:00.000,,,,False
C14-2011-0103,2012-03-22T00:00:00.000,,,,False
NPA-2019-0012.02,2020-01-23T00:00:00.000,,,,False
C14-2011-0132,2012-08-02T00:00:00.000,,,,False
C14-2013-0128,2013-12-12T00:00:00.000,,,,False
C14-2010-0163,2011-01-13T00:00:00.000,,,,False
C14-2017-0004,2018-09-20T00:00:00.000,,,,False
C14-2012-0132,2013-04-11T00:00:00.000,,,,False
C14-2014-0034,2014-11-20T00:00:00.000,,,,False
NPA-2019-0020.03,2019-06-20T00:00:00.000,,,,False
C14-2013-0121,2014-01-23T00:00:00.000,,,,False
C14-2013-0042,2013-09-26T00:00:00.000,7.0,0.0,,True
C14-2016-0092,2016-12-08T00:00:00.000,,,,False
C14-2016-0041,2016-09-22T00:00:00.000,10.0,0.0,,True
C14-2015-0062,2018-12-13T00:00:00.000,,,,False
C14-2015-0093,2015-12-17T00:00:00.000,,,,False
C14-2014-0011,2014-08-28T00:00:00.000,,,,False
C14-2012-0025,2012-06-28T00:00:00.000,,,,False
C14-2012-0045,2012-08-02T00:00:00.000,,,,False
C14-2018-0078,2018-11-29T00:00:00.000,,,,False
C14-2010-0199,2011-03-24T00:00:00.000,,,,False
C14-2018-0091,2018-11-29T00:00:00.000,,,,False
C14-2016-0045,2016-06-16T00:00:00.000,11.0,0.0,,True
NPA-2017-0021.01,2019-02-07T00:00:00.000,,,,False
