case_number,nlp_svd_0,nlp_svd_1,nlp_svd_2,nlp_svd_3,nlp_svd_4,nlp_svd_5,nlp_svd_6,nlp_svd_7,nlp_svd_8,nlp_svd_9,nlp_svd_10,nlp_svd_11,nlp_svd_12,nlp_svd_13,nlp_svd_14,nlp_svd_15,nlp_svd_16,nlp_svd_17,nlp_svd_18,nlp_svd_19
C14-2018-0112,0.6060573164666528,0.032025281387972365,-0.12900717649520507,0.18554613348992136,-0.0855853659857383,-0.041732510172300376,0.10100844238384601,0.123019758271402,-0.12577915382050864,-0.03971438097660058,-0.018088758479748796,0.157017281126324,0.06649175692881956,-0.20706672637544393,0.07816329334863469,-0.09958354340342013,0.054961138343403534,-0.08598972919271627,0.027877520436734356,0.014117565299318457
C14-2013-0041,0.3513500361695349,-0.05757782805991464,0.28681670724456365,-0.1465186985964287,-0.09078798976983005,0.026868361839173238,-0.08695663086051401,0.22030976955710713,0.06025631479623998,0.026839784822809833,-0.003732982699187499,-0.09055969936713741,-0.10426074239680513,-0.001850830289997564,-0.11442707405877753,-0.009181950149906993,-0.0622267998341299,0.036723138611414186,-0.08330567920722051,-0.14132940183678394
C14-2010-0174,0.40364194048161395,-0.09043237757079287,0.14721102081463422,-0.11982333411365657,-0.03436346479685265,0.02168040791478504,-0.18162707335880682,0.2234749446494704,-0.317445448518831,0.153506544698158,-0.013489029041757934,0.07686579210659963,-0.1290344564592641,0.0710440343029497,0.049057381942919726,-0.041364501482439225,-0.12023697427741314,0.10660314942395828,-0.06381166318332955,0.05026426531676634
C14-2015-0121,0.5974461982110157,-0.13165804317297175,-0.3262307362457852,0.04799194040904782,-0.07521965459828081,0.09277318459426735,-0.1890486851967961,-0.1279984654372817,-0.07756779760118805,0.05167442722539352,0.04667429667734054,-0.17342850259593406,0.0599409540225401,0.05407409084474124,-0.001954107962239553,-0.13203341026121118,0.01123991039191307,-0.08293171810816936,-0.07742700929140452,0.02882375262823358
C14-2014-0027,0.4613415046287704,-0.11062894091111035,0.05990325553270214,-0.18947017041159128,0.07990481445543976,-0.04026939966245616,-0.08388590236588471,-0.04499911176063647,-0.029895832897547926,-0.06508106154571625,0.033257818114144654,-0.04958550362444259,0.017929617068540193,0.04022419679028882,0.07956576876304836,0.09164776273315677,0.1582706726860438,-0.004546379107809332,0.0073786490288109425,0.06577613194387602
NPA-2017-0021.01,0.2736591385994173,0.4968499458803331,0.03229716917012582,-0.029230068289264124,0.008518968072542217,0.008293380401577205,-0.05183274488454847,-0.0769026237328278,0.04051185741566393,0.0796869294290199,-0.0050884973536643755,0.005139231774759646,0.09890852317775195,-0.08421124183604985,0.06343746573687645,-0.0943311547876245,0.06102200235163745,0.24441718910367402,0.18395395692525857,0.11744590680904059
C14-2015-0025,0.3019090350926661,-0.04134172409627677,0.12455098406996677,0.05484629062178146,-0.1991992593360963,0.07244088962367683,0.011495502561950177,0.1429841254812835,0.06319860079695601,-0.02622229865502861,-0.01688295477403925,-0.08783636121442637,-0.019545364146858098,-0.020117736287815217,0.04784863764547042,0.0013028630261627367,-0.02883314996995488,0.022455597154093246,-0.0014097199515889051,-0.0380834284153042
C14-2010-0073,0.40870820562825333,-0.08048787458978007,-0.14902671512010682,-0.2507557902206102,0.17087078131642763,0.07109285970372674,-0.1369010454414612,-0.13636721789437314,0.07413593766774021,0.13785506499846478,0.09275528669380173,-0.052355363958257316,-0.14884808033744734,-0.1935809275557211,0.16900778111182324,0.3248366213195035,-0.04375591554609631,0.021887189034346156,0.055958231638719005,-0.11598302115511318
C14-2018-0023,0.7961370758510599,-0.046055872076732056,-0.22249083402972739,0.0888134879006098,0.05974311341136978,-0.16882068849266504,-0.05991258459186724,0.005083978430708343,0.1898512492038175,-0.022702169142163737,-0.06176452818997726,0.1253657537431932,-0.018666896384678028,-0.07527153482283165,-0.10198946292566918,-0.06496287946275692,0.04960064377545512,-0.028011855059634484,-0.038830646528371864,-0.027857967022758442
C14-2013-0006,0.2973980185200421,-0.02058441378017464,-0.017371508755932137,0.020548953442930645,-0.15652823449942396,0.017825026877265938,0.20791715542391054,0.12086573324763819,0.0711947257112216,-0.11322612811138577,-0.07650726105236871,-0.16137798656965258,-0.03229998329080354,-0.008631925348890783,0.023621978117166608,0.02285619866010922,-0.003993794000934748,0.10270302313101666,-0.06286611381586368,0.032909416839467714
C14-2016-0137,0.6058463820093727,-0.12618508681911156,0.24200755850545183,0.27139368367892774,-0.12081034257031646,-0.20437057861589816,-0.10030641841055521,-0.1325609050077172,0.0748850920721984,-0.08220001513609865,0.007838408059720062,-0.037743620441173985,-0.0840081853833991,-0.06355250233352165,-0.09208332735403334,-0.029850365353768636,-0.010682118919955826,0.006554581325051935,-0.022658124593809767,-0.030612359471136465
NPA-2016-0005.02,0.29106865528871056,0.590791754033276,0.02880981670438312,-0.026532761512606126,0.017604304063423365,0.0011009183498455369,-0.04720318994808054,-0.06651975654883091,0.023073409198881414,0.04423060531422954,-0.03925816350407023,0.01539402979100756,0.041446971354490394,-0.028227783067791848,0.05604016508718057,-0.05367925291791716,0.05421951611555936,0.2029598492611705,0.11635006114700824,0.1302097009705781
NPA-2018-0028.01,0.3131124946965628,0.5324502547264147,0.20639830373308965,-0.030098750542825813,0.012922348776069218,-0.037295887744244936,-0.12739761922611764,0.03393685839351699,-0.070791370906078,0.07816868602495614,0.04351158348752513,-0.013771376399790885,-0.040612227796164566,-0.02631115581353791,-0.07975879796359907,0.021768812736410972,0.03270115230457738,-0.0138947480842351,-0.11711257606424655,-0.030739443172670668
C14-2016-0020,0.4501447972825,0.010225355062218229,-0.11092491607820117,0.06566459388704915,-0.041557452909909316,-0.08841147035342903,0.029447873000521624,-0.03436613919912974,0.16903835122211958,0.06758333042664877,-0.02570548257652623,0.11947932015286832,-0.022722608795651134,-0.10189972566112536,0.0011389058412082861,-0.023661782019722896,-0.02209658740790162,0.011423829959083982,-0.014533206149222717,0.18960967332710107
C14-2010-0207,0.40972691771854347,0.018776301593663006,0.04101539273350346,-0.06856962294735498,0.09830251789457996,0.05271044478480898,0.09133928336966043,0.23012355684523444,-0.1978717474278923,-0.03335882825729393,0.14474210939450244,0.1223812734892328,-0.03581273548155047,0.20271530314154965,0.07158330336106777,-0.0002840255264228322,-0.15904901412990957,-0.20725084621608872,0.38111554270952486,-0.1053739482584925
C14-2014-0124,0.5898595459631827,-0.09219070228819592,0.10787610546697778,0.28626426846270886,-0.09956881734031163,-0.17529125525234646,-0.08967743201076522,-0.11231699711946921,0.14983724995671963,0.046451069110137605,0.015499223286044483,0.005917078198844944,-0.04165015613497977,0.006052575848468059,0.034655552748014636,-0.00777997409325491,0.0004102323717332485,0.17749930949061607,0.012929788540051949,-0.021793712261987144
C14-2014-0019,0.19138489737957123,0.04414394731097867,0.06637098667368278,0.022013927005305856,-0.15038361204819364,0.07626116815329934,0.048756243363456714,-0.031783741864372085,0.05387752263297698,0.013471918406649151,-0.05383513467648826,-0.05409017305396118,-0.077539162127901,0.017176591449517508,-0.09046042142773832,0.07294028467654139,-0.07147787939648909,0.16988380223236035,0.08028793080986565,0.0012842631639180696
C14-2014-0135,0.5097634644714063,0.047124696473378795,-0.14272589807794867,0.16405738816325477,-0.05850132728612703,-0.12034358452474525,0.1336859849668974,-0.03861528457909006,-0.05474403798031296,-0.10353149859082132,-0.048159058889031145,0.009060325321447403,-0.029666882691174613,-0.1873323057646892,0.014249008167672455,-0.06215605303995787,-0.01838841663183631,-0.04536863271139283,-0.04037514161072841,0.01268317201867981
C14-2012-0059,0.53854643136406,0.011483105845186326,-0.16912848831135477,-0.2573785982789765,0.2521489759078084,-0.13762856692102743,0.055395408931129424,0.08463620656389864,0.17644298329166,0.10757392966861692,-0.05244168678293656,0.07717258631338937,-0.02127983854691556,0.2143874796001576,-0.03785272398634345,-0.08636767983422224,-0.02437364613177261,-0.007564361458093006,-0.03598494684493481,0.08346939660366455
C14-2011-0116,0.5833409511883502,-0.07022400444250997,0.11979825610799778,0.05257147549200562,-0.061817625922875055,-0.0768838612766311,-0.09913680552608513,0.05152259951159519,-0.12433514466796736,0.05334608148309658,-0.016472034676545823,0.05357755754538815,-0.1362724739223975,-0.004626300624797503,-0.10623352698579329,0.14208156475432182,0.07465941470221155,0.1550009657798202,0.017537836313335362,-0.02698379134193638
C14-2012-0027,0.42200299646462885,-0.14824226744195967,0.17943225031551882,-0.18979739117613023,-0.0434111406755955,-0.0354975006986642,0.06701742749021201,-0.1753512786320611,-0.19226263147881875,0.06286125775610596,-0.09868100653172293,-0.07383487400778613,0.14912280305955128,0.12987501756920292,-0.23290604545437008,0.1676201761947,-0.062478968914925825,0.08710622861683803,0.02764008418931311,-0.014013044086922012
C14-2017-0044,0.5018740082549327,-0.17872337127833857,0.19383902955997412,-0.18920401661035469,0.06967448106173571,-0.0955466312789353,0.026124802532549236,-0.07802402686176056,-0.06654533162299896,0.041861990785369625,-0.015817865425822607,0.00994574029464482,0.07214939664924547,-0.07935486519113794,-0.0005099360731041426,-0.017172824928859125,-0.04258552542054409,0.04071069607716935,0.041284875210911925,0.020619385193497985
NPA-2016-0016.01,0.3226513863399217,0.6002080421034351,0.019987378700729874,-0.014789755606080798,0.026057035498482848,0.027250790955326513,-0.0563728817977107,0.020625372110673907,-0.02693805340596877,0.06096556148395154,0.051682742767600154,0.02265926005757583,0.1252560529224504,0.04592616748665415,-0.03799579087031963,-0.03758053694158332,0.0931487485843393,-0.19824656161145038,-0.06379013748951039,-0.1548188387988468
C14-2018-0017,0.5485219308307716,-0.15083047072044592,0.28472979147136873,-0.09282506506211266,0.04430119983713986,0.004722122737078116,-0.18812360837190625,-0.14533117783071764,-0.07677027812834095,-0.15253454764197855,0.05512632966429043,0.09048661098021148,-0.02096305455941223,-0.09837314725645013,-0.03793195495025479,-0.058595165013802256,0.05852719851602433,0.06196129485148766,-0.02961632252299951,-0.06340773690840508
C14-2015-0004,0.36550581718256714,-0.09497365143663164,-0.11288669512096564,-0.1973410938654718,0.1051901279408055,0.1019877563952225,-0.14888654228927917,-0.1482287427024669,0.0684281060702339,0.13716811692973666,0.12240921168800042,-0.07987872751507297,-0.0840785415615141,-0.19464296828039881,0.20561595783831463,0.357027455651466,-0.025844556810112034,0.01814477258998129,0.07796205348618974,-0.09927759622058917
C14-2011-0006,0.32354237440220324,-0.06131004854960072,0.020876303282247006,-0.12360055429963675,-0.029178463739560505,0.12475771283652029,0.21704731665827717,0.07886612059318453,0.07866162175055405,0.018973626199273102,0.2682195834396845,-0.1301926679319594,0.024266494962932796,0.0074975398031386885,0.02553091375559731,-0.02116414254051239,-0.07026732749069652,0.11758589742096665,-0.06377765335818575,-0.0657533269431017
C14-2014-0136,0.35736458206009486,-0.06527926899349129,-0.09408401817267496,-0.17002100522614516,-0.10060836073724849,0.1717181743742054,0.02874673097413464,0.12842438450197127,0.09947788741882782,-0.009330361136370627,-0.05660592317788443,-0.10524536910847641,0.0787759699963947,0.04262095454549417,-0.163631162249708,0.06531346676893926,0.0793928917356162,-0.02704133688417193,0.00719526790633762,-0.032692033339802966
C14-2019-0134,0.4135948410398619,-0.1329951926385597,0.3622177922381936,-0.12294322835233287,0.029354804692899666,-0.08441160751259058,-0.11022506637028241,-0.09541595073557006,-0.0477703923566557,-0.14546903413999088,-0.030327345838294096,0.06441075333198135,0.03430074763095519,-0.07112393804279334,-0.03181257277568625,-0.03258699408864941,-0.014613467389613976,0.0040864387260539075,-0.016764489690476496,0.06975785007913081
C14-2013-0083,0.46964810584711825,-0.0265979406682977,-0.11478215617737653,0.1284452546369836,-0.15681524103790545,0.043727308419219436,-0.012829945734211217,0.03899783771284858,-0.10022961668100622,0.06066949132753566,0.05753903614366788,0.026124089180129446,0.015883361691155277,0.12770331805721946,-0.1301980906114801,-0.04011015065675928,-0.0692078371194759,0.026325829230601328,0.024937837464359434,-0.26807325015586553
NPA-2010-0014.02,0.2374959610851387,0.497849445302059,0.07886606568224222,-0.02104841078871173,0.012030974004314871,-0.025672853822192625,-0.009384185965801446,-0.03509966717250134,-0.010702883778833877,0.04881430373866955,-0.01758822285167486,-0.08026274380740085,0.04223048669972738,0.00041311022790745285,0.027227027729113215,0.026980557300583064,-0.018389537867001114,-0.033190344500205894,-0.024412233964662067,0.012769448352302976
C14-2010-0160,0.4627141787000386,-0.03826159164495582,0.1756410341444667,-0.0007159618680690502,-0.06478217260467363,-0.040983026635330606,-0.06919332072903607,0.050142120558437746,-0.12473176603198796,0.04848638830880262,-0.03255992832646607,0.09341810419792351,-0.08004733805079764,-0.0214876895183292,-0.10256411832090251,0.15830383289726827,0.035642917100379506,0.1346871963274924,0.03090181651276666,-0.03650979978835569
C14H-2010-0006,0.20309636655611696,-0.02976358851331087,0.12495440648769116,0.07863054170367767,0.06294203542826274,0.2926699985955762,0.1216256122399191,0.04792279052199212,0.06499773467673721,0.006722260326433667,-0.026566795152428276,-0.08005910360571877,0.0263465833483157,0.03510805492585717,-0.04085372201010508,0.02626238049295179,-0.05302914380586094,0.05474204077934936,0.05024940944942026,-0.05812285148347574
C14-2010-0084,0.7142817278246303,-0.1749937213513591,-0.02969263801212558,-0.30865649121097877,0.24951041910989838,-0.10260252506856271,-0.14783455730769463,-0.05291793339021069,0.08955761378637456,0.03406396001643166,0.012908191045112163,-0.024121976676452155,-0.039447516951725735,0.12181109809047622,-0.11737960443586325,-0.13293416265402522,-0.05730815165727055,0.00981633008258262,-0.007540983638610952,0.002243941935046314
C14-2011-0122,0.4047142922435668,-0.1476618171391521,0.25886036820183445,-0.11053294359597975,-0.014129196167831789,-0.08755172106792236,-0.12177452646699363,0.25694629533552144,-0.27837639522424645,0.20527738441611182,0.029637846485443608,-0.002904630802805596,-0.14607446302950056,0.048424476835358415,0.017352907043679117,-0.0533490780546853,-0.13527804606544502,0.05777243094524562,-0.06432092705885753,-0.05134454739342666
C14-2017-0009,0.3549066682475826,-0.10478004965753203,0.1660313243623586,-0.21648283130288168,-0.0475566120445711,0.08337635069215028,-0.023943516935314036,0.09635514286203074,0.18456961566372615,-0.06950416121322,-0.061472449955166375,-0.0725898962751657,0.039122387767896116,-0.01909510326427775,-0.10743852550827028,-0.060581900677382,0.0008456297642183225,-0.02590994036257773,-0.024444291226495905,0.011420878638098618
C14-2017-0075,0.506983947637107,-0.15889998099984048,-0.2549021026994935,-0.2286306237159648,0.05476798701335485,0.21046834261926187,-0.25536210757947464,-0.1599642166952153,-0.18796452798009805,-0.05344798132925224,0.05258873486793139,-0.09704173266195415,0.13488593525311532,-0.0719508705640461,0.004590775970945475,-0.16914502125645794,0.034276626602740085,-0.0032813419887286225,-0.026564923180721695,0.03960199831042264
C14-2012-0067,0.4319835311685433,-0.046802528329922696,-0.01997076108346038,0.10314716862023968,-0.1574046986372781,0.018744540014198823,-0.09152560723620236,-0.008377682248111008,-0.09570237004271522,0.10490174799490525,0.08002168545131635,0.016974907602697296,-0.047841417308635344,-0.07683822850623083,0.09489538523645805,-0.08575210795526697,-0.0496758061995666,0.0821504693905143,0.013857917407481286,0.00598629957371746
C14-2010-0138,0.616821335261998,-0.14127163148851207,-0.2668140708055609,0.18452789902637418,-0.07838737963081852,0.011501156246128404,-0.22779500340926165,-0.16418846804590373,0.01579407693407297,0.018450167550027433,0.0900961115989688,-0.12057187787519892,-0.08874293652671751,-0.042222775400009564,-0.07511502639649453,-0.08804432349032364,0.056386958967375715,0.04326660841132988,-0.009563904655261283,0.006533646098144232
C14-2017-0085,0.38215960853830366,-0.10726520711803439,0.3291150249468113,-0.1486530693091872,-0.09553632186011492,0.0799562155894334,-0.03604472708259085,0.01632111433653452,0.1409135235698151,-0.15550829503667754,-0.04917877225769584,0.01069226337402104,0.04722430019910096,-0.2470122036934755,-0.10399470343115572,-0.012237376001994548,0.061524482641976436,-0.06943671677635582,-0.011947411356891249,-0.07997495222039097
C14-2014-0096,0.35489294906726015,-0.09492261903524216,0.11396922907970232,-0.19466768897484432,-0.08166437519562203,0.12066193054376755,0.07316748105391585,-0.2713728963924433,-0.03189840167123825,0.155662762479858,-0.09827174248581323,0.1621124937808208,-0.18198677587845083,0.043798834704304755,0.0965519575410744,-0.07829638165118348,0.198985431313717,-0.1278498944589981,-0.033685494940054864,0.029744943363537876
NPA-2018-0005.01,0.27185473502615576,0.45158311937769735,-0.005335648383348335,-0.029728782388716967,0.018858092765506106,0.0250608358012204,-0.04672311083681261,-0.047642935099152246,0.00883672225606334,0.010869899550189637,-0.041269778798532115,0.04008680391363515,0.05893884690872937,-0.05701578056291981,0.06289298314850454,-0.0474140109418567,0.0442361116407575,0.057563356974310656,0.0074118383042637214,0.03681632759105529
C14H-2015-0082,0.39801376143065675,-0.16719556621379597,0.43703569033463024,0.3449504206238746,0.5210386486945139,0.3010097533985381,-0.01177905095771007,-0.04352879906590276,-0.011283116220560602,-0.032094904729655156,-0.13321107171428673,-0.042943198555448196,0.02240099580097512,0.026724558701851923,-0.007789245785333916,-0.0024479674990788144,0.0004419742515392538,0.0367593977197336,-0.03783412217327399,0.010544238068424507
NPA-2018-0023.01,0.22427071485272607,0.3757983028232794,0.08943971187662608,-0.03656831750078376,-0.0650463756998397,0.050034471486809166,-0.019449017291454495,0.07513062341152925,0.07083065550009562,0.015629138793393053,-0.03856446922794626,-0.05034930553665537,0.024589769951638057,-0.05562749168727482,-0.03526649164453287,0.03771473129972368,0.014104735469648145,-0.02173533904502001,-0.03996842602848007,-0.011016275033812174
C14H-2010-0016,0.43449041350565437,-0.12527635635911727,0.208490825217565,0.5580962467546168,0.2796719175506105,0.18959662141465478,-0.03404065713953971,-0.07549041154802062,0.0843404205518392,0.05391547849952347,-0.05122968125234851,-0.07453455129752738,-0.04202143810959573,-0.03409092826377832,0.010524757448541828,0.13176532950943468,-0.02149382260154315,-0.042492490899204545,0.00040807535906152556,0.014294301034724554
C14-2014-0062,0.22105170171502303,-0.024716613785066413,0.061660181953821655,-0.0919684568909887,-0.11680583374312596,0.10764585015728048,0.17979499213866024,-0.2874029826904425,-0.10887629458515297,0.2350110299327534,-0.1888099301291028,0.06509484533009494,0.015085196582139637,0.19238548123569238,-0.1285818182505447,0.13110191703611362,0.012257165018277554,-0.0005487926392797092,0.020711952881561302,-0.054547191457655284
C14-2011-0015,0.6157470706506555,0.027475938668783072,-0.12448831158222505,0.21888336830268074,-0.048511964530603496,-0.13722721136500166,0.09098749813751254,0.008947741401109056,-0.050875950034017674,-0.12827878596761141,0.03521882905075814,-0.03367189575485723,-0.04646803093268041,0.018200008331684354,0.054982122189229404,-0.11811506834983572,-0.04923562889990358,0.049308519043603435,0.0338163904508159,-0.03771705439636261
C14-2019-0024,0.3082824168440625,-0.06293559564965302,0.06589055993015637,-0.09978213343542805,-0.019776890488276484,0.05112392721360589,-0.07070191634938204,-0.09873199065822541,-0.08294876344126002,-0.04409949718371332,0.01978812629517325,0.07727495519446477,0.13021974230779032,-0.16005851476136246,0.021128044489904754,-0.06419915463658532,-0.029724274067841124,0.061669523120439156,0.08087827390356823,0.020167814979284864
C14-2011-0084,0.5677746818360964,0.03832695621530946,-0.14607041958890624,0.23530326305623353,-0.05341245059550115,-0.1587700056635446,0.018412690377802084,-0.04482894798709068,0.11749384054054265,-0.022456778478399643,-0.001968181096315386,0.1408876589526563,-0.12525475915770695,-0.04826100160724385,0.01478121862077722,0.019264226645513357,-0.12246905677062779,-0.04413352076193235,-0.01655012658155378,0.09659344398048178
C14-2012-0097,0.5498376014228487,0.1069086720710055,-0.4246312715251495,0.03448468481519918,0.06296831912092916,0.05157686686783554,-0.10236748557204939,0.03758197018429095,0.013090772249155327,-0.19382942363882152,0.005060058915566282,0.1544396923873847,-0.24279991656305375,0.05082119314338633,0.07866688799281725,0.30572927475549716,-0.19221580579786135,-0.038118558639418834,0.03641364855634252,-0.10166623637740733
C14H-2017-0055,0.6622326579208732,-0.0363192292552982,-0.1327677662205154,0.34154743816862254,0.3471488467146935,0.013134702049433861,0.027865708827289254,0.07791637797063466,0.29332577297252,0.10786696158363589,-0.1355129709429678,0.13003626043192026,-0.0005298098862786237,0.07475139658859536,-0.07142928936180071,-0.06677901961891804,0.02783472011034952,0.07250332928415923,0.004899982891548514,0.01971679215837962
C14-2016-0134,0.3488396404058412,-0.13375174317210164,0.29974571828652535,-0.13765280199293808,-0.19578809097924724,0.07841280788850595,-0.04143697014950689,0.1568868740231649,0.10612644098490781,-0.08289396884116433,-0.04849084994025703,0.010932130104424342,0.18722020637595704,-0.06593844522784036,0.1619747616651665,0.08235179303463462,0.060260952296405795,0.02550211354527507,-0.038691155578886645,-0.003975507643943913
C14-2018-0141,0.6313439401166829,0.005877274961093789,-0.03971164760408149,0.20322261589414084,-0.08830854354900253,-0.13673263602064703,0.10038110276916931,-0.042768512343403085,0.02524868911925279,-0.16721351910129234,-0.08775489351572795,0.1761268376565062,0.010855476648650636,-0.12519946011176658,0.056900450897167984,0.0008165228499204084,-0.056761040144499446,-0.012269730912701737,-0.04505730372793857,0.08168601935209356
C14-2010-0081,0.5998952009445342,0.02094724658481517,-0.38200093385147715,0.055224234052089795,-0.000387962678566205,0.05192640170841018,-0.12925097373835098,-0.05096043557769333,-0.09258644021695972,-0.04882320757455129,0.01853612399053032,-0.03664392130558326,0.024441279316009226,0.1177452820899935,-0.0068500316806583625,-0.11111141607796308,0.05439828704167113,-0.06493236814101912,-0.06032364409056282,-0.042056788344521576
C14-2019-0155,0.3460898231705277,-0.09421153741600598,0.27016219061618213,-0.12908762169263008,-0.19304213011339502,0.12006377718137956,-0.03468702033255195,0.09166385518069115,0.1837077955750856,-0.2215081024547208,-0.06786066317309132,-0.07314915485532354,0.09972354533774228,0.005181664975118762,0.0375516480041061,-0.011369418353494023,0.010418029923065304,0.00753496496307146,0.0013217747142041081,0.09574299454880486
C14-2017-0026,0.146627505804846,0.055808810042005226,0.03345953050250115,0.08330650598919782,-0.07811137756156519,-0.016923037809062378,0.0022852796674350463,-0.07431187681345061,-0.007395906471034532,0.0502081794602626,-0.0324360289345151,-0.007788401735903801,-0.0176859773220504,-0.0027079664883241724,-0.022122071355624606,0.038700631016225395,-0.03606203253896088,0.10780717352619053,0.03595041681481314,-0.008987359197978214
C14-2012-0079,0.41268846943718995,0.020937842260188317,0.04333584703068163,-0.09708305607988092,0.1582697976174297,0.016069983310484103,0.16821486594754856,0.0824192605574593,-0.09633086722116381,-0.10354007754116518,0.18772130645504156,0.10850199530639677,-0.020040532766556245,0.19184740067799888,0.09823240050254912,-0.042717638623062874,-0.06659471063896794,-0.16646580699123356,0.4030873619045805,-0.1811164952283884
C14-2016-0034,0.3019742227558735,0.039536642212401586,-0.04104053891533384,-0.04595130345714882,0.09045081706643766,0.0672383508619992,0.15874402886401304,0.09286748145172757,-0.1047261164267747,-0.08635474250517756,0.16259337645761232,0.05156466630025911,0.050203378560428724,0.13971259902655572,0.05824935605937007,-0.0650639463149965,-0.018317167575546252,-0.17900181680672966,0.2819642458360242,-0.16484999609030496
NPA-2012-0018.01,0.2646162512076265,0.5581078256939578,0.05378924366172217,-0.021409523627067974,0.009370366548186574,0.009008864770898867,-0.02341812905852866,0.010564953524564793,-0.024685959920003147,0.07278297826603877,0.021420773619619245,-0.03855055178505673,-0.0065220054616275305,0.014320608173055303,0.06649092315156233,0.02279194261548183,0.003082729491992027,0.0026485399356526956,-0.0496742593967933,-0.0034587565570101692
C14-2014-0058,0.2869484839651375,0.024039854768502986,-0.0423164507793748,0.08968524029847767,-0.07223447324921561,-0.04577247666903163,0.056468604467352794,-0.05011058906647384,0.031869486139259905,0.07978940435812615,0.03191255441066499,-0.0030954992187769087,-0.008015002677902653,-0.049753222632737654,0.01746424841361197,-0.00019309537438705153,-0.011458842327460883,-0.0312769155572825,0.005122830729318243,-0.004814866763561301
NPA-2011-0016.01,0.2101489420735892,0.42494571611150483,0.11507674841151157,-0.017758965818680944,0.012668794788969737,-0.034341275963139246,-0.04379650589764348,-0.08318338655014863,-0.0071156026522487086,0.07178807881129447,0.027994425248531296,-0.09698999241626678,0.001240201729720186,-0.036235875989649405,0.018195188505753326,-0.04581797015244196,-0.09693589865248599,-0.04794229081369333,0.010245562516203545,-0.07694117546533794
C14-2018-0110,0.44684376117147784,-0.13601414039246204,0.3917234108082056,-0.15393640289473903,0.036306444780731896,-0.11498432882427996,-0.11416031095199894,-0.11791983257272577,-0.018503025738981396,-0.11667995485118081,-0.0027647639438590204,0.08497769971827744,-0.020747597840842635,-0.21269909385170052,-0.10788876988762879,-0.013933445081028735,0.11854701594372029,-0.057394657395508517,0.03443021131169501,-0.0678819874701718
NPA-2012-0021.01,0.3301442351469302,0.615095111868694,0.07225088741803498,0.014761576507433906,0.007511622283587168,-0.01932851282241537,-0.03408005875397097,-0.02992693770640974,0.01216237691627042,0.014853307267035678,0.0174642316970018,-0.036235393527865395,0.0033556670559610814,0.04981993440276676,0.030350211374210245,-0.005496974633128691,-0.002326106143829297,0.09532881611554542,0.030712101725709484,-0.03858407812403257
NPA-2015-0015.02,0.2606549580274578,0.47734215004620917,0.1117837702231036,-0.02729852610258223,-0.09850379485738443,0.06256178321997895,0.013937643238986525,0.06096904079311103,0.11261468296189509,-0.0031569773344542265,-0.03747338524336459,-0.15779500511905153,0.012100160330199693,-0.05587720423365886,-0.03658058087774986,0.027384900903202107,-0.006906923404493012,-0.0034273156630578476,-0.03927335496733523,-1.5136437531834343e-05
C14-2015-0071,0.34018756751847545,-0.0982208913446799,0.17752735574656464,-0.1471224769429672,-0.06202669741112307,-0.030171743304226586,0.10453102626201921,-0.19931594786786022,-0.16138358482804013,0.0627471983862812,-0.1602760657059276,0.006194705107203137,0.1456057673887132,0.005780995415703878,-0.29648015437162517,0.1705267108406496,-0.03883475404515753,0.038271106418419784,0.04612207492756634,-0.10990872838384176
C14-2010-0116,0.45897841930965205,-0.10078351515799641,-0.1381897175788895,0.0861890751688559,-0.13944978950602163,-0.04000023420723269,0.061189666814541806,-0.13344536118374373,-0.13789412415866314,0.09282441528667824,-0.08700400090057758,-0.16705176409789327,0.1365624742754845,0.1517041120291422,-0.20332740436500274,0.05391705386706333,-0.1322578850914631,0.03724536656168647,0.03412365500132304,0.020782947462040062
C14-2009-0156,0.6049775901751179,0.012518765398949357,-0.41109958348914294,0.08621406791501758,0.03866489194590503,0.02107093788067938,-0.15285008996343394,-0.04295534189102718,0.029518959874306288,-0.0382064558944963,0.08258269026747098,-0.0038436629364702714,-0.13322373186686587,-0.028167824187643895,0.09967380225298346,0.22242505554053937,-0.024268358767350555,-0.018678064375929348,0.05243679484621233,-0.0728207267604785
C814-2012-0085,0.17009021647099712,-0.028233512866218984,0.09728132690308536,-0.15342629550450332,-0.19002281383876857,0.23473169352837675,0.0899458823205589,-0.057285758395087844,0.06048081796382615,0.05175810210026126,-0.11339818805671352,-0.021656618840583272,-0.15657098581856255,0.1212315546118318,0.1252551524693263,-0.09923418801456185,-0.025794002406375166,-0.012982616121836316,-0.05831155072342483,0.10507915066606344
C14-2011-0116,0.5833409511883502,-0.07022400444250997,0.11979825610799778,0.05257147549200562,-0.061817625922875055,-0.0768838612766311,-0.09913680552608513,0.05152259951159519,-0.12433514466796736,0.05334608148309658,-0.016472034676545823,0.05357755754538815,-0.1362724739223975,-0.004626300624797503,-0.10623352698579329,0.14208156475432182,0.07465941470221155,0.1550009657798202,0.017537836313335362,-0.02698379134193638
C14-2017-0148,0.4453631495298982,-0.0639251406017469,0.006336634796098876,0.08253411577593293,-0.24224586065528733,0.03198928158909146,0.1934769316591643,-0.26733983988829363,-0.10059087335320488,0.17211534528483222,-0.19609106869531642,0.1355170590820025,0.22913578017513295,-0.04709177431120426,-0.21475255417594957,0.14270064732541138,0.0028204759788476616,0.0035515240806705205,0.07990982657416,-0.11430508094613916
