standardized_tcad_id,CASE_NUMBER,SUB_TYPE,APPLICATION_START_DATE,env_id,LATITUDE,LONGITUDE,zoning_delta_intensity
0215080510,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0412030307,NPA-2019-0020.04,Amended Neighborhood Plan,02/28/2019,Regime_0,30.21759917,-97.75891768,1.0
0215080502,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0215080403,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0102010807,NPA-2019-0013.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.25456625,-97.75347873,1.0
0102010820,NPA-2019-0013.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.25456625,-97.75347873,1.0
0102010821,NPA-2019-0013.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.25456625,-97.75347873,1.0
0102010822,NPA-2019-0013.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.25456625,-97.75347873,1.0
0102010901,NPA-2019-0013.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.25456625,-97.75347873,1.0
0102011501,NPA-2019-0013.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.25456625,-97.75347873,1.0
0102011701,NPA-2019-0013.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.25456625,-97.75347873,1.0
0412030401,NPA-2019-0020.04,Amended Neighborhood Plan,02/28/2019,Regime_0,30.21759917,-97.75891768,1.0
0412030331,NPA-2019-0020.04,Amended Neighborhood Plan,02/28/2019,Regime_0,30.21759917,-97.75891768,1.0
0412030330,NPA-2019-0020.04,Amended Neighborhood Plan,02/28/2019,Regime_0,30.21759917,-97.75891768,1.0
0215080402,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0412030323,NPA-2019-0020.04,Amended Neighborhood Plan,02/28/2019,Regime_0,30.21759917,-97.75891768,1.0
0215080512,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0215080509,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0404090117,NPA-2019-0013.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.25456625,-97.75347873,1.0
0217090303,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0115040601,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115040511,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115040508,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115040507,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115040506,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115040504,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115040503,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114031301,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030423,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030422,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030421,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030420,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030419,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115040602,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030418,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030402,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030218,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030217,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030216,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030136,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030132,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030131,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030130,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116031116,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030111,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030110,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030109,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030103,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030403,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115040603,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115040604,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115040605,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116031114,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116031113,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116031112,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116031111,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116031110,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116031109,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116031108,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116030808,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116030807,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116030806,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116030620,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116030618,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116030610,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116030609,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116030608,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116030607,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116030605,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0116030604,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115042201,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115042001,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115041901,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115041105,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115041104,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115040612,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115040611,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115040610,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115040609,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115040608,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0115040607,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030102,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030101,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0114030129,NPA-2019-0027.02,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29272774,-97.76046024,1.0
0217090118,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090208,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090207,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090206,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090205,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090202,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090201,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090125,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090209,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090124,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090122,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090121,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090120,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0215080515,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0215080516,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0215080517,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0215080518,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090123,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0215080519,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090210,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090212,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090302,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090301,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090231,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090229,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090228,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090227,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090226,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090211,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090225,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090223,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090222,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090221,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090220,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090219,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090214,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090213,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090224,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090119,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0215080520,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0215080522,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090117,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090116,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090111,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090110,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090109,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090108,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090107,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090106,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090105,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090104,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090103,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090102,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090101,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0216070615,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0215080521,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0216070614,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0217090204,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0216070607,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0216070608,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0216070609,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0216070610,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0216070611,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0216070612,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0216070613,NPA-2019-0019.01,Amended Neighborhood Plan,02/28/2019,Regime_0,30.29622194,-97.72284718,1.0
0214001108,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0214001201,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0214001204,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0214001318,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0214001209,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0214001334,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0214001333,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0214001210,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0214001307,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0214001320,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0214001311,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0214001319,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0214001314,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0214001206,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0214000512,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000802,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000423,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000422,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000419,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000418,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000417,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000416,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000415,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000413,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000412,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000411,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000410,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000409,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000408,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000404,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000322,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000431,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000321,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000501,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000505,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113002401,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113002301,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113001501,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000826,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000825,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0214001106,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000715,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000707,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000706,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000705,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000704,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000703,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000702,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000509,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000506,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000502,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000318,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000414,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000317,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000316,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000308,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000307,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000306,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000305,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000304,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0113000303,NPA-2020-0019.01,Amended Neighborhood Plan,02/28/2020,Regime_0,30.28794972,-97.74972376,1.0
0236050306,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0236050305,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0236050110,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0236050304,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0236050311,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0236050313,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0236050109,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0236050111,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0236050108,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0236050314,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0236050701,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0236050718,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0236051101,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0236050303,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0236050208,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0236061322,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0217090216,NPA-2022-0019.01.SH,Amended Neighborhood Plan,02/28/2022,Regime_1,30.29623052,-97.7202987,1.0
0217090217,NPA-2022-0019.01.SH,Amended Neighborhood Plan,02/28/2022,Regime_1,30.29623052,-97.7202987,1.0
0217090218,NPA-2022-0019.01.SH,Amended Neighborhood Plan,02/28/2022,Regime_1,30.29623052,-97.7202987,1.0
0236050125,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
0236050124,NPA-2022-0017.02,Amended Neighborhood Plan,02/28/2022,Regime_2,30.34859256,-97.73522452,1.0
